Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
2018-02-15,16:00,,1,8,,,15,
2018-02-15,17:00,,1,10,,,14,
2018-02-15,18:00,,1,9,,,14,
2018-02-15,19:00,,1,9,,,12,
2018-02-15,20:00,,1,10,,,15,
2018-02-15,21:00,,1,12,,,18,
2018-02-15,22:00,,1,14,,,19,
2018-02-15,23:00,,1,14,,,21,
2018-02-16,00:00,,1,16,,,22,
2018-02-16,01:00,,1,16,,,20,
2018-02-16,02:00,,1,17,,,18,
2018-02-16,03:00,,1,17,,,16,
2018-02-16,04:00,,1,19,,,17,
2018-02-16,05:00,,1,19,,,16,
2018-02-16,06:00,,1,18,,,12,
2018-02-16,07:00,,1,17,,,13,
2018-02-16,08:00,,2,15,,,12,
2018-02-16,09:00,,3,14,,,14,
2018-02-16,10:00,,5,14,,,17,
2018-02-16,11:00,,8,17,,,16,
2018-02-16,12:00,,6,14,,,15,
2018-02-16,13:00,,4,13,,,16,
2018-02-16,14:00,,3,12,,,11,
2018-02-16,15:00,,2,11,,,10,
2018-02-16,16:00,,1,12,,,10,
2018-02-16,17:00,,1,15,,,14,
2018-02-16,18:00,,1,15,,,14,
2018-02-16,19:00,,1,16,,,16,
2018-02-16,20:00,,1,18,,,16,
2018-02-16,21:00,,1,22,,,18,
2018-02-16,22:00,,1,23,,,18,
2018-02-16,23:00,,1,20,,,18,
2018-02-17,00:00,,1,19,,,17,
2018-02-17,01:00,,1,18,,,18,
2018-02-17,02:00,,1,19,,,20,
2018-02-17,03:00,,1,19,,,22,
2018-02-17,04:00,,1,19,,,22,
2018-02-17,05:00,,1,20,,,19,
2018-02-17,06:00,,1,21,,,17,
2018-02-17,07:00,,1,21,,,16,
2018-02-17,08:00,,2,20,,,16,
2018-02-17,09:00,,3,19,,,19,
2018-02-17,10:00,,5,17,,,19,
2018-02-17,11:00,,8,23,,,22,
2018-02-17,12:00,,9,20,,,22,
2018-02-17,13:00,,7,21,,,24,
2018-02-17,14:00,,6,23,,,23,
2018-02-17,15:00,,2,17,,,24,
2018-02-17,16:00,,1,13,,,21,
2018-02-17,17:00,,1,15,,,21,
2018-02-17,18:00,,1,15,,,24,
2018-02-17,19:00,,1,17,,,23,
2018-02-17,20:00,,1,19,,,25,
2018-02-17,21:00,,1,19,,,31,
2018-02-17,22:00,,1,17,,,33,
2018-02-17,23:00,,1,16,,,34,
2018-02-18,00:00,,1,16,,,34,
2018-02-18,01:00,,1,15,,,,
2018-02-18,02:00,,1,14,,,,
2018-02-18,03:00,,1,15,,,,
2018-02-18,04:00,,1,14,,,,
2018-02-18,05:00,,1,16,,,,
2018-02-18,06:00,,1,13,,,,
2018-02-18,07:00,,1,13,,,,
2018-02-18,08:00,,1,14,,,,
2018-02-18,09:00,,1,15,,,,
2018-02-18,10:00,,3,18,,,,
2018-02-18,11:00,,4,17,,,,
2018-02-18,12:00,,2,14,,,,
2018-02-18,13:00,,1,7,,,,
2018-02-18,14:00,,1,5,,,,
2018-02-18,15:00,,1,5,,,,
2018-02-18,16:00,,1,8,,,,
2018-02-18,17:00,,1,9,,,,
2018-02-18,18:00,,1,9,,,,
2018-02-18,19:00,,1,9,,,,
2018-02-18,20:00,,1,8,,,,
2018-02-18,21:00,,1,8,,,,
2018-02-18,22:00,,1,10,,,,
2018-02-18,23:00,,1,8,,,,
2018-02-19,00:00,,1,9,,,,
2018-02-19,01:00,,1,10,,,,
2018-02-19,02:00,,1,9,,,,
2018-02-19,03:00,,1,12,,,,
2018-02-19,04:00,,1,11,,,,
2018-02-19,05:00,,1,15,,,,
2018-02-19,06:00,,1,15,,,,
2018-02-19,07:00,,1,17,,,,
2018-02-19,08:00,,2,22,,,,
2018-02-19,09:00,,4,21,,,,
2018-02-19,10:00,,4,15,,,,
2018-02-19,11:00,,3,12,,,,
2018-02-19,12:00,,2,10,,,,
2018-02-19,13:00,,2,8,,,19,
2018-02-19,14:00,,2,9,,,17,
2018-02-19,15:00,,2,10,,,17,
2018-02-19,16:00,,1,12,,,17,
2018-02-19,17:00,,1,12,,,17,
2018-02-19,18:00,,1,13,,,18,
2018-02-19,19:00,,1,13,,,18,
2018-02-19,20:00,,1,17,,,21,
2018-02-19,21:00,,1,17,,,24,
2018-02-19,22:00,,1,20,,,30,
2018-02-19,23:00,,1,20,,,30,
2018-02-20,00:00,,1,16,,,29,
2018-02-20,01:00,,1,16,,,27,
2018-02-20,02:00,,1,25,,,29,
2018-02-20,03:00,,1,31,,,32,
2018-02-20,04:00,,1,23,,,31,
2018-02-20,05:00,,1,17,,,32,
2018-02-20,06:00,,1,17,,,36,
2018-02-20,07:00,,2,22,,,37,
2018-02-20,08:00,,13,34,,,41,
2018-02-20,09:00,,6,27,,,45,
2018-02-20,10:00,,13,27,,,44,
2018-02-20,11:00,,8,22,,,43,
2018-02-20,12:00,,4,20,,,41,
2018-02-20,13:00,,3,18,,,40,
2018-02-20,14:00,,3,13,,,41,
2018-02-20,15:00,,3,14,,,38,
2018-02-20,16:00,,3,16,,,41,
2018-02-20,17:00,,2,25,,,48,
2018-02-20,18:00,,1,36,,,49,
2018-02-20,19:00,,1,35,,,51,
2018-02-20,20:00,,1,31,,,52,
2018-02-20,21:00,,1,30,,,52,
2018-02-20,22:00,,1,25,,,52,
2018-02-20,23:00,,1,17,,,55,
2018-02-21,00:00,,1,15,,,54,
2018-02-21,01:00,,1,15,,,51,
2018-02-21,02:00,,1,13,,,49,
2018-02-21,03:00,,1,15,,,47,
2018-02-21,04:00,,1,15,,,46,
2018-02-21,05:00,,1,12,,,45,
2018-02-21,06:00,,1,12,,,44,
2018-02-21,07:00,,1,12,,,41,
2018-02-21,08:00,,1,15,,,46,
2018-02-21,09:00,,2,17,,,51,
2018-02-21,10:00,,2,15,,,50,
2018-02-21,11:00,,2,15,,,52,
2018-02-21,12:00,,3,16,,,50,
2018-02-21,13:00,,3,16,,,48,
2018-02-21,14:00,,3,15,,,44,
2018-02-21,15:00,,3,15,,,40,
2018-02-21,16:00,,2,15,,,37,
2018-02-21,17:00,,1,14,,,31,
2018-02-21,18:00,,1,14,,,30,
2018-02-21,19:00,,1,13,,,27,
2018-02-21,20:00,,1,14,,,26,
2018-02-21,21:00,,1,14,,,25,
2018-02-21,22:00,,1,14,,,23,
2018-02-21,23:00,,1,14,,,23,
2018-02-22,00:00,,1,16,,,23,
2018-02-22,01:00,,1,18,,,24,
2018-02-22,02:00,,1,19,,,24,
2018-02-22,03:00,,1,18,,,25,
2018-02-22,04:00,,1,19,,,26,
2018-02-22,05:00,,1,18,,,28,
2018-02-22,06:00,,1,16,,,27,
2018-02-22,07:00,,1,17,,,25,
2018-02-22,08:00,,1,20,,,26,
2018-02-22,09:00,,3,19,,,28,
2018-02-22,10:00,,4,15,,,26,
2018-02-22,11:00,,3,13,,,24,
2018-02-22,12:00,,3,12,,,20,
2018-02-22,13:00,,2,9,,,,
2018-02-22,14:00,,2,9,,,12,
2018-02-22,15:00,,1,9,,,16,
2018-02-22,16:00,,1,8,,,15,
2018-02-22,17:00,,1,8,,,11,
2018-02-22,18:00,,1,9,,,10,
2018-02-22,19:00,,1,12,,,13,
2018-02-22,20:00,,1,13,,,16,
2018-02-22,21:00,,1,14,,,14,
2018-02-22,22:00,,1,14,,,16,
2018-02-22,23:00,,1,14,,,17,
2018-02-23,00:00,,1,13,,,18,
2018-02-23,01:00,,1,13,,,18,
2018-02-23,02:00,,1,13,,,20,
2018-02-23,03:00,,1,15,,,22,
2018-02-23,04:00,,1,14,,,23,
2018-02-23,05:00,,1,14,,,25,
2018-02-23,06:00,,1,15,,,27,
2018-02-23,07:00,,1,19,,,29,
2018-02-23,08:00,,1,19,,,33,
2018-02-23,09:00,,2,16,,,34,
2018-02-23,10:00,,3,14,,,33,
2018-02-23,11:00,,2,11,,,30,
2018-02-23,12:00,,2,9,,,26,
2018-02-23,13:00,,3,11,,,23,
2018-02-23,14:00,,3,12,,,25,
2018-02-23,15:00,,2,11,,,29,
2018-02-23,16:00,,2,11,,,30,
2018-02-23,17:00,,1,12,,,27,
2018-02-23,18:00,,1,13,,,24,
2018-02-23,19:00,,1,13,,,25,
2018-02-23,20:00,,1,14,,,29,
2018-02-23,21:00,,1,16,,,32,
2018-02-23,22:00,,1,19,,,36,
2018-02-23,23:00,,1,18,,,39,
2018-02-24,00:00,,1,19,,,41,
2018-02-24,01:00,,1,18,,,44,
2018-02-24,02:00,,1,16,,,45,
2018-02-24,03:00,,1,14,,,43,
2018-02-24,04:00,,1,15,,,44,
2018-02-24,05:00,,1,16,,,42,
2018-02-24,06:00,,1,16,,,43,
2018-02-24,07:00,,1,16,,,44,
2018-02-24,08:00,,1,16,,,45,
2018-02-24,09:00,,3,14,,,43,
2018-02-24,10:00,,2,14,,,35,
2018-02-24,11:00,,2,13,,,28,
2018-02-24,12:00,,1,9,,,21,
2018-02-24,13:00,,2,8,,,16,
2018-02-24,14:00,,1,7,,,13,
2018-02-24,15:00,,1,6,,,11,
2018-02-24,16:00,,1,5,,,10,
2018-02-24,17:00,,1,5,,,9,
2018-02-24,18:00,,1,6,,,11,
2018-02-24,19:00,,1,6,,,11,
2018-02-24,20:00,,1,7,,,11,
2018-02-24,21:00,,1,8,,,10,
2018-02-24,22:00,,1,9,,,15,
2018-02-24,23:00,,1,8,,,18,
2018-02-25,00:00,,1,7,,,19,
2018-02-25,01:00,,1,8,,,22,
2018-02-25,02:00,,1,7,,,21,
2018-02-25,03:00,,1,10,,,21,
2018-02-25,04:00,,1,11,,,22,
2018-02-25,05:00,,1,12,,,21,
2018-02-25,06:00,,1,11,,,19,
2018-02-25,07:00,,1,13,,,17,
2018-02-25,08:00,,1,10,,,15,
2018-02-25,09:00,,1,8,,,12,
2018-02-25,10:00,,2,8,,,12,
2018-02-25,11:00,,2,8,,,14,
2018-02-25,12:00,,2,7,,,14,
2018-02-25,13:00,,2,7,,,13,
2018-02-25,14:00,,1,5,,,15,
2018-02-25,15:00,,1,5,,,17,
2018-02-25,16:00,,1,5,,,8,
2018-02-25,17:00,,1,6,,,9,
