Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
2018-02-15,11:00,,6,23,43,,36,11.2
2018-02-15,12:00,,4,19,51,,38,10.9
2018-02-15,13:00,,3,21,53,,35,12.3
2018-02-15,14:00,,4,24,52,,35,9.4
2018-02-15,15:00,,3,24,54,,37,6.7
2018-02-15,16:00,,2,28,47,,33,5.2
2018-02-15,17:00,,3,35,37,,35,4.7
2018-02-15,18:00,,2,31,43,,39,4.8
2018-02-15,19:00,,1,23,51,,34,6.0
2018-02-15,20:00,,1,19,55,,33,5.5
2018-02-15,21:00,,1,18,58,,24,4.9
2018-02-15,22:00,,1,19,56,,19,4.7
2018-02-15,23:00,,1,29,43,,18,5.5
2018-02-16,00:00,,1,21,47,,19,5.4
2018-02-16,01:00,,1,18,46,,19,5.6
2018-02-16,02:00,,1,18,44,,19,6.8
2018-02-16,03:00,,1,15,44,,19,5.8
2018-02-16,04:00,,1,15,41,,18,5.8
2018-02-16,05:00,,1,19,34,,24,4.8
2018-02-16,06:00,,3,34,15,,25,2.9
2018-02-16,07:00,,1,23,23,,24,2.7
2018-02-16,08:00,,22,37,11,,22,2.4
2018-02-16,09:00,,142,60,2,,36,2.9
2018-02-16,10:00,,29,37,17,,47,4.1
2018-02-16,11:00,,5,18,41,,29,5.4
2018-02-16,12:00,,4,16,49,,20,4.6
2018-02-16,13:00,,3,12,62,,19,4.7
2018-02-16,14:00,,2,10,72,,14,2.5
2018-02-16,15:00,,2,13,70,,12,2.3
2018-02-16,16:00,,2,16,64,,13,2.1
2018-02-16,17:00,,2,21,59,,19,5.7
2018-02-16,18:00,,1,30,48,,28,6.3
2018-02-16,19:00,,1,30,43,,27,3.9
2018-02-16,20:00,,1,24,45,,26,3.3
2018-02-16,21:00,,1,25,42,,25,2.6
2018-02-16,22:00,,1,27,37,,25,2.3
2018-02-16,23:00,,1,34,29,,25,4.8
2018-02-17,00:00,,1,26,34,,23,5.3
2018-02-17,01:00,,1,28,30,,22,6.7
2018-02-17,02:00,,3,41,16,,22,3.9
2018-02-17,03:00,,3,44,8,,28,2.9
2018-02-17,04:00,,7,45,3,,34,2.5
2018-02-17,05:00,,8,43,1,,28,1.5
2018-02-17,06:00,,6,41,1,,24,1.1
2018-02-17,07:00,,22,41,1,,21,1.0
2018-02-17,08:00,,11,39,3,,22,1.0
2018-02-17,09:00,,10,30,10,,19,1.5
2018-02-17,10:00,,8,24,18,,19,2.1
2018-02-17,11:00,,8,22,23,,25,3.8
2018-02-17,12:00,,8,23,25,,27,4.5
2018-02-17,13:00,,4,20,33,,33,8.9
2018-02-17,14:00,,3,17,40,,34,8.3
2018-02-17,15:00,,3,18,42,,29,7.3
2018-02-17,16:00,,1,16,50,,29,4.8
2018-02-17,17:00,,2,19,51,,29,4.3
2018-02-17,18:00,,1,21,49,,27,4.5
2018-02-17,19:00,,2,33,35,,30,4.0
2018-02-17,20:00,,1,37,31,,31,3.7
2018-02-17,21:00,,2,43,24,,37,3.2
2018-02-17,22:00,,1,40,27,,31,2.5
2018-02-17,23:00,,1,37,30,,30,2.3
2018-02-18,00:00,,1,30,32,,29,2.2
2018-02-18,01:00,,1,25,35,,27,2.5
2018-02-18,02:00,,1,18,39,,26,2.4
2018-02-18,03:00,,1,18,38,,25,2.2
2018-02-18,04:00,,1,20,35,,24,2.3
2018-02-18,05:00,,1,19,33,,27,2.5
2018-02-18,06:00,,1,16,36,,34,2.3
2018-02-18,07:00,,1,10,47,,28,2.1
2018-02-18,08:00,,1,9,51,,22,2.2
2018-02-18,09:00,,1,10,51,,19,2.1
2018-02-18,10:00,,1,10,54,,14,3.2
2018-02-18,11:00,,1,9,59,,19,3.2
2018-02-18,12:00,,1,10,60,,18,2.5
2018-02-18,13:00,,1,9,64,,18,2.4
2018-02-18,14:00,,1,8,70,,13,2.2
2018-02-18,15:00,,1,8,70,,9,1.9
2018-02-18,16:00,,1,12,67,,13,1.7
2018-02-18,17:00,,1,14,65,,14,1.6
2018-02-18,18:00,,1,11,67,,12,1.5
2018-02-18,19:00,,1,17,58,,13,1.4
2018-02-18,20:00,,1,26,49,,15,1.6
2018-02-18,21:00,,1,20,54,,16,1.7
2018-02-18,22:00,,1,22,49,,15,1.8
2018-02-18,23:00,,1,28,39,,18,1.7
2018-02-19,00:00,,1,33,29,,20,3.0
2018-02-19,01:00,,1,31,27,,27,4.5
2018-02-19,02:00,,1,25,32,,25,6.2
2018-02-19,03:00,,1,24,30,,21,4.2
2018-02-19,04:00,,1,18,36,,19,3.1
2018-02-19,05:00,,1,23,28,,15,2.6
2018-02-19,06:00,,5,40,14,,21,2.8
2018-02-19,07:00,,4,43,10,,24,2.7
2018-02-19,08:00,,30,50,3,,22,2.6
2018-02-19,09:00,,67,55,4,,29,4.7
2018-02-19,10:00,,21,38,23,,37,5.1
2018-02-19,11:00,,8,26,38,,27,5.8
2018-02-19,12:00,,7,27,48,,23,6.6
2018-02-19,13:00,,4,18,60,,24,6.7
2018-02-19,14:00,,3,15,64,,18,5.8
2018-02-19,15:00,,2,18,60,,20,5.1
2018-02-19,16:00,,3,21,58,,19,5.6
2018-02-19,17:00,,2,26,52,,21,6.2
2018-02-19,18:00,,2,34,44,,23,5.8
2018-02-19,19:00,,4,53,25,,25,4.0
2018-02-19,20:00,,4,56,21,,31,4.2
2018-02-19,21:00,,7,70,6,,34,3.3
2018-02-19,22:00,,2,48,22,,37,3.7
2018-02-19,23:00,,2,42,22,,31,3.2
2018-02-20,00:00,,1,39,21,,35,2.9
2018-02-20,01:00,,1,31,27,,34,4.3
2018-02-20,02:00,,1,27,34,,36,5.9
2018-02-20,03:00,,1,26,37,,42,7.5
2018-02-20,04:00,,1,25,38,,42,6.7
2018-02-20,05:00,,1,23,41,,42,6.9
2018-02-20,06:00,,1,24,39,,43,4.7
2018-02-20,07:00,,5,41,20,,43,3.0
2018-02-20,08:00,,16,59,6,,45,2.4
2018-02-20,09:00,,14,54,17,,48,4.1
2018-02-20,10:00,,11,46,30,,46,5.6
2018-02-20,11:00,,5,27,53,,47,6.2
2018-02-20,12:00,,3,18,70,,44,6.9
2018-02-20,13:00,,2,15,79,,34,7.8
2018-02-20,14:00,,2,13,83,,25,8.7
2018-02-20,15:00,,2,17,76,,28,7.9
2018-02-20,16:00,,2,22,67,,36,8.8
2018-02-20,17:00,,2,24,63,,45,7.4
2018-02-20,18:00,,1,36,49,,55,5.9
2018-02-20,19:00,,2,42,43,,59,6.0
2018-02-20,20:00,,1,27,57,,51,5.9
2018-02-20,21:00,,1,23,59,,46,7.1
2018-02-20,22:00,,1,26,54,,51,9.8
2018-02-20,23:00,,1,24,54,,54,10.6
2018-02-21,00:00,,1,43,33,,57,7.5
2018-02-21,01:00,,1,37,36,,53,6.5
2018-02-21,02:00,,1,41,31,,49,5.9
2018-02-21,03:00,,1,28,42,,48,5.6
2018-02-21,04:00,,1,28,39,,48,4.5
2018-02-21,05:00,,1,29,32,,47,3.3
2018-02-21,06:00,,1,37,22,,46,2.5
2018-02-21,07:00,,5,51,8,,49,2.3
2018-02-21,08:00,,4,41,17,,54,3.4
2018-02-21,09:00,,6,36,23,,64,3.2
2018-02-21,10:00,,12,39,21,,66,3.1
2018-02-21,11:00,,11,31,30,,62,3.4
2018-02-21,12:00,,10,26,36,,60,3.3
2018-02-21,13:00,,5,19,58,,57,3.7
2018-02-21,14:00,,2,11,74,,33,3.3
2018-02-21,15:00,,2,13,72,,28,3.1
2018-02-21,16:00,,2,18,68,,31,3.1
2018-02-21,17:00,,2,22,64,,27,5.3
2018-02-21,18:00,,1,17,68,,21,3.3
2018-02-21,19:00,,1,32,50,,21,2.3
2018-02-21,20:00,,1,43,38,,23,2.1
2018-02-21,21:00,,2,53,24,,29,1.7
2018-02-21,22:00,,1,24,49,,29,1.9
2018-02-21,23:00,,1,20,50,,24,1.9
2018-02-22,00:00,,1,26,37,,29,1.5
2018-02-22,01:00,,1,20,42,,30,1.7
2018-02-22,02:00,,1,18,40,,28,1.5
2018-02-22,03:00,,1,17,41,,31,1.6
2018-02-22,04:00,,1,14,44,,34,2.2
2018-02-22,05:00,,1,27,29,,35,1.8
2018-02-22,06:00,,16,50,3,,38,1.1
2018-02-22,07:00,,38,53,1,,38,1.1
2018-02-22,08:00,,68,55,2,,39,1.6
2018-02-22,09:00,,19,42,20,,46,2.4
2018-02-22,10:00,,9,27,37,,41,3.6
2018-02-22,11:00,,3,14,60,,34,3.9
2018-02-22,12:00,,2,12,66,,26,3.5
2018-02-22,13:00,,2,10,70,,24,3.1
2018-02-22,14:00,,1,8,75,,21,2.8
2018-02-22,15:00,,2,11,73,,16,2.6
2018-02-22,16:00,,1,10,75,,15,2.2
2018-02-22,17:00,,1,12,74,,16,2.2
2018-02-22,18:00,,1,14,70,,16,2.1
2018-02-22,19:00,,1,17,66,,19,1.8
2018-02-22,20:00,,1,13,69,,18,1.8
2018-02-22,21:00,,1,12,66,,20,2.3
2018-02-22,22:00,,1,13,63,,26,2.4
2018-02-22,23:00,,1,12,61,,26,2.5
2018-02-23,00:00,,1,11,60,,25,2.5
2018-02-23,01:00,,1,10,57,,25,2.7
2018-02-23,02:00,,1,10,56,,30,3.0
2018-02-23,03:00,,1,11,52,,31,3.1
2018-02-23,04:00,,1,12,51,,34,3.0
2018-02-23,05:00,,1,13,48,,35,2.9
2018-02-23,06:00,,1,16,45,,36,2.9
2018-02-23,07:00,,2,30,31,,37,2.8
2018-02-23,08:00,,8,41,24,,40,2.6
2018-02-23,09:00,,6,31,34,,37,2.8
2018-02-23,10:00,,5,21,44,,38,4.0
2018-02-23,11:00,,3,12,58,,39,3.6
2018-02-23,12:00,,3,11,60,,41,2.9
2018-02-23,13:00,,2,10,67,,33,2.7
2018-02-23,14:00,,2,11,69,,25,2.5
2018-02-23,15:00,,2,11,70,,25,2.7
2018-02-23,16:00,,2,14,66,,30,3.4
2018-02-23,17:00,,2,18,61,,32,2.9
