Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
2018-06-04,10:00,,2,11,98,,24,2.3
2018-06-04,11:00,,1,8,107,,23,2.1
2018-06-04,12:00,,1,6,110,,22,2.0
2018-06-04,13:00,,1,7,112,,20,1.9
2018-06-04,14:00,,1,7,116,,15,1.9
2018-06-04,15:00,,1,7,119,,18,2.0
2018-06-04,16:00,,1,8,119,,12,1.9
2018-06-04,17:00,,1,9,116,,16,1.9
2018-06-04,18:00,,1,8,119,,16,1.9
2018-06-04,19:00,,1,7,116,,14,1.9
2018-06-04,20:00,,1,10,108,,16,1.9
2018-06-04,21:00,,1,17,91,,16,1.7
2018-06-04,22:00,,1,22,74,,16,1.8
2018-06-04,23:00,,1,27,54,,20,6.0
2018-06-05,00:00,,1,29,43,,20,8.2
2018-06-05,01:00,,1,29,35,,21,9.4
2018-06-05,02:00,,1,29,33,,21,12.2
2018-06-05,03:00,,1,22,45,,23,6.5
2018-06-05,04:00,,1,14,65,,23,3.1
2018-06-05,05:00,,1,13,67,,24,2.3
2018-06-05,06:00,,1,14,62,,23,2.1
2018-06-05,07:00,,1,15,57,,22,2.0
2018-06-05,08:00,,1,13,64,,25,1.7
2018-06-05,09:00,,1,12,68,,28,1.6
2018-06-05,10:00,,1,9,80,,23,1.7
2018-06-05,11:00,,1,9,79,,24,1.5
2018-06-05,12:00,,2,11,73,,28,1.5
2018-06-05,13:00,,2,13,77,,33,3.9
2018-06-05,14:00,,1,11,81,,32,2.2
2018-06-05,15:00,,2,11,86,,30,2.0
2018-06-05,16:00,,1,8,87,,27,1.6
2018-06-05,17:00,,1,9,85,,22,1.5
2018-06-05,18:00,,2,12,84,,26,1.5
2018-06-05,19:00,,1,10,87,,25,1.4
2018-06-05,20:00,,1,12,80,,24,1.3
2018-06-05,21:00,,5,43,39,,23,1.1
2018-06-05,22:00,,8,46,25,,24,1.4
2018-06-05,23:00,,6,36,24,,23,5.2
2018-06-06,00:00,,2,26,25,,25,11.4
2018-06-06,01:00,,1,28,17,,24,7.5
2018-06-06,02:00,,1,27,14,,26,5.6
2018-06-06,03:00,,1,29,12,,24,4.3
2018-06-06,04:00,,2,34,4,,25,2.4
2018-06-06,05:00,,2,24,20,,26,2.1
2018-06-06,06:00,,2,18,32,,22,2.1
2018-06-06,07:00,,2,14,42,,21,2.2
2018-06-06,08:00,,2,13,47,,21,2.2
2018-06-06,09:00,,3,10,50,,19,2.1
2018-06-06,10:00,,2,10,55,,18,2.1
2018-06-06,11:00,,2,9,72,,18,2.0
2018-06-06,12:00,,1,8,83,,21,2.0
2018-06-06,13:00,,1,8,89,,22,2.5
2018-06-06,14:00,,1,8,95,,22,2.4
2018-06-06,15:00,,1,8,102,,25,2.4
2018-06-06,16:00,,1,8,107,,24,2.2
2018-06-06,17:00,,1,9,108,,23,2.2
2018-06-06,18:00,,1,8,109,,20,2.4
2018-06-06,19:00,,1,8,109,,21,2.3
2018-06-06,20:00,,1,8,106,,21,1.9
2018-06-06,21:00,,1,7,102,,21,1.8
2018-06-06,22:00,,1,9,96,,20,1.7
2018-06-06,23:00,,1,8,89,,17,1.7
2018-06-07,00:00,,1,9,79,,18,1.7
2018-06-07,01:00,,1,8,75,,15,1.7
2018-06-07,02:00,,1,9,70,,13,1.9
2018-06-07,03:00,,1,8,69,,13,2.3
2018-06-07,04:00,,1,8,70,,17,3.6
2018-06-07,05:00,,1,10,68,,15,4.9
2018-06-07,06:00,,1,17,62,,14,4.4
2018-06-07,07:00,,2,21,63,,15,3.6
2018-06-07,08:00,,2,18,75,,18,4.5
2018-06-07,09:00,,1,12,89,,20,5.5
2018-06-07,10:00,,1,10,104,,18,5.1
2018-06-07,11:00,,1,8,117,,20,3.8
2018-06-07,12:00,,1,6,123,,21,3.1
2018-06-07,13:00,,1,6,129,,19,2.7
2018-06-07,14:00,,1,7,131,,17,2.6
2018-06-07,15:00,,1,6,134,,16,2.4
2018-06-07,16:00,,1,6,137,,14,2.4
2018-06-07,17:00,,1,8,134,,15,2.6
2018-06-07,18:00,,1,9,133,,19,2.9
2018-06-07,19:00,,1,9,132,,22,3.1
2018-06-07,20:00,,1,10,126,,20,2.9
2018-06-07,21:00,,1,12,114,,24,2.7
2018-06-07,22:00,,1,13,104,,22,2.5
2018-06-07,23:00,,1,18,85,,24,2.2
2018-06-08,00:00,,1,27,64,,23,1.9
2018-06-08,01:00,,1,24,58,,25,1.9
2018-06-08,02:00,,1,25,48,,26,1.8
2018-06-08,03:00,,1,17,54,,22,3.2
2018-06-08,04:00,,1,20,43,,18,12.8
2018-06-08,05:00,,2,33,31,,19,6.6
2018-06-08,06:00,,3,35,38,,22,3.6
2018-06-08,07:00,,1,18,75,,19,3.5
2018-06-08,08:00,,2,22,77,,21,3.9
2018-06-08,09:00,,1,17,94,,25,4.6
2018-06-08,10:00,,1,12,111,,24,4.8
2018-06-08,11:00,,1,9,133,,22,3.6
2018-06-08,12:00,,1,7,135,,20,3.3
2018-06-08,13:00,,1,9,138,,19,3.4
2018-06-08,14:00,,1,6,143,,20,2.7
2018-06-08,15:00,,1,8,140,,19,2.1
2018-06-08,16:00,,1,10,141,,18,2.4
2018-06-08,17:00,,2,8,141,,21,2.4
2018-06-08,18:00,,1,7,143,,21,2.2
2018-06-08,19:00,,1,10,139,,20,2.1
2018-06-08,20:00,,1,12,131,,22,2.3
2018-06-08,21:00,,1,7,135,,30,1.9
2018-06-08,22:00,,1,11,112,,22,2.0
2018-06-08,23:00,,1,12,92,,19,2.2
2018-06-09,00:00,,1,12,76,,19,2.2
2018-06-09,01:00,,1,12,66,,20,2.3
2018-06-09,02:00,,1,14,56,,20,1.9
2018-06-09,03:00,,1,18,41,,19,1.7
2018-06-09,04:00,,1,13,37,,18,1.5
2018-06-09,05:00,,1,16,27,,16,1.4
2018-06-09,06:00,,2,18,25,,18,1.4
2018-06-09,07:00,,1,13,33,,20,1.5
2018-06-09,08:00,,2,12,49,,23,1.6
2018-06-09,09:00,,1,12,62,,23,1.8
2018-06-09,10:00,,1,8,97,,22,2.6
2018-06-09,11:00,,1,5,113,,21,3.2
2018-06-09,12:00,,1,7,116,,17,3.0
2018-06-09,13:00,,1,7,116,,20,2.6
2018-06-09,14:00,,1,7,118,,22,2.7
2018-06-09,15:00,,1,5,122,,18,3.0
2018-06-09,16:00,,1,7,119,,25,3.1
2018-06-09,17:00,,1,9,100,,30,2.4
2018-06-09,18:00,,1,6,87,,23,2.0
2018-06-09,19:00,,1,11,63,,20,1.6
2018-06-09,20:00,,2,19,42,,22,1.4
2018-06-09,21:00,,1,25,32,,29,1.4
2018-06-09,22:00,,2,33,18,,34,1.3
2018-06-09,23:00,,1,26,26,,35,1.4
2018-06-10,00:00,,1,19,34,,30,1.4
2018-06-10,01:00,,1,19,24,,32,1.3
2018-06-10,02:00,,1,18,18,,34,1.4
2018-06-10,03:00,,1,19,12,,32,1.3
2018-06-10,04:00,,1,13,15,,29,1.2
2018-06-10,05:00,,1,12,18,,25,1.2
2018-06-10,06:00,,1,11,22,,24,1.3
2018-06-10,07:00,,2,10,23,,23,1.3
2018-06-10,08:00,,1,9,32,,23,1.5
2018-06-10,09:00,,1,11,39,,23,1.7
2018-06-10,10:00,,3,14,38,,21,2.0
2018-06-10,11:00,,2,13,46,,24,2.5
2018-06-10,12:00,,2,13,57,,24,3.9
2018-06-10,13:00,,1,10,76,,24,5.8
2018-06-10,14:00,,1,8,90,,21,3.7
2018-06-10,15:00,,1,6,98,,26,2.8
2018-06-10,16:00,,1,6,98,,21,2.6
2018-06-10,17:00,,1,9,89,,25,2.2
2018-06-10,18:00,,2,10,89,,20,2.2
2018-06-10,19:00,,6,14,90,,14,2.0
2018-06-10,20:00,,1,9,96,,16,1.7
2018-06-10,21:00,,1,12,69,,24,1.5
2018-06-10,22:00,,1,15,57,,23,1.5
2018-06-10,23:00,,1,16,46,,21,1.6
2018-06-11,00:00,,1,11,45,,22,1.6
2018-06-11,01:00,,1,10,46,,23,1.5
2018-06-11,02:00,,1,8,51,,26,1.4
2018-06-11,03:00,,1,10,42,,27,1.3
2018-06-11,04:00,,1,13,43,,28,1.3
2018-06-11,05:00,,1,16,39,,26,1.3
2018-06-11,06:00,,1,20,43,,29,1.5
2018-06-11,07:00,,1,16,56,,32,1.6
2018-06-11,08:00,,2,21,58,,31,2.0
2018-06-11,09:00,,2,16,75,,31,2.1
2018-06-11,10:00,,1,15,96,,33,2.1
2018-06-11,11:00,,1,19,85,,29,2.0
2018-06-11,12:00,,1,10,100,,30,2.0
2018-06-11,13:00,,1,10,103,,31,2.1
2018-06-11,14:00,,1,9,108,,29,2.0
2018-06-11,15:00,,1,10,113,,32,2.1
2018-06-11,16:00,,1,10,117,,29,2.3
2018-06-11,17:00,,1,8,119,,26,2.3
2018-06-11,18:00,,1,10,115,,25,2.2
2018-06-11,19:00,,1,12,107,,23,1.9
2018-06-11,20:00,,1,11,103,,22,1.7
2018-06-11,21:00,,1,12,96,,20,1.7
2018-06-11,22:00,,1,18,77,,20,1.5
2018-06-11,23:00,,1,20,61,,22,1.4
2018-06-12,00:00,,1,20,55,,21,1.4
2018-06-12,01:00,,1,19,55,,24,1.4
2018-06-12,02:00,,1,14,58,,23,1.4
2018-06-12,03:00,,1,11,58,,19,1.3
2018-06-12,04:00,,1,11,49,,18,1.2
2018-06-12,05:00,,1,18,37,,17,1.1
2018-06-12,06:00,,1,16,43,,17,1.2
2018-06-12,07:00,,2,21,41,,21,1.4
2018-06-12,08:00,,2,16,47,,19,1.4
2018-06-12,09:00,,2,13,53,,16,1.7
2018-06-13,10:00,,2,10,54,,,1.8
2018-06-13,11:00,,1,9,60,,,1.8
2018-06-13,12:00,,26,7,70,,,1.7
2018-06-13,13:00,,2,7,70,,10,1.7
2018-06-13,14:00,,1,9,69,,10,1.6
2018-06-13,15:00,,1,9,70,,10,1.6
2018-06-13,16:00,,1,8,67,,10,1.5
2018-06-13,17:00,,1,8,63,,9,1.5
2018-06-13,18:00,,1,9,59,,8,1.4
2018-06-13,19:00,,1,9,57,,10,1.3
2018-06-13,20:00,,1,11,53,,12,1.3
2018-06-13,21:00,,1,13,50,,13,1.3
2018-06-13,22:00,,1,12,47,,13,1.3
2018-06-13,23:00,,1,13,42,,13,1.2
2018-06-14,00:00,,1,12,44,,13,1.3
2018-06-14,01:00,,1,8,51,,12,1.4
2018-06-14,02:00,,1,10,46,,13,1.4
2018-06-14,03:00,,1,12,42,,14,1.4
2018-06-14,04:00,,1,10,46,,9,1.5
2018-06-14,05:00,,1,9,52,,9,1.5
2018-06-14,06:00,,1,12,48,,12,1.5
2018-06-14,07:00,,1,18,42,,11,1.9
2018-06-14,08:00,,2,19,42,,13,2.0
2018-06-14,09:00,,2,15,46,,18,2.2
2018-06-14,10:00,,2,12,55,,18,2.2
2018-06-14,11:00,,1,10,68,,14,1.8
2018-06-14,12:00,,1,10,74,,16,2.0
2018-06-14,13:00,,1,8,81,,18,2.2
2018-06-14,14:00,,1,7,84,,21,2.2
2018-06-14,15:00,,1,6,84,,20,1.8
2018-06-14,16:00,,1,6,89,,20,1.8
2018-06-14,17:00,,1,7,89,,16,1.9
2018-06-14,18:00,,1,6,95,,14,1.9
2018-06-14,19:00,,1,7,94,,16,1.9
2018-06-14,20:00,,1,13,86,,15,1.8
2018-06-14,21:00,,1,28,60,,15,1.5
2018-06-14,22:00,,1,24,52,,19,3.5
2018-06-14,23:00,,1,36,28,,20,2.9
2018-06-15,00:00,,1,29,30,,20,2.2
2018-06-15,01:00,,1,17,34,,20,1.6
2018-06-15,02:00,,1,15,31,,19,1.6
2018-06-15,03:00,,1,15,26,,19,1.4
2018-06-15,04:00,,1,16,21,,16,1.2
2018-06-15,05:00,,1,17,18,,17,3.2
2018-06-15,06:00,,11,26,9,,21,4.4
2018-06-15,07:00,,19,33,13,,20,5.6
2018-06-15,08:00,,4,21,61,,25,3.8
2018-06-15,09:00,,2,12,84,,26,3.1
2018-06-15,10:00,,2,12,95,,28,2.8
2018-06-15,11:00,,1,9,106,,25,2.8
2018-06-15,12:00,,1,9,109,,23,2.5
2018-06-15,13:00,,1,6,110,,21,2.3
2018-06-15,14:00,,1,8,107,,17,2.2
2018-06-15,15:00,,1,8,110,,19,2.2
2018-06-15,16:00,,1,14,102,,20,2.2
2018-06-15,17:00,,1,14,100,,21,2.1
2018-06-15,18:00,,1,11,101,,19,2.1
2018-06-15,19:00,,1,11,97,,18,2.1
2018-06-15,20:00,,1,11,93,,16,2.0
2018-06-15,21:00,,1,14,81,,18,1.9
2018-06-15,22:00,,1,15,70,,18,1.8
2018-06-15,23:00,,1,20,64,,19,1.7
2018-06-16,00:00,,1,42,33,,18,1.4
2018-06-16,01:00,,1,42,19,,25,1.3
2018-06-16,02:00,,1,32,23,,28,1.3
2018-06-16,03:00,,1,23,25,,25,1.3
2018-06-16,04:00,,1,21,22,,25,1.3
2018-06-16,05:00,,1,20,21,,24,1.4
2018-06-16,06:00,,1,21,19,,23,1.2
2018-06-16,07:00,,2,19,21,,23,1.2
2018-06-16,08:00,,2,16,32,,23,1.4
2018-06-16,09:00,,2,14,53,,23,1.8
2018-06-16,10:00,,1,11,77,,24,3.2
2018-06-16,11:00,,1,8,105,,23,3.2
2018-06-16,12:00,,1,6,121,,24,3.0
2018-06-16,13:00,,1,5,120,,19,2.7
2018-06-16,14:00,,1,7,119,,15,2.5
2018-06-16,15:00,,1,6,123,,16,2.4
2018-06-16,16:00,,1,7,123,,19,2.6
2018-06-16,17:00,,1,6,126,,18,2.6
2018-06-16,18:00,,1,6,129,,15,2.6
2018-06-16,19:00,,1,8,126,,16,2.8
2018-06-16,20:00,,1,17,105,,19,2.5
2018-06-16,21:00,,1,41,68,,25,2.2
2018-06-16,22:00,,1,40,54,,29,1.8
2018-06-16,23:00,,1,33,60,,29,1.9
2018-06-17,00:00,,1,21,64,,30,2.1
2018-06-17,01:00,,1,14,71,,31,2.2
2018-06-17,02:00,,1,13,64,,28,2.0
2018-06-17,03:00,,1,13,56,,26,1.8
2018-06-17,04:00,,1,12,53,,26,1.7
2018-06-17,05:00,,1,10,57,,24,1.7
2018-06-17,06:00,,1,10,60,,24,1.9
2018-06-17,07:00,,1,9,63,,23,2.4
2018-06-17,08:00,,1,9,70,,22,2.7
2018-06-17,09:00,,1,10,81,,22,4.7
2018-06-17,10:00,,1,9,112,,19,3.9
2018-06-17,11:00,,1,5,129,,19,2.6
2018-06-17,12:00,,1,5,128,,15,2.4
2018-06-17,13:00,,1,6,129,,18,2.3
2018-06-17,14:00,,1,7,131,,17,3.1
2018-06-17,15:00,,1,8,122,,15,3.2
2018-06-17,16:00,,1,8,101,,19,2.4
2018-06-17,17:00,,1,8,99,,11,2.8
2018-06-17,18:00,,1,8,93,,10,2.5
2018-06-17,19:00,,1,8,90,,13,1.7
2018-06-17,20:00,,1,8,81,,15,1.7
2018-06-17,21:00,,1,9,78,,20,1.9
2018-06-17,22:00,,1,8,71,,16,1.9
2018-06-17,23:00,,1,10,59,,15,1.7
2018-06-18,00:00,,1,13,51,,13,3.0
2018-06-18,01:00,,1,14,47,,14,3.3
2018-06-18,02:00,,1,14,48,,14,2.5
2018-06-18,03:00,,1,15,44,,16,1.8
2018-06-18,04:00,,1,14,44,,15,2.5
2018-06-18,05:00,,1,24,34,,16,5.0
2018-06-18,06:00,,2,26,32,,16,3.7
2018-06-18,07:00,,3,21,46,,17,3.0
2018-06-18,08:00,,2,17,58,,19,3.3
2018-06-18,09:00,,2,10,75,,20,2.5
2018-06-18,10:00,,1,8,79,,17,2.4
