Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
2018-06-12,19:00,,24,34,77,,13,
2018-06-12,20:00,,22,35,66,,14,
2018-06-12,21:00,,19,31,58,,18,
2018-06-12,22:00,,24,36,51,,17,
2018-06-12,23:00,,11,22,59,,14,
2018-06-13,00:00,,5,11,65,,11,
2018-06-13,01:00,,2,10,62,,13,
2018-06-13,02:00,,2,9,66,,12,
2018-06-13,03:00,,3,10,65,,12,
2018-06-13,04:00,,5,14,60,,12,
2018-06-13,05:00,,18,22,52,,11,
2018-06-13,06:00,,50,41,37,,14,
2018-06-13,07:00,,41,43,34,,19,
2018-06-13,08:00,,59,48,29,,12,
2018-06-13,09:00,,71,53,30,,18,
2018-06-13,10:00,,71,55,33,,19,
2018-06-13,11:00,,48,41,46,,18,
2018-06-13,12:00,,28,29,56,,33,
2018-06-13,13:00,,54,46,51,,25,
2018-06-13,14:00,,23,27,61,,28,
2018-06-13,15:00,,49,39,53,,12,
2018-06-13,16:00,,39,34,54,,13,
2018-06-13,17:00,,32,30,52,,13,
2018-06-13,18:00,,23,24,53,,10,
2018-06-13,19:00,,16,17,54,,10,
2018-06-13,20:00,,19,22,49,,8,
2018-06-13,21:00,,9,19,48,,9,
2018-06-13,22:00,,12,21,43,,11,
2018-06-13,23:00,,12,23,35,,9,
2018-06-14,00:00,,8,15,38,,3,
2018-06-14,01:00,,4,12,43,,6,
2018-06-14,02:00,,6,14,42,,7,
2018-06-14,03:00,,3,12,43,,9,
2018-06-14,04:00,,7,14,46,,11,
2018-06-14,05:00,,35,34,36,,14,
2018-06-14,06:00,,57,50,25,,16,
2018-06-14,07:00,,73,55,19,,14,
2018-06-14,08:00,,74,53,23,,19,
2018-06-14,09:00,,62,46,32,,26,
2018-06-14,10:00,,72,47,34,,16,
2018-06-14,12:00,,76,50,31,,,
2018-06-14,13:00,,52,48,54,,,
2018-06-14,14:00,,71,53,54,,21,
2018-06-14,15:00,,85,65,51,,22,
2018-06-14,16:00,,81,60,55,,21,
2018-06-14,17:00,,61,55,60,,21,
2018-06-14,18:00,,44,55,62,,18,
2018-06-14,19:00,,31,55,63,,14,
2018-06-14,20:00,,49,78,41,,17,
2018-06-14,21:00,,27,55,39,,18,
2018-06-14,22:00,,21,53,35,,15,
2018-06-14,23:00,,21,50,28,,16,
2018-06-15,00:00,,17,38,27,,14,
2018-06-15,01:00,,9,26,26,,14,
2018-06-15,02:00,,9,23,27,,12,
2018-06-15,03:00,,9,24,23,,15,
2018-06-15,04:00,,8,20,19,,11,
2018-06-15,05:00,,67,37,9,,11,
2018-06-15,06:00,,104,46,8,,16,
2018-06-15,07:00,,95,60,11,,19,
2018-06-15,08:00,,71,55,43,,28,
2018-06-15,09:00,,54,53,60,,27,
2018-06-15,10:00,,64,59,68,,30,
2018-06-15,11:00,,68,61,73,,29,
2018-06-15,12:00,,57,55,83,,24,
2018-06-15,13:00,,39,46,86,,21,
2018-06-15,14:00,,44,46,86,,22,
2018-06-15,15:00,,85,80,66,,21,
2018-06-15,16:00,,100,88,62,,24,
2018-06-15,17:00,,75,81,64,,27,
2018-06-15,18:00,,53,66,68,,25,
2018-06-15,19:00,,30,46,75,,18,
2018-06-15,20:00,,30,49,69,,18,
2018-06-15,21:00,,22,44,60,,17,
2018-06-15,22:00,,47,65,37,,18,
2018-06-15,23:00,,51,70,31,,23,
2018-06-16,00:00,,34,57,27,,17,
2018-06-16,01:00,,13,44,19,,19,
2018-06-16,02:00,,19,39,16,,22,
2018-06-16,03:00,,9,33,17,,22,
2018-06-16,04:00,,9,29,15,,16,
2018-06-16,05:00,,27,32,12,,18,
2018-06-16,06:00,,29,31,16,,17,
2018-06-16,07:00,,25,28,20,,21,
2018-06-16,08:00,,37,31,29,,22,
2018-06-16,09:00,,37,34,43,,20,
2018-06-16,10:00,,32,36,58,,22,
2018-06-16,11:00,,41,51,78,,24,
2018-06-16,12:00,,19,30,102,,22,
2018-06-16,13:00,,31,52,93,,18,
2018-06-16,14:00,,48,64,84,,18,
2018-06-16,15:00,,37,52,98,,18,
2018-06-16,16:00,,51,74,84,,19,
2018-06-16,17:00,,55,70,85,,17,
2018-06-16,18:00,,29,62,92,,20,
2018-06-16,19:00,,51,79,83,,19,
2018-06-16,20:00,,25,86,52,,24,
2018-06-16,21:00,,31,73,50,,22,
2018-06-16,22:00,,36,90,38,,28,
2018-06-16,23:00,,26,61,46,,25,
2018-06-17,00:00,,32,60,34,,26,
2018-06-17,01:00,,10,25,65,,31,
2018-06-17,02:00,,5,22,61,,26,
2018-06-17,03:00,,14,22,54,,20,
2018-06-17,04:00,,6,16,53,,21,
2018-06-17,05:00,,8,16,58,,17,
2018-06-17,06:00,,10,21,57,,19,
2018-06-17,07:00,,7,17,59,,18,
2018-06-17,08:00,,14,22,64,,18,
2018-06-17,09:00,,22,29,70,,20,
2018-06-17,10:00,,18,32,102,,20,
2018-06-17,11:00,,24,39,107,,17,
2018-06-17,12:00,,20,32,110,,20,
2018-06-17,13:00,,26,36,109,,20,
2018-06-17,14:00,,22,36,112,,17,
2018-06-17,15:00,,26,38,98,,20,
2018-06-17,16:00,,34,41,79,,21,
2018-06-17,17:00,,30,45,74,,12,
2018-06-17,18:00,,24,32,70,,12,
2018-06-17,19:00,,36,35,69,,9,
2018-06-17,20:00,,20,31,64,,7,
2018-06-17,21:00,,17,28,62,,12,
2018-06-17,22:00,,20,31,53,,13,
2018-06-17,23:00,,16,24,52,,14,
2018-06-18,00:00,,15,23,45,,7,
2018-06-18,01:00,,6,17,49,,8,
2018-06-18,02:00,,7,21,45,,9,
2018-06-18,03:00,,7,20,44,,8,
2018-06-18,04:00,,16,27,37,,8,
2018-06-18,05:00,,35,34,27,,12,
2018-06-18,06:00,,74,55,22,,15,
2018-06-18,07:00,,71,58,30,,20,
2018-06-18,08:00,,45,39,46,,18,
2018-06-18,09:00,,63,49,56,,19,
2018-06-18,10:00,,40,35,67,,18,
2018-06-18,11:00,,34,32,57,,18,
2018-06-18,12:00,,44,38,70,,19,
2018-06-18,13:00,,40,39,69,,,
2018-06-18,14:00,,69,58,61,,,
2018-06-18,15:00,,53,48,72,,,
2018-06-18,16:00,,60,56,65,,17,
2018-06-18,17:00,,53,54,62,,19,
2018-06-18,18:00,,57,56,60,,18,
2018-06-18,19:00,,24,35,73,,14,
2018-06-18,20:00,,20,35,67,,12,
2018-06-18,21:00,,22,38,56,,12,
2018-06-18,22:00,,20,39,51,,14,
2018-06-18,23:00,,13,30,46,,16,
2018-06-19,00:00,,11,24,40,,15,
2018-06-19,01:00,,3,18,39,,12,
2018-06-19,02:00,,6,17,33,,13,
2018-06-19,03:00,,7,15,37,,11,
2018-06-19,04:00,,13,17,40,,9,
2018-06-19,05:00,,34,34,33,,11,
2018-06-19,06:00,,62,46,36,,16,
2018-06-19,07:00,,71,54,32,,17,
2018-06-19,08:00,,46,38,44,,21,
2018-06-19,09:00,,55,41,40,,17,
2018-06-19,10:00,,47,35,43,,18,
2018-06-19,11:00,,35,30,52,,18,
2018-06-19,12:00,,45,34,54,,17,
2018-06-19,13:00,,52,37,59,,17,
2018-06-19,14:00,,44,38,62,,16,
2018-06-19,15:00,,56,54,60,,18,
2018-06-19,16:00,,54,55,68,,21,
2018-06-19,17:00,,35,41,82,,17,
2018-06-19,18:00,,25,30,80,,18,
2018-06-19,19:00,,16,25,77,,17,
2018-06-19,20:00,,12,22,70,,15,
2018-06-19,21:00,,24,42,46,,13,
2018-06-19,22:00,,23,43,41,,14,
2018-06-19,23:00,,19,37,38,,14,
2018-06-20,00:00,,12,24,46,,12,
2018-06-20,01:00,,6,24,40,,15,
2018-06-20,02:00,,5,20,38,,12,
2018-06-20,03:00,,19,26,37,,10,
2018-06-20,04:00,,11,19,34,,9,
2018-06-20,05:00,,34,36,24,,11,
2018-06-20,06:00,,77,62,14,,15,
2018-06-20,07:00,,110,65,14,,19,
2018-06-20,08:00,,69,50,33,,19,
2018-06-20,09:00,,46,35,43,,15,
2018-06-20,10:00,,55,40,51,,15,
2018-06-20,11:00,,44,36,63,,15,
2018-06-20,12:00,,67,47,59,,16,
2018-06-20,13:00,,53,59,66,,18,
2018-06-20,14:00,,72,72,75,,19,
2018-06-20,15:00,,90,100,59,,24,
2018-06-20,16:00,,111,101,51,,20,
2018-06-20,17:00,,65,73,60,,21,
2018-06-20,18:00,,60,82,52,,20,
2018-06-20,19:00,,37,73,54,,19,
2018-06-20,20:00,,28,64,59,,21,
2018-06-20,21:00,,27,63,48,,20,
2018-06-20,22:00,,22,45,56,,19,
2018-06-20,23:00,,16,28,61,,15,
2018-06-21,00:00,,5,20,66,,15,
2018-06-21,01:00,,5,13,80,,15,
2018-06-21,02:00,,5,15,73,,11,
2018-06-21,03:00,,8,18,66,,12,
2018-06-21,04:00,,9,19,64,,12,
2018-06-21,05:00,,25,29,52,,14,
2018-06-21,06:00,,81,78,22,,19,
2018-06-21,07:00,,80,80,28,,25,
2018-06-21,08:00,,91,76,38,,24,
2018-06-21,09:00,,52,56,78,,21,
2018-06-21,10:00,,47,53,92,,15,
2018-06-21,11:00,,47,49,94,,15,
2018-06-21,12:00,,45,44,98,,22,
2018-06-21,13:00,,36,37,95,,23,
2018-06-21,14:00,,19,25,98,,27,
2018-06-21,15:00,,25,19,64,,65,
2018-06-21,16:00,,31,28,63,,35,
