Datum,Zeit,BEN,NO,NO2,O3,PM10_HVS,PM10_TEOM,SO2
2018-06-03,02:00,,1,13,60,,,
2018-06-03,03:00,,1,10,53,,,
2018-06-03,04:00,,1,8,62,,,
2018-06-03,05:00,,1,9,59,,,
2018-06-03,06:00,,1,10,58,,,
2018-06-03,07:00,,1,7,71,,,
2018-06-03,08:00,,1,5,75,,,
2018-06-03,09:00,,1,7,79,,,
2018-06-03,10:00,,1,7,84,,,
2018-06-03,11:00,,1,8,90,,,
2018-06-03,12:00,,1,7,95,,,
2018-06-03,13:00,,1,6,99,,,
2018-06-03,14:00,,1,6,107,,,
2018-06-03,15:00,,1,9,108,,,
2018-06-03,16:00,,1,5,115,,,
2018-06-03,17:00,,1,4,116,,,
2018-06-03,18:00,,1,5,114,,,
2018-06-03,19:00,,1,6,114,,,
2018-06-03,20:00,,1,6,86,,,
2018-06-03,21:00,,1,7,65,,,
2018-06-03,22:00,,1,8,61,,,
2018-06-03,23:00,,1,7,60,,,
2018-06-04,00:00,,1,6,54,,,
2018-06-04,01:00,,1,6,45,,,
2018-06-04,02:00,,1,6,40,,,
2018-06-04,03:00,,1,5,34,,,
2018-06-04,04:00,,1,5,27,,,
2018-06-04,05:00,,1,5,24,,,
2018-06-04,06:00,,1,6,16,,,
2018-06-04,07:00,,4,16,26,,,
2018-06-04,08:00,,1,8,69,,,
2018-06-04,09:00,,1,5,92,,,
2018-06-04,10:00,,1,5,104,,,
2018-06-04,11:00,,1,5,109,,,
2018-06-04,12:00,,1,4,112,,,
2018-06-04,13:00,,1,4,114,,,
2018-06-04,14:00,,1,10,115,,,
2018-06-04,15:00,,1,8,114,,,
2018-06-04,16:00,,1,8,117,,,
2018-06-04,17:00,,1,8,124,,,
2018-06-04,18:00,,1,7,129,,,
2018-06-04,19:00,,1,7,135,,,
2018-06-04,20:00,,1,9,106,,,
2018-06-04,21:00,,1,8,89,,,
2018-06-04,22:00,,1,9,84,,,
2018-06-04,23:00,,1,10,79,,,
2018-06-05,00:00,,1,12,66,,,
2018-06-05,01:00,,1,15,52,,,
2018-06-05,02:00,,1,13,47,,,
2018-06-05,03:00,,1,12,40,,,
2018-06-05,04:00,,1,11,33,,,
2018-06-05,05:00,,1,11,29,,,
2018-06-05,06:00,,2,25,40,,,
2018-06-05,07:00,,1,22,49,,,
2018-06-05,08:00,,1,16,58,,,
2018-06-05,09:00,,1,15,54,,,
2018-06-05,10:00,,1,11,65,,,
2018-06-05,11:00,,1,12,71,,,
2018-06-05,12:00,,1,13,67,,,
2018-06-05,13:00,,1,12,74,,,
2018-06-05,14:00,,1,12,84,,,
2018-06-05,15:00,,1,12,88,,,
2018-06-05,16:00,,1,10,88,,,
2018-06-05,17:00,,1,8,91,,,
2018-06-05,18:00,,1,8,89,,,
2018-06-05,19:00,,1,8,84,,,
2018-06-05,20:00,,1,6,69,,,
2018-06-05,21:00,,1,7,55,,,
2018-06-05,22:00,,1,5,48,,,
2018-06-05,23:00,,1,6,42,,,
2018-06-06,00:00,,1,6,35,,,
2018-06-06,01:00,,1,5,32,,,
2018-06-06,02:00,,1,5,27,,,
2018-06-06,03:00,,1,6,21,,,
2018-06-06,04:00,,1,8,13,,,
2018-06-06,05:00,,6,16,4,,,
2018-06-06,06:00,,8,15,5,,,
2018-06-06,07:00,,10,19,16,,,
2018-06-06,08:00,,3,12,47,,,
2018-06-06,09:00,,4,14,45,,,
2018-06-06,10:00,,2,11,61,,,
2018-06-06,11:00,,2,11,68,,,
2018-06-06,12:00,,1,9,78,,,
2018-06-06,13:00,,1,7,96,,,
2018-06-06,14:00,,1,5,109,,,
2018-06-06,15:00,,1,6,111,,,
2018-06-06,16:00,,1,6,112,,,
2018-06-06,17:00,,1,6,114,,,
2018-06-06,18:00,,1,7,114,,,
2018-06-06,19:00,,1,6,113,,,
2018-06-06,20:00,,1,8,104,,,
2018-06-06,21:00,,1,7,97,,,
2018-06-06,22:00,,1,6,95,,,
2018-06-06,23:00,,1,5,90,,,
2018-06-07,00:00,,1,6,75,,,
2018-06-07,01:00,,1,6,74,,,
2018-06-07,02:00,,1,7,84,,,
2018-06-07,03:00,,1,8,80,,,
2018-06-07,04:00,,1,7,85,,,
2018-06-07,05:00,,1,9,81,,,
2018-06-07,06:00,,1,12,76,,,
2018-06-07,07:00,,1,10,85,,,
2018-06-07,08:00,,1,9,89,,,
2018-06-07,09:00,,1,8,97,,,
2018-06-07,10:00,,1,6,112,,,
2018-06-07,11:00,,1,4,130,,,
2018-06-07,12:00,,1,3,141,,,
2018-06-07,13:00,,1,3,141,,,
2018-06-07,14:00,,1,3,139,,,
2018-06-07,15:00,,1,4,141,,,
2018-06-07,16:00,,1,4,146,,,
2018-06-07,17:00,,1,3,144,,,
2018-06-07,18:00,,1,4,130,,,
2018-06-07,19:00,,1,5,108,,,
2018-06-07,20:00,,1,5,105,,,
2018-06-07,21:00,,1,7,107,,,
2018-06-07,22:00,,1,8,104,,,
2018-06-07,23:00,,1,9,92,,,
2018-06-08,00:00,,1,8,90,,,
2018-06-08,01:00,,1,6,89,,,
2018-06-08,02:00,,1,7,80,,,
2018-06-08,03:00,,1,7,80,,,
2018-06-08,04:00,,1,7,78,,,
2018-06-08,05:00,,1,8,69,,,
2018-06-08,06:00,,1,8,50,,,
2018-06-08,07:00,,1,10,46,,,
2018-06-08,08:00,,3,14,71,,,
2018-06-08,09:00,,1,7,110,,,
2018-06-08,10:00,,1,6,117,,,
2018-06-08,11:00,,1,5,132,,,
2018-06-08,12:00,,1,3,141,,,
2018-06-08,13:00,,1,4,144,,,
2018-06-08,14:00,,1,3,147,,,
2018-06-08,15:00,,1,4,151,,,
2018-06-08,16:00,,1,5,149,,,
2018-06-08,17:00,,1,4,154,,,
2018-06-08,18:00,,1,4,143,,,
2018-06-08,19:00,,1,8,101,,,
2018-06-08,20:00,,1,12,88,,,
2018-06-08,21:00,,1,11,93,,,
2018-06-08,22:00,,1,11,94,,,
2018-06-08,23:00,,1,8,100,,,
2018-06-09,00:00,,1,9,90,,,
2018-06-09,01:00,,1,7,85,,,
2018-06-09,02:00,,1,6,82,,,
2018-06-09,03:00,,1,7,76,,,
2018-06-09,04:00,,1,7,68,,,
2018-06-09,05:00,,1,7,58,,,
2018-06-09,06:00,,1,6,44,,,
2018-06-09,07:00,,1,6,38,,,
2018-06-09,08:00,,1,5,77,,,
2018-06-09,09:00,,1,4,104,,,
2018-06-09,10:00,,1,3,114,,,
2018-06-09,11:00,,1,4,118,,,
2018-06-09,12:00,,1,3,111,,,
2018-06-09,13:00,,1,4,97,,,
2018-06-09,14:00,,1,4,88,,,
2018-06-09,15:00,,1,6,77,,,
2018-06-09,16:00,,1,11,73,,,
2018-06-09,17:00,,1,3,78,,,
2018-06-09,18:00,,1,6,78,,,
2018-06-09,19:00,,1,6,75,,,
2018-06-09,20:00,,1,5,94,,,
2018-06-09,21:00,,1,6,93,,,
2018-06-09,22:00,,1,7,82,,,
2018-06-09,23:00,,1,10,64,,,
2018-06-10,00:00,,1,14,51,,,
2018-06-10,01:00,,1,11,50,,,
2018-06-10,02:00,,1,8,49,,,
2018-06-10,03:00,,1,8,44,,,
2018-06-10,04:00,,1,8,40,,,
2018-06-10,05:00,,1,7,36,,,
2018-06-10,06:00,,1,8,32,,,
2018-06-10,07:00,,1,7,34,,,
2018-06-10,08:00,,1,7,43,,,
2018-06-10,09:00,,1,7,53,,,
2018-06-10,10:00,,1,9,58,,,
2018-06-10,11:00,,1,8,69,,,
2018-06-10,12:00,,1,6,77,,,
2018-06-10,13:00,,1,6,83,,,
2018-06-10,14:00,,1,6,93,,,
2018-06-10,15:00,,1,5,106,,,
2018-06-10,16:00,,1,6,110,,,
2018-06-10,17:00,,1,6,118,,,
2018-06-10,18:00,,1,6,123,,,
2018-06-10,19:00,,1,9,104,,,
2018-06-10,20:00,,1,8,70,,,
2018-06-10,21:00,,1,7,33,,,
2018-06-10,22:00,,1,9,20,,,
2018-06-10,23:00,,1,10,15,,,
2018-06-11,00:00,,1,11,16,,,
2018-06-11,01:00,,1,11,17,,,
2018-06-11,02:00,,1,11,12,,,
2018-06-11,03:00,,1,10,12,,,
2018-06-11,04:00,,1,11,10,,,
2018-06-11,05:00,,1,11,10,,,
2018-06-11,06:00,,1,19,45,,,
2018-06-11,07:00,,1,22,55,,,
2018-06-11,08:00,,1,18,58,,,
2018-06-11,09:00,,1,13,67,,,
2018-06-11,10:00,,2,15,65,,,
2018-06-11,11:00,,2,13,71,,,
2018-06-11,12:00,,1,13,81,,,
2018-06-11,13:00,,1,8,97,,,
2018-06-11,14:00,,1,8,106,,,
2018-06-11,15:00,,1,8,111,,,
2018-06-11,16:00,,1,9,111,,,
2018-06-11,17:00,,1,8,112,,,
2018-06-11,18:00,,1,9,107,,,
2018-06-11,19:00,,1,9,108,,,
2018-06-11,20:00,,1,10,97,,,
2018-06-11,21:00,,1,10,80,,,
2018-06-11,22:00,,1,11,68,,,
2018-06-11,23:00,,1,11,68,,,
2018-06-12,00:00,,1,13,59,,,
2018-06-12,01:00,,1,10,50,,,
2018-06-12,02:00,,1,11,44,,,
2018-06-12,03:00,,1,10,45,,,
2018-06-12,04:00,,1,10,38,,,
2018-06-12,05:00,,1,15,32,,,
2018-06-12,06:00,,3,26,27,,,
2018-06-12,07:00,,9,23,35,,,
2018-06-12,08:00,,3,16,45,,,
2018-06-12,09:00,,5,13,53,,,
2018-06-12,10:00,,2,10,58,,,
2018-06-12,11:00,,3,12,59,,,
2018-06-12,12:00,,6,20,56,,,
2018-06-12,13:00,,2,11,69,,,
2018-06-12,14:00,,2,12,72,,,
2018-06-12,15:00,,3,19,68,,,
2018-06-12,16:00,,2,13,75,,,
2018-06-12,17:00,,1,11,88,,,
2018-06-12,18:00,,1,11,93,,,
2018-06-12,19:00,,1,8,89,,,
2018-06-12,20:00,,1,8,79,,,
2018-06-12,21:00,,1,10,72,,,
2018-06-12,22:00,,1,9,64,,,
2018-06-12,23:00,,1,9,65,,,
2018-06-13,00:00,,1,10,64,,,
2018-06-13,01:00,,1,9,64,,,
2018-06-13,02:00,,1,10,58,,,
2018-06-13,03:00,,1,9,57,,,
2018-06-13,04:00,,1,11,50,,,
2018-06-13,05:00,,1,12,53,,,
2018-06-13,06:00,,1,15,51,,,
2018-06-13,07:00,,1,18,49,,,
2018-06-13,08:00,,3,15,52,,,
2018-06-13,09:00,,2,9,58,,,
2018-06-13,10:00,,1,9,62,,,
2018-06-13,11:00,,2,11,60,,,
2018-06-13,12:00,,2,10,62,,,
2018-06-13,13:00,,2,13,61,,,
2018-06-13,14:00,,2,13,60,,,
2018-06-13,15:00,,2,10,61,,,
2018-06-13,16:00,,2,11,57,,,
2018-06-13,17:00,,1,10,60,,,
2018-06-13,18:00,,1,13,57,,,
2018-06-13,19:00,,1,16,49,,,
2018-06-13,20:00,,1,17,44,,,
2018-06-13,21:00,,1,21,35,,,
2018-06-13,22:00,,1,17,40,,,
2018-06-13,23:00,,1,13,43,,,
2018-06-14,00:00,,1,10,49,,,
2018-06-14,01:00,,1,11,45,,,
2018-06-14,02:00,,1,12,43,,,
2018-06-14,03:00,,1,11,29,,,
2018-06-14,04:00,,1,12,35,,,
2018-06-14,05:00,,1,17,39,,,
2018-06-14,06:00,,1,21,29,,,
2018-06-14,07:00,,3,25,25,,,
2018-06-14,08:00,,4,26,32,,,
2018-06-14,09:00,,6,21,39,,,
2018-06-14,10:00,,2,13,56,,,
2018-06-14,11:00,,1,8,71,,,
2018-06-14,12:00,,1,8,79,,,
2018-06-14,13:00,,1,6,89,,,
2018-06-14,14:00,,1,6,94,,,
2018-06-14,15:00,,1,7,93,,,
2018-06-14,16:00,,1,7,92,,,
2018-06-14,17:00,,1,6,93,,,
2018-06-14,18:00,,1,6,92,,,
2018-06-14,19:00,,1,7,88,,,
2018-06-14,20:00,,1,8,74,,,
2018-06-14,21:00,,1,6,67,,,
2018-06-14,22:00,,1,7,62,,,
2018-06-14,23:00,,1,6,56,,,
2018-06-15,00:00,,1,7,51,,,
2018-06-15,01:00,,1,7,46,,,
2018-06-15,02:00,,1,7,44,,,
2018-06-15,03:00,,1,7,41,,,
2018-06-15,04:00,,1,8,39,,,
2018-06-15,05:00,,1,9,35,,,
2018-06-15,06:00,,2,11,26,,,
2018-06-15,07:00,,4,25,49,,,
2018-06-15,08:00,,3,22,66,,,
2018-06-15,09:00,,1,12,88,,,
2018-06-15,10:00,,1,8,101,,,
2018-06-15,11:00,,1,11,106,,,
2018-06-15,12:00,,1,7,110,,,
2018-06-15,13:00,,1,10,108,,,
2018-06-15,14:00,,1,8,111,,,
2018-06-15,15:00,,1,7,106,,,
2018-06-15,16:00,,1,10,106,,,
2018-06-15,17:00,,1,9,107,,,
2018-06-15,18:00,,1,12,110,,,
2018-06-15,19:00,,1,16,102,,,
2018-06-15,20:00,,1,20,82,,,
2018-06-15,21:00,,1,13,71,,,
2018-06-15,22:00,,1,14,60,,,
2018-06-15,23:00,,1,14,51,,,
2018-06-16,00:00,,1,11,44,,,
2018-06-16,01:00,,1,8,40,,,
2018-06-16,02:00,,1,7,38,,,
2018-06-16,03:00,,1,8,35,,,
2018-06-16,04:00,,1,7,32,,,
2018-06-16,05:00,,1,7,32,,,
2018-06-16,06:00,,1,6,30,,,
2018-06-16,07:00,,1,6,31,,,
2018-06-16,08:00,,1,7,30,,,
2018-06-16,09:00,,3,21,32,,,
2018-06-16,10:00,,3,21,62,,,
2018-06-16,11:00,,3,21,83,,,
2018-06-16,12:00,,1,12,104,,,
2018-06-16,13:00,,1,9,110,,,
2018-06-16,14:00,,1,7,123,,,
2018-06-16,15:00,,1,3,127,,,
2018-06-16,16:00,,1,5,130,,,
2018-06-16,17:00,,1,7,132,,,
2018-06-16,18:00,,1,3,130,,,
2018-06-16,19:00,,1,4,116,,,
2018-06-16,20:00,,1,11,87,,,
2018-06-16,21:00,,1,15,92,,,
2018-06-16,22:00,,1,13,86,,,
2018-06-16,23:00,,1,13,80,,,
2018-06-17,00:00,,1,12,71,,,
2018-06-17,01:00,,1,10,65,,,
2018-06-17,02:00,,1,8,59,,,
2018-06-17,03:00,,1,8,57,,,
2018-06-17,04:00,,1,7,61,,,
2018-06-17,05:00,,1,6,61,,,
2018-06-17,06:00,,1,6,53,,,
2018-06-17,07:00,,1,5,47,,,
2018-06-17,08:00,,1,6,74,,,
2018-06-17,09:00,,1,8,111,,,
2018-06-17,10:00,,1,7,123,,,
2018-06-17,11:00,,1,9,124,,,
2018-06-17,12:00,,1,6,129,,,
2018-06-17,13:00,,1,5,121,,,
2018-06-17,14:00,,1,7,104,,,
2018-06-17,15:00,,1,5,107,,,
2018-06-17,16:00,,1,6,97,,,
2018-06-17,17:00,,1,8,76,,,
2018-06-17,18:00,,1,9,64,,,
2018-06-17,19:00,,1,6,54,,,
2018-06-17,20:00,,1,8,28,,,
2018-06-17,21:00,,1,9,23,,,
2018-06-17,22:00,,1,9,20,,,
2018-06-17,23:00,,1,9,16,,,
2018-06-18,00:00,,1,10,9,,,
2018-06-18,01:00,,1,10,7,,,
2018-06-18,02:00,,1,9,7,,,
2018-06-18,03:00,,1,9,6,,,
2018-06-18,04:00,,1,8,5,,,
2018-06-18,05:00,,1,9,5,,,
2018-06-18,06:00,,3,10,8,,,
2018-06-18,07:00,,5,19,15,,,
2018-06-18,08:00,,9,36,15,,,
2018-06-18,09:00,,5,19,50,,,
2018-06-18,10:00,,1,12,72,,,
2018-06-18,11:00,,2,14,68,,,
2018-06-18,12:00,,2,11,75,,,
2018-06-18,13:00,,1,7,89,,,
2018-06-18,14:00,,1,7,92,,,
2018-06-18,15:00,,1,9,90,,,
2018-06-18,16:00,,1,9,90,,,
2018-06-18,17:00,,1,9,90,,,
2018-06-18,18:00,,1,13,86,,,
2018-06-18,19:00,,1,12,79,,,
2018-06-18,20:00,,1,10,52,,,
2018-06-18,21:00,,1,9,47,,,
2018-06-18,22:00,,1,10,47,,,
2018-06-18,23:00,,1,13,38,,,
2018-06-19,00:00,,1,14,31,,,
2018-06-19,01:00,,1,14,26,,,
2018-06-19,02:00,,1,11,24,,,
2018-06-19,03:00,,1,9,28,,,
2018-06-19,04:00,,1,7,30,,,
2018-06-19,05:00,,1,8,31,,,
2018-06-19,06:00,,1,11,34,,,
2018-06-19,07:00,,2,19,36,,,
2018-06-19,08:00,,2,18,49,,,
2018-06-19,09:00,,2,14,51,,,
2018-06-19,10:00,,2,13,53,,,
2018-06-19,11:00,,1,11,61,,,
2018-06-19,12:00,,1,9,73,,,
2018-06-19,13:00,,1,9,79,,,
2018-06-19,14:00,,1,10,79,,,
2018-06-19,15:00,,1,11,84,,,
2018-06-19,16:00,,1,10,87,,,
2018-06-19,17:00,,1,10,85,,,
2018-06-19,18:00,,1,8,82,,,
2018-06-19,19:00,,1,8,78,,,
2018-06-19,20:00,,1,13,68,,,
2018-06-19,21:00,,1,11,58,,,
2018-06-19,22:00,,1,10,43,,,
2018-06-19,23:00,,1,11,40,,,
2018-06-20,00:00,,1,12,33,,,
2018-06-20,01:00,,1,12,25,,,
2018-06-20,02:00,,1,11,19,,,
2018-06-20,03:00,,1,10,16,,,
2018-06-20,04:00,,1,9,15,,,
2018-06-20,05:00,,1,8,14,,,
2018-06-20,06:00,,1,8,14,,,
2018-06-20,07:00,,1,7,41,,,
2018-06-20,08:00,,1,5,54,,,
2018-06-20,09:00,,2,5,60,,,
2018-06-20,10:00,,1,4,71,,,
2018-06-20,11:00,,1,5,76,,,
2018-06-20,12:00,,1,9,87,,,
2018-06-20,13:00,,1,7,99,,,
2018-06-20,14:00,,1,6,102,,,
2018-06-20,15:00,,1,6,98,,,
2018-06-20,16:00,,1,7,100,,,
2018-06-20,17:00,,1,7,99,,,
2018-06-20,18:00,,1,9,99,,,
2018-06-20,19:00,,1,7,94,,,
2018-06-20,20:00,,1,9,49,,,
2018-06-20,21:00,,1,9,57,,,
2018-06-20,22:00,,1,8,59,,,
2018-06-20,23:00,,1,7,57,,,
2018-06-21,00:00,,1,7,55,,,
2018-06-21,01:00,,1,8,52,,,
2018-06-21,02:00,,1,7,46,,,
2018-06-21,03:00,,1,8,44,,,
2018-06-21,04:00,,1,9,41,,,
2018-06-21,05:00,,1,9,34,,,
2018-06-21,06:00,,1,8,28,,,
2018-06-21,07:00,,2,14,35,,,
2018-06-21,08:00,,3,20,60,,,
2018-06-21,09:00,,1,12,122,,,
2018-06-21,10:00,,1,10,116,,,
2018-06-21,11:00,,1,9,116,,,
2018-06-21,12:00,,1,7,109,,,
2018-06-21,13:00,,1,9,114,,,
2018-06-21,14:00,,1,8,91,,,
2018-06-21,15:00,,2,9,60,,,
2018-06-21,16:00,,1,10,64,,,
2018-06-21,17:00,,1,13,61,,,
2018-06-21,18:00,,1,9,66,,,
2018-06-21,19:00,,1,8,75,,,
2018-06-21,20:00,,1,7,75,,,
2018-06-21,21:00,,1,7,73,,,
2018-06-21,22:00,,1,8,69,,,
2018-06-21,23:00,,1,7,70,,,
2018-06-22,00:00,,1,7,67,,,
2018-06-22,01:00,,1,7,63,,,
2018-06-22,02:00,,1,7,61,,,
2018-06-22,03:00,,1,4,63,,,
2018-06-22,04:00,,1,5,59,,,
2018-06-22,05:00,,1,7,56,,,
2018-06-22,06:00,,1,13,49,,,
2018-06-22,07:00,,1,12,50,,,
2018-06-22,08:00,,2,14,47,,,
2018-06-22,09:00,,2,12,50,,,
2018-06-22,10:00,,3,12,49,,,
2018-06-22,11:00,,2,11,49,,,
2018-06-22,12:00,,2,11,45,,,
2018-06-22,13:00,,3,14,41,,,
2018-06-22,14:00,,3,14,44,,,
2018-06-22,15:00,,3,11,45,,,
2018-06-22,16:00,,2,8,56,,,
2018-06-22,17:00,,1,7,63,,,
2018-06-22,18:00,,1,7,65,,,
2018-06-22,19:00,,1,7,69,,,
2018-06-22,20:00,,1,10,64,,,
2018-06-22,21:00,,1,8,56,,,
2018-06-22,22:00,,1,14,44,,,
2018-06-22,23:00,,1,11,48,,,
2018-06-23,00:00,,1,8,48,,,
2018-06-23,01:00,,1,7,49,,,
2018-06-23,02:00,,1,6,49,,,
2018-06-23,03:00,,1,5,52,,,
2018-06-23,04:00,,1,5,53,,,
