Datum Zeit,Glauchau BEN
25-02-00 07:00,5.2
25-02-00 06:00,1.5
25-02-00 05:00,1.5
25-02-00 04:00,1.3
25-02-00 03:00,1.2
25-02-00 02:00,1.6
25-02-00 01:00,1.3
25-02-00 00:00,1.4
24-02-00 23:00,1.8
24-02-00 22:00,1.6
24-02-00 21:00,1.6
24-02-00 20:00,1.9
24-02-00 19:00,2.0
24-02-00 18:00,1.7
24-02-00 17:00,3.1
24-02-00 16:00,2.6
24-02-00 15:00,2.2
24-02-00 14:00,1.5
24-02-00 13:00,1.9
24-02-00 12:00,2.1
24-02-00 11:00,2.3
24-02-00 10:00,2.6
24-02-00 09:00,2.8
24-02-00 08:00,3.1
24-02-00 07:00,2.9
24-02-00 06:00,2.4
24-02-00 05:00,1.8
24-02-00 04:00,1.8
24-02-00 03:00,2.3
24-02-00 02:00,4.4
24-02-00 01:00,4.9
24-02-00 00:00,8.3
23-02-00 23:00,8.2
23-02-00 22:00,8.0
23-02-00 21:00,
23-02-00 20:00,
23-02-00 19:00,
23-02-00 18:00,
23-02-00 17:00,4.7
23-02-00 16:00,3.4
23-02-00 15:00,2.3
23-02-00 14:00,2.0
23-02-00 13:00,3.1
23-02-00 12:00,3.3
23-02-00 11:00,3.0
23-02-00 10:00,2.9
23-02-00 09:00,4.6
23-02-00 08:00,3.2
23-02-00 07:00,3.0
23-02-00 06:00,1.6
23-02-00 05:00,1.5
23-02-00 04:00,1.3
23-02-00 03:00,1.3
23-02-00 02:00,1.4
23-02-00 01:00,1.8
23-02-00 00:00,2.3
22-02-00 23:00,2.2
22-02-00 22:00,2.0
22-02-00 21:00,2.1
22-02-00 20:00,3.5
22-02-00 19:00,4.3
22-02-00 18:00,4.0
22-02-00 17:00,3.3
22-02-00 16:00,3.1
22-02-00 15:00,2.8
22-02-00 14:00,11.2
22-02-00 13:00,2.7
22-02-00 12:00,2.6
22-02-00 11:00,2.9
22-02-00 10:00,2.6
22-02-00 09:00,2.6
22-02-00 08:00,3.5
22-02-00 07:00,2.5
22-02-00 06:00,1.4
22-02-00 05:00,2.0
22-02-00 04:00,1.0
22-02-00 03:00,1.3
22-02-00 02:00,1.8
22-02-00 01:00,2.0
22-02-00 00:00,2.5
21-02-00 23:00,4.4
21-02-00 22:00,4.8
21-02-00 21:00,3.3
21-02-00 20:00,5.6
21-02-00 19:00,4.5
21-02-00 18:00,3.0
21-02-00 17:00,2.4
21-02-00 16:00,1.6
21-02-00 15:00,1.9
21-02-00 14:00,2.2
21-02-00 13:00,1.9
21-02-00 12:00,1.9
21-02-00 11:00,2.4
21-02-00 10:00,2.7
21-02-00 09:00,2.4
21-02-00 08:00,3.2
21-02-00 07:00,1.9
21-02-00 06:00,1.2
21-02-00 05:00,1.1
21-02-00 04:00,1.0
21-02-00 03:00,1.0
21-02-00 02:00,1.1
21-02-00 01:00,0.9
21-02-00 00:00,0.7
20-02-00 23:00,1.4
20-02-00 22:00,1.2
20-02-00 21:00,1.2
20-02-00 20:00,1.7
20-02-00 19:00,1.8
20-02-00 18:00,2.4
20-02-00 17:00,3.0
20-02-00 16:00,2.3
20-02-00 15:00,2.5
20-02-00 14:00,3.0
20-02-00 13:00,3.0
20-02-00 12:00,3.6
20-02-00 11:00,3.5
20-02-00 10:00,3.5
20-02-00 09:00,3.8
20-02-00 08:00,2.9
20-02-00 07:00,2.0
20-02-00 06:00,1.3
20-02-00 05:00,1.1
20-02-00 04:00,1.2
20-02-00 03:00,1.6
20-02-00 02:00,
20-02-00 01:00,
20-02-00 00:00,
19-02-00 23:00,
19-02-00 22:00,1.6
19-02-00 21:00,1.6
19-02-00 20:00,1.9
19-02-00 19:00,4.4
19-02-00 18:00,1.7
19-02-00 17:00,2.3
19-02-00 16:00,1.6
19-02-00 15:00,2.1
19-02-00 14:00,2.1
19-02-00 13:00,2.2
19-02-00 12:00,2.5
19-02-00 11:00,2.8
19-02-00 10:00,2.6
19-02-00 09:00,3.1
19-02-00 08:00,1.5
19-02-00 07:00,1.4
19-02-00 06:00,0.8
19-02-00 05:00,1.0
19-02-00 04:00,1.2
19-02-00 03:00,1.1
19-02-00 02:00,1.5
19-02-00 01:00,1.7
19-02-00 00:00,1.7
18-02-00 23:00,2.1
18-02-00 22:00,1.9
18-02-00 21:00,2.1
18-02-00 20:00,2.4
18-02-00 19:00,1.7
18-02-00 18:00,1.8
18-02-00 17:00,2.2
18-02-00 16:00,2.3
18-02-00 15:00,2.0
18-02-00 14:00,1.6
18-02-00 13:00,1.7
18-02-00 12:00,2.0
18-02-00 11:00,2.4
18-02-00 10:00,2.5
18-02-00 09:00,2.5
18-02-00 08:00,3.4
18-02-00 07:00,2.1
18-02-00 06:00,2.6
18-02-00 05:00,1.6
18-02-00 04:00,0.8
18-02-00 03:00,1.2
18-02-00 02:00,1.1
18-02-00 01:00,1.3
18-02-00 00:00,1.7
17-02-00 23:00,1.8
17-02-00 22:00,1.5
17-02-00 21:00,1.9
17-02-00 20:00,2.3
17-02-00 19:00,2.9
17-02-00 18:00,2.8
17-02-00 17:00,3.6
17-02-00 16:00,2.9
17-02-00 15:00,2.9
17-02-00 14:00,1.6
17-02-00 13:00,1.7
17-02-00 12:00,1.8
17-02-00 11:00,2.1
17-02-00 10:00,1.6
17-02-00 09:00,1.7
17-02-00 08:00,1.8
17-02-00 07:00,1.8
17-02-00 06:00,1.1
17-02-00 05:00,0.7
17-02-00 04:00,0.7
17-02-00 03:00,0.6
17-02-00 02:00,0.6
17-02-00 01:00,0.8
17-02-00 00:00,1.2
16-02-00 23:00,1.9
16-02-00 22:00,1.2
16-02-00 21:00,2.1
16-02-00 20:00,2.0
16-02-00 19:00,2.3
16-02-00 18:00,1.9
16-02-00 17:00,1.8
16-02-00 16:00,1.4
16-02-00 15:00,1.3
16-02-00 14:00,1.2
16-02-00 13:00,1.3
16-02-00 12:00,1.1
16-02-00 11:00,1.7
16-02-00 10:00,1.5
16-02-00 09:00,1.5
16-02-00 08:00,1.9
16-02-00 07:00,
16-02-00 06:00,
16-02-00 05:00,
16-02-00 04:00,
16-02-00 03:00,0.8
16-02-00 02:00,1.0
16-02-00 01:00,0.9
16-02-00 00:00,1.6
15-02-00 23:00,2.9
15-02-00 22:00,5.6
15-02-00 21:00,4.8
15-02-00 20:00,7.8
15-02-00 19:00,5.6
15-02-00 18:00,5.0
15-02-00 17:00,3.3
15-02-00 16:00,2.6
15-02-00 15:00,2.1
15-02-00 14:00,1.9
15-02-00 13:00,1.8
15-02-00 12:00,1.9
15-02-00 11:00,2.0
15-02-00 10:00,2.0
15-02-00 09:00,1.7
15-02-00 08:00,1.6
15-02-00 07:00,1.6
15-02-00 06:00,1.2
15-02-00 05:00,1.0
15-02-00 04:00,1.0
15-02-00 03:00,0.8
15-02-00 02:00,0.9
15-02-00 01:00,1.0
15-02-00 00:00,1.3
14-02-00 23:00,2.1
14-02-00 22:00,2.6
14-02-00 21:00,4.1
14-02-00 20:00,5.9
14-02-00 19:00,6.5
14-02-00 18:00,3.0
14-02-00 17:00,2.1
14-02-00 16:00,1.7
14-02-00 15:00,1.3
14-02-00 14:00,1.4
14-02-00 13:00,1.2
14-02-00 12:00,1.8
14-02-00 11:00,1.5
14-02-00 10:00,1.4
14-02-00 09:00,1.4
14-02-00 08:00,2.1
14-02-00 07:00,1.5
14-02-00 06:00,0.9
14-02-00 05:00,0.6
14-02-00 04:00,0.6
14-02-00 03:00,0.6
14-02-00 02:00,0.6
14-02-00 01:00,0.7
14-02-00 00:00,0.9
13-02-00 23:00,1.6
13-02-00 22:00,1.1
13-02-00 21:00,1.4
13-02-00 20:00,1.6
13-02-00 19:00,1.6
13-02-00 18:00,1.8
13-02-00 17:00,1.0
13-02-00 16:00,1.1
13-02-00 15:00,1.0
13-02-00 14:00,0.9
13-02-00 13:00,0.9
13-02-00 12:00,1.1
13-02-00 11:00,1.3
13-02-00 10:00,1.3
13-02-00 09:00,1.2
13-02-00 08:00,0.8
13-02-00 07:00,0.9
13-02-00 06:00,1.1
13-02-00 05:00,1.0
13-02-00 04:00,1.1
13-02-00 03:00,1.2
13-02-00 02:00,1.4
13-02-00 01:00,1.2
13-02-00 00:00,1.5
12-02-00 23:00,1.4
12-02-00 22:00,1.6
12-02-00 21:00,1.6
12-02-00 20:00,1.4
12-02-00 19:00,1.7
12-02-00 18:00,1.4
12-02-00 17:00,1.4
12-02-00 16:00,1.4
12-02-00 15:00,1.3
12-02-00 14:00,1.4
12-02-00 13:00,1.6
12-02-00 12:00,
12-02-00 11:00,
12-02-00 10:00,
12-02-00 09:00,
12-02-00 08:00,3.6
12-02-00 07:00,2.0
12-02-00 06:00,1.9
12-02-00 05:00,2.1
12-02-00 04:00,4.4
12-02-00 03:00,9.9
12-02-00 02:00,9.7
12-02-00 01:00,12.6
12-02-00 00:00,12.8
11-02-00 23:00,11.5
11-02-00 22:00,11.9
11-02-00 21:00,12.9
11-02-00 20:00,10.4
11-02-00 19:00,11.0
11-02-00 18:00,3.1
11-02-00 17:00,2.5
11-02-00 16:00,2.6
11-02-00 15:00,2.0
11-02-00 14:00,1.9
11-02-00 13:00,1.9
11-02-00 12:00,1.9
11-02-00 11:00,2.5
11-02-00 10:00,2.1
11-02-00 09:00,2.4
11-02-00 08:00,2.8
11-02-00 07:00,2.3
11-02-00 06:00,1.0
11-02-00 05:00,0.6
11-02-00 04:00,0.7
11-02-00 03:00,0.9
11-02-00 02:00,1.0
11-02-00 01:00,0.9
11-02-00 00:00,1.1
10-02-00 23:00,1.2
10-02-00 22:00,1.3
10-02-00 21:00,1.3
10-02-00 20:00,1.4
10-02-00 19:00,1.9
10-02-00 18:00,2.0
10-02-00 17:00,1.9
10-02-00 16:00,2.0
10-02-00 15:00,1.5
10-02-00 14:00,1.3
10-02-00 13:00,1.5
10-02-00 12:00,1.3
10-02-00 11:00,1.6
10-02-00 10:00,1.7
10-02-00 09:00,2.0
10-02-00 08:00,1.6
10-02-00 07:00,1.7
10-02-00 06:00,1.0
10-02-00 05:00,0.7
10-02-00 04:00,0.7
10-02-00 03:00,0.6
10-02-00 02:00,0.7
10-02-00 01:00,0.6
10-02-00 00:00,0.8
09-02-00 23:00,1.0
09-02-00 22:00,0.8
09-02-00 21:00,0.9
09-02-00 20:00,1.0
09-02-00 19:00,1.3
09-02-00 18:00,1.4
09-02-00 17:00,1.9
09-02-00 16:00,1.6
09-02-00 15:00,1.2
09-02-00 14:00,1.1
09-02-00 13:00,1.2
09-02-00 12:00,0.9
09-02-00 11:00,1.1
09-02-00 10:00,1.1
09-02-00 09:00,1.0
09-02-00 08:00,1.1
09-02-00 07:00,1.0
09-02-00 06:00,0.6
09-02-00 05:00,0.6
09-02-00 04:00,0.6
09-02-00 03:00,0.5
09-02-00 02:00,0.5
09-02-00 01:00,0.5
09-02-00 00:00,0.6
08-02-00 23:00,0.9
08-02-00 22:00,0.9
08-02-00 21:00,1.0
08-02-00 20:00,1.4
08-02-00 19:00,1.5
08-02-00 18:00,1.9
08-02-00 17:00,
08-02-00 16:00,
08-02-00 15:00,
08-02-00 14:00,
08-02-00 13:00,1.0
08-02-00 12:00,0.9
08-02-00 11:00,1.2
08-02-00 10:00,0.9
08-02-00 09:00,1.0
08-02-00 08:00,1.1
08-02-00 07:00,1.1
08-02-00 06:00,0.7
08-02-00 05:00,0.5
08-02-00 04:00,0.6
08-02-00 03:00,0.6
08-02-00 02:00,0.6
08-02-00 01:00,0.6
08-02-00 00:00,0.7
07-02-00 23:00,1.0
07-02-00 22:00,1.2
07-02-00 21:00,1.3
07-02-00 20:00,1.7
07-02-00 19:00,1.4
07-02-00 18:00,1.8
07-02-00 17:00,3.2
07-02-00 16:00,1.9
07-02-00 15:00,1.8
07-02-00 14:00,1.6
07-02-00 13:00,1.7
07-02-00 12:00,1.5
07-02-00 11:00,1.8
07-02-00 10:00,1.6
07-02-00 09:00,1.8
07-02-00 08:00,2.1
07-02-00 07:00,1.7
07-02-00 06:00,1.4
07-02-00 05:00,1.2
07-02-00 04:00,1.2
07-02-00 03:00,1.2
07-02-00 02:00,1.3
07-02-00 01:00,1.5
07-02-00 00:00,1.5
06-02-00 23:00,1.4
06-02-00 22:00,1.7
06-02-00 21:00,3.8
06-02-00 20:00,3.0
06-02-00 19:00,2.5
06-02-00 18:00,2.0
06-02-00 17:00,1.7
06-02-00 16:00,1.5
06-02-00 15:00,1.4
06-02-00 14:00,1.1
06-02-00 13:00,1.0
06-02-00 12:00,1.3
06-02-00 11:00,1.2
06-02-00 10:00,1.2
06-02-00 09:00,0.8
06-02-00 08:00,2.6
06-02-00 07:00,2.3
06-02-00 06:00,2.0
06-02-00 05:00,1.2
06-02-00 04:00,1.1
06-02-00 03:00,1.1
06-02-00 02:00,1.5
06-02-00 01:00,1.4
06-02-00 00:00,1.7
05-02-00 23:00,1.8
05-02-00 22:00,1.9
05-02-00 21:00,1.7
05-02-00 20:00,1.9
05-02-00 19:00,1.9
05-02-00 18:00,1.7
05-02-00 17:00,1.4
05-02-00 16:00,1.4
05-02-00 15:00,1.7
05-02-00 14:00,1.3
05-02-00 13:00,1.7
05-02-00 12:00,2.0
05-02-00 11:00,1.8
05-02-00 10:00,2.0
05-02-00 09:00,1.5
05-02-00 08:00,1.1
05-02-00 07:00,1.2
05-02-00 06:00,1.0
05-02-00 05:00,0.7
05-02-00 04:00,1.0
05-02-00 03:00,1.0
05-02-00 02:00,1.0
05-02-00 01:00,1.2
05-02-00 00:00,1.3
04-02-00 23:00,1.5
04-02-00 22:00,
04-02-00 21:00,
04-02-00 20:00,
04-02-00 19:00,
04-02-00 18:00,2.0
04-02-00 17:00,2.0
04-02-00 16:00,2.0
04-02-00 15:00,1.7
04-02-00 14:00,1.5
04-02-00 13:00,1.5
04-02-00 12:00,1.7
04-02-00 11:00,1.9
04-02-00 10:00,1.9
04-02-00 09:00,2.5
04-02-00 08:00,2.7
04-02-00 07:00,2.3
04-02-00 06:00,1.2
04-02-00 05:00,0.9
04-02-00 04:00,1.0
04-02-00 03:00,1.0
04-02-00 02:00,1.0
04-02-00 01:00,1.8
04-02-00 00:00,3.1
03-02-00 23:00,3.9
03-02-00 22:00,4.0
03-02-00 21:00,3.5
03-02-00 20:00,2.3
03-02-00 19:00,2.1
03-02-00 18:00,1.6
03-02-00 17:00,1.3
03-02-00 16:00,1.6
03-02-00 15:00,1.7
03-02-00 14:00,1.0
03-02-00 13:00,1.1
03-02-00 12:00,1.2
03-02-00 11:00,1.5
03-02-00 10:00,1.4
03-02-00 09:00,1.1
03-02-00 08:00,1.4
03-02-00 07:00,1.6
03-02-00 06:00,0.8
03-02-00 05:00,0.6
03-02-00 04:00,0.6
03-02-00 03:00,0.6
03-02-00 02:00,0.6
03-02-00 01:00,0.7
03-02-00 00:00,0.8
02-02-00 23:00,1.2
02-02-00 22:00,1.0
02-02-00 21:00,1.2
02-02-00 20:00,2.0
02-02-00 19:00,2.3
02-02-00 18:00,2.3
02-02-00 17:00,3.0
02-02-00 16:00,3.8
02-02-00 15:00,2.0
02-02-00 14:00,1.9
02-02-00 13:00,1.9
02-02-00 12:00,2.0
02-02-00 11:00,2.1
02-02-00 10:00,1.7
02-02-00 09:00,1.9
02-02-00 08:00,2.7
02-02-00 07:00,1.5
02-02-00 06:00,1.0
02-02-00 05:00,0.8
02-02-00 04:00,1.0
02-02-00 03:00,0.8
02-02-00 02:00,0.9
02-02-00 01:00,1.4
02-02-00 00:00,6.9
01-02-00 23:00,3.8
01-02-00 22:00,2.3
01-02-00 21:00,1.4
01-02-00 20:00,2.3
01-02-00 19:00,2.5
01-02-00 18:00,2.7
01-02-00 17:00,2.1
01-02-00 16:00,2.8
01-02-00 15:00,1.7
01-02-00 14:00,1.6
01-02-00 13:00,1.3
01-02-00 12:00,1.6
01-02-00 11:00,2.0
01-02-00 10:00,1.6
01-02-00 09:00,1.5
01-02-00 08:00,1.8
01-02-00 07:00,1.2
01-02-00 06:00,1.2
01-02-00 05:00,0.7
01-02-00 04:00,0.6
01-02-00 03:00,
01-02-00 02:00,
01-02-00 01:00,

