Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_HVS,PM10_TEOM,PM2.5,SO2
2017-10-24,09:00,,3,19,23,,,16,,
2017-10-24,10:00,,2,14,30,,,19,,
2017-10-24,11:00,,2,10,39,,,18,,
2017-10-24,12:00,,3,10,46,,,17,,
2017-10-24,13:00,,2,11,46,,,15,,
2017-10-24,14:00,,2,14,46,,,14,,
2017-10-24,15:00,,2,10,56,,,13,,
2017-10-24,16:00,,1,11,55,,,11,,
2017-10-24,17:00,,1,14,46,,,10,,
2017-10-24,18:00,,1,18,41,,,11,,
2017-10-24,19:00,,1,22,34,,,9,,
2017-10-24,20:00,,1,18,30,,,7,,
2017-10-24,21:00,,1,18,27,,,7,,
2017-10-24,22:00,,1,12,31,,,5,,
2017-10-24,23:00,,1,7,38,,,4,,
2017-10-25,00:00,,1,7,39,,,3,,
2017-10-25,01:00,,1,7,39,,,4,,
2017-10-25,02:00,,1,6,41,,,5,,
2017-10-25,03:00,,1,5,44,,,3,,
2017-10-25,04:00,,1,5,42,,,3,,
2017-10-25,05:00,,1,6,37,,,3,,
2017-10-25,06:00,,1,9,32,,,5,,
2017-10-25,07:00,,1,12,27,,,5,,
2017-10-25,08:00,,1,11,26,,,4,,
2017-10-25,09:00,,2,13,24,,,4,,
2017-10-25,10:00,,2,11,26,,,5,,
2017-10-25,11:00,,3,10,27,,,3,,
2017-10-25,12:00,,3,9,31,,,6,,
2017-10-25,13:00,,3,8,35,,,3,,
2017-10-25,14:00,,2,9,37,,,3,,
2017-10-25,15:00,,2,9,41,,,3,,
2017-10-25,16:00,,1,8,42,,,5,,
2017-10-25,17:00,,1,10,38,,,5,,
2017-10-25,18:00,,2,15,33,,,8,,
2017-10-25,19:00,,1,19,26,,,10,,
2017-10-25,20:00,,1,13,33,,,7,,
2017-10-25,21:00,,1,10,42,,,9,,
2017-10-25,22:00,,1,10,36,,,8,,
2017-10-25,23:00,,1,10,32,,,7,,
2017-10-26,00:00,,1,10,32,,,8,,
2017-10-26,01:00,,1,10,33,,,8,,
2017-10-26,02:00,,1,10,32,,,11,,
2017-10-26,03:00,,1,8,37,,,14,,
2017-10-26,04:00,,1,9,33,,,12,,
2017-10-26,05:00,,1,13,27,,,13,,
2017-10-26,06:00,,1,13,29,,,15,,
2017-10-26,07:00,,1,14,28,,,16,,
2017-10-26,08:00,,1,16,25,,,16,,
2017-10-26,09:00,,2,14,29,,,17,,
2017-10-26,10:00,,3,11,36,,,17,,
