Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_HVS,PM10_TEOM,PM2.5,SO2
2017-10-23,08:00,,1,4,54,,,,,0.5
2017-10-23,09:00,,1,5,52,,,,,0.5
2017-10-23,10:00,,1,5,50,,,,,0.5
2017-10-23,11:00,,1,6,48,,,,,0.5
2017-10-23,12:00,,1,7,46,,,,,0.5
2017-10-23,13:00,,1,7,44,,,,,0.5
2017-10-23,14:00,,1,7,44,,,,,0.5
2017-10-23,15:00,,1,7,45,,,,,0.5
2017-10-23,16:00,,1,7,47,,,,,0.5
2017-10-23,17:00,,1,6,50,,,,,0.5
2017-10-23,18:00,,1,6,51,,,,,0.5
2017-10-23,19:00,,1,6,51,,,,,0.5
2017-10-23,20:00,,1,9,44,,,,,0.5
2017-10-23,21:00,,1,7,44,,,,,0.5
2017-10-23,22:00,,1,7,45,,,,,0.5
2017-10-23,23:00,,1,5,48,,,,,0.5
2017-10-24,00:00,,1,5,47,,,,,0.5
2017-10-24,01:00,,1,5,43,,,,,0.5
2017-10-24,02:00,,1,6,38,,,,,0.5
2017-10-24,03:00,,1,6,35,,,,,0.5
2017-10-24,04:00,,1,6,35,,,,,0.5
2017-10-24,05:00,,1,3,50,,,,,0.5
2017-10-24,06:00,,1,4,51,,,,,0.5
2017-10-24,07:00,,1,4,51,,,,,0.5
2017-10-24,08:00,,1,4,53,,,,,0.5
2017-10-24,09:00,,1,5,51,,,,,0.5
2017-10-24,10:00,,1,4,53,,,,,0.5
2017-10-24,11:00,,1,4,56,,,,,0.5
2017-10-24,12:00,,1,3,60,,,,,0.5
2017-10-24,13:00,,1,2,68,,,,,0.5
2017-10-24,14:00,,1,2,65,,,,,0.5
2017-10-24,15:00,,1,2,68,,,,,0.5
2017-10-24,16:00,,1,2,69,,,,,0.5
2017-10-24,17:00,,1,2,58,,,,,0.5
2017-10-24,18:00,,1,7,50,,,,,3.7
2017-10-24,19:00,,1,3,54,,,,,0.5
2017-10-24,20:00,,1,3,49,,,,,0.5
2017-10-24,21:00,,1,3,44,,,,,0.5
2017-10-24,22:00,,1,3,39,,,,,0.5
2017-10-24,23:00,,1,5,37,,,,,1.7
2017-10-25,00:00,,1,4,41,,,,,0.5
2017-10-25,01:00,,1,2,49,,,,,0.5
2017-10-25,02:00,,1,2,50,,,,,0.5
2017-10-25,03:00,,1,1,51,,,,,0.5
2017-10-25,04:00,,1,1,48,,,,,0.5
2017-10-25,05:00,,1,2,43,,,,,0.5
2017-10-25,06:00,,1,2,40,,,,,0.5
2017-10-25,07:00,,1,2,38,,,,,0.5
2017-10-25,08:00,,1,3,36,,,,,0.5
2017-10-25,09:00,,1,3,37,,,,,0.5
2017-10-25,10:00,,1,2,40,,,,,0.5
2017-10-25,11:00,,1,2,42,,,,,0.5
2017-10-25,12:00,,1,2,44,,,,,0.5
2017-10-25,13:00,,1,2,46,,,,,0.5
2017-10-25,14:00,,1,2,50,,,,,0.5
2017-10-25,15:00,,1,2,48,,,,,0.5
2017-10-25,16:00,,1,3,48,,,,,0.5
2017-10-25,17:00,,1,4,46,,,,,0.5
2017-10-25,18:00,,1,5,45,,,,,0.5
2017-10-25,19:00,,1,5,43,,,,,0.5
2017-10-25,20:00,,1,5,41,,,,,0.5
2017-10-25,21:00,,1,5,42,,,,,0.5
2017-10-25,22:00,,1,5,41,,,,,0.5
2017-10-25,23:00,,1,6,37,,,,,0.5
2017-10-26,00:00,,1,6,36,,,,,0.5
2017-10-26,01:00,,1,6,39,,,,,0.5
2017-10-26,02:00,,1,5,43,,,,,0.5
2017-10-26,03:00,,1,5,45,,,,,1.0
2017-10-26,04:00,,1,4,47,,,,,0.5
2017-10-26,05:00,,1,4,47,,,,,0.5
2017-10-26,06:00,,1,3,49,,,,,0.5
2017-10-26,07:00,,1,4,46,,,,,0.5
2017-10-26,08:00,,1,5,46,,,,,0.5
2017-10-26,09:00,,1,4,51,,,,,0.5
2017-10-26,10:00,,1,4,54,,,,,0.5
2017-10-26,11:00,,1,4,55,,,,,0.5
2017-10-26,12:00,,1,3,63,,,,,0.5
2017-10-26,13:00,,1,4,61,,,,,0.5
2017-10-26,14:00,,1,3,64,,,,,0.5
2017-10-26,15:00,,1,5,59,,,,,0.5
2017-10-26,16:00,,1,5,57,,,,,0.5
2017-10-26,17:00,,1,6,55,,,,,0.5
2017-10-26,18:00,,1,6,51,,,,,0.5
2017-10-26,19:00,,1,7,51,,,,,0.5
2017-10-26,20:00,,1,6,51,,,,,0.5
2017-10-26,21:00,,1,5,53,,,,,0.5
2017-10-26,22:00,,1,4,51,,,,,0.5
2017-10-26,23:00,,1,5,47,,,,,0.5
2017-10-27,00:00,,1,6,44,,,,,0.5
2017-10-27,01:00,,1,7,44,,,,,0.5
2017-10-27,02:00,,1,8,43,,,,,3.0
2017-10-27,03:00,,1,7,44,,,,,0.5
2017-10-27,04:00,,1,5,50,,,,,0.5
2017-10-27,05:00,,1,5,60,,,,,0.5
2017-10-27,06:00,,1,5,74,,,,,0.5
2017-10-27,07:00,,1,3,73,,,,,0.5
2017-10-27,08:00,,1,4,64,,,,,0.5
2017-10-27,09:00,,1,4,62,,,,,0.5
2017-10-27,10:00,,1,5,61,,,,,0.5
2017-10-27,11:00,,1,4,63,,,,,0.5
2017-10-27,12:00,,1,4,64,,,,,0.5
2017-10-27,13:00,,1,4,64,,,,,0.5
2017-10-27,14:00,,1,4,65,,,,,0.5
2017-10-27,15:00,,1,4,65,,,,,0.5
2017-10-27,16:00,,1,5,63,,,,,0.5
2017-10-27,17:00,,1,6,60,,,,,0.5
2017-10-27,18:00,,1,6,58,,,,,0.5
2017-10-27,19:00,,1,6,57,,,,,0.5
2017-10-27,20:00,,1,6,57,,,,,0.5
2017-10-27,21:00,,1,6,57,,,,,0.5
2017-10-27,22:00,,1,5,55,,,,,0.5
2017-10-27,23:00,,1,5,54,,,,,0.5
2017-10-28,00:00,,1,5,54,,,,,0.5
2017-10-28,01:00,,1,4,57,,,,,0.5
2017-10-28,02:00,,1,4,62,,,,,0.5
2017-10-28,03:00,,1,2,67,,,,,0.5
2017-10-28,04:00,,1,2,69,,,,,0.5
2017-10-28,05:00,,1,2,68,,,,,0.5
2017-10-28,06:00,,1,2,67,,,,,0.5
2017-10-28,07:00,,1,2,66,,,,,0.5
2017-10-28,08:00,,1,3,64,,,,,0.5
2017-10-28,09:00,,1,2,65,,,,,0.5
2017-10-28,10:00,,1,3,67,,,,,0.5
2017-10-28,11:00,,1,3,67,,,,,0.5
2017-10-28,12:00,,1,4,64,,,,,0.5
2017-10-28,13:00,,1,4,60,,,,,0.5
2017-10-28,14:00,,1,4,59,,,,,0.5
2017-10-28,15:00,,1,5,57,,,,,0.5
2017-10-28,16:00,,1,6,57,,,,,0.5
2017-10-28,17:00,,1,6,57,,,,,0.5
2017-10-28,18:00,,1,7,55,,,,,0.5
2017-10-28,19:00,,1,8,53,,,,,0.5
2017-10-28,20:00,,1,8,51,,,,,0.5
2017-10-28,21:00,,1,8,50,,,,,0.5
2017-10-28,22:00,,1,7,50,,,,,0.5
