Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_HVS,PM10_TEOM,PM2.5,SO2
2017-10-25,15:00,,3,13,41,,,,,
2017-10-25,16:00,,2,15,38,,,,,
2017-10-25,17:00,,1,17,36,,,,,
2017-10-25,18:00,,1,19,31,,,,,
2017-10-25,19:00,,1,18,29,,,,,
2017-10-25,20:00,,1,17,27,,,,,
2017-10-25,21:00,,1,14,30,,,,,
2017-10-25,22:00,,1,14,29,,,,,
2017-10-25,23:00,,1,12,29,,,,,
2017-10-26,00:00,,1,12,29,,,,,
2017-10-26,01:00,,1,11,31,,,,,
2017-10-26,02:00,,1,9,20,,,,,
2017-10-26,03:00,,1,9,14,,,,,
2017-10-26,04:00,,1,11,17,,,,,
2017-10-26,05:00,,1,11,11,,,,,
2017-10-26,06:00,,1,13,5,,,,,
2017-10-26,07:00,,8,25,2,,,,,
2017-10-26,08:00,,12,34,5,,,,,
2017-10-26,09:00,,12,30,10,,,,,
2017-10-26,10:00,,16,22,14,,,,,
2017-10-26,11:00,,8,18,29,,,,,
2017-10-26,12:00,,3,13,47,,,,,
2017-10-26,13:00,,2,11,54,,,,,
2017-10-26,14:00,,4,16,48,,,,,
2017-10-26,15:00,,3,19,46,,,,,
2017-10-26,16:00,,4,25,39,,,,,
