Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_HVS,PM10_TEOM,PM2.5,SO2
2017-10-25,10:00,,3,11,,,,3,,
2017-10-25,11:00,,3,10,,,,5,,
2017-10-25,12:00,,3,7,,,,6,,
2017-10-25,13:00,,2,5,,,,3,,
2017-10-25,14:00,,1,4,,,,1,,
2017-10-25,15:00,,2,4,,,,1,,
2017-10-25,16:00,,1,5,,,,5,,
2017-10-25,17:00,,1,6,,,,5,,
2017-10-25,18:00,,1,8,,,,5,,
2017-10-25,19:00,,1,8,,,,7,,
2017-10-25,20:00,,1,7,,,,6,,
2017-10-25,21:00,,1,7,,,,6,,
2017-10-25,22:00,,1,7,,,,9,,
2017-10-25,23:00,,1,7,,,,8,,
2017-10-26,00:00,,1,7,,,,8,,
2017-10-26,01:00,,1,7,,,,8,,
2017-10-26,02:00,,1,7,,,,8,,
2017-10-26,03:00,,1,7,,,,9,,
2017-10-26,04:00,,1,7,,,,8,,
2017-10-26,05:00,,1,8,,,,11,,
2017-10-26,06:00,,1,11,,,,11,,
2017-10-26,07:00,,9,18,,,,13,,
2017-10-26,08:00,,10,18,,,,12,,
2017-10-26,09:00,,3,13,,,,13,,
2017-10-26,10:00,,3,10,,,,12,,
2017-10-26,11:00,,2,7,,,,13,,
2017-10-26,12:00,,1,5,,,,10,,
2017-10-26,13:00,,1,5,,,,11,,
2017-10-26,14:00,,1,5,,,,9,,
2017-10-26,15:00,,1,5,,,,9,,
2017-10-26,16:00,,1,5,,,,6,,
2017-10-26,17:00,,1,6,,,,4,,
2017-10-26,18:00,,1,9,,,,6,,
2017-10-26,19:00,,1,9,,,,10,,
2017-10-26,20:00,,1,11,,,,12,,
2017-10-26,21:00,,1,9,,,,12,,
2017-10-26,22:00,,1,9,,,,13,,
2017-10-26,23:00,,1,8,,,,11,,
2017-10-27,00:00,,1,7,,,,8,,
2017-10-27,01:00,,1,7,,,,10,,
2017-10-27,02:00,,1,9,,,,13,,
2017-10-27,03:00,,1,8,,,,14,,
