Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_HVS,PM10_TEOM,PM2.5,SO2
2017-10-21,22:00,,1,5,48,,,15,,2.1
2017-10-21,23:00,,1,9,41,,,14,,1.8
2017-10-22,00:00,,1,7,38,,,15,,1.6
2017-10-22,01:00,,1,7,38,,,16,,1.7
2017-10-22,02:00,,1,10,37,,,15,,1.9
2017-10-22,03:00,,1,9,37,,,16,,1.6
2017-10-22,04:00,,1,7,36,,,16,,1.5
2017-10-22,05:00,,1,13,31,,,14,,1.4
2017-10-22,06:00,,1,13,36,,,7,,1.4
2017-10-22,07:00,,1,5,62,,,2,,1.7
2017-10-22,08:00,,1,9,43,,,3,,1.5
2017-10-22,09:00,,1,14,43,,,7,,1.6
2017-10-22,10:00,,1,8,48,,,6,,1.9
2017-10-22,11:00,,1,8,46,,,8,,2.0
2017-10-22,12:00,,2,6,54,,,9,,3.0
2017-10-22,13:00,,2,4,57,,,5,,2.6
2017-10-22,14:00,,1,6,55,,,6,,2.4
2017-10-22,15:00,,1,8,52,,,7,,2.5
2017-10-22,16:00,,1,11,47,,,7,,2.3
2017-10-22,17:00,,2,15,43,,,7,,2.2
2017-10-22,18:00,,1,11,46,,,10,,2.0
2017-10-22,19:00,,1,15,32,,,22,,1.5
2017-10-22,20:00,,1,12,37,,,10,,1.5
2017-10-22,21:00,,1,13,33,,,7,,1.4
2017-10-22,22:00,,1,15,17,,,20,,1.7
2017-10-22,23:00,,1,15,21,,,23,,2.2
2017-10-23,00:00,,1,16,29,,,10,,3.0
2017-10-23,01:00,,1,6,39,,,8,,2.5
2017-10-23,02:00,,1,4,46,,,5,,1.8
2017-10-23,03:00,,1,6,39,,,5,,1.4
2017-10-23,04:00,,1,5,37,,,2,,1.2
2017-10-23,05:00,,1,12,29,,,1,,1.1
2017-10-23,06:00,,1,12,31,,,1,,1.1
2017-10-23,07:00,,1,12,38,,,2,,1.3
2017-10-23,08:00,,1,13,35,,,5,,1.2
2017-10-23,09:00,,2,12,37,,,9,,1.5
2017-10-23,10:00,,2,11,37,,,9,,1.5
2017-10-23,11:00,,2,11,42,,,14,,1.7
2017-10-23,12:00,,2,8,49,,,11,,2.0
2017-10-23,13:00,,2,10,48,,,20,,1.9
2017-10-23,14:00,,4,12,45,,,7,,1.7
2017-10-23,15:00,,4,14,43,,,8,,1.6
2017-10-23,16:00,,1,13,38,,,6,,1.3
2017-10-23,17:00,,1,17,29,,,4,,1.1
2017-10-23,18:00,,1,21,20,,,4,,0.5
2017-10-23,19:00,,1,17,28,,,5,,0.5
2017-10-23,20:00,,1,15,29,,,6,,0.5
2017-10-23,21:00,,1,15,28,,,10,,0.5
2017-10-23,22:00,,1,11,32,,,11,,1.0
2017-10-23,23:00,,1,10,32,,,13,,1.0
2017-10-24,00:00,,1,10,31,,,12,,1.1
2017-10-24,01:00,,1,11,30,,,12,,1.0
2017-10-24,02:00,,1,9,27,,,11,,0.5
2017-10-24,03:00,,1,11,22,,,12,,0.5
2017-10-24,04:00,,1,10,11,,,13,,0.5
2017-10-24,05:00,,1,11,9,,,12,,0.5
2017-10-24,06:00,,8,19,5,,,10,,0.5
2017-10-24,07:00,,7,19,6,,,10,,0.5
2017-10-24,08:00,,7,19,9,,,12,,0.5
2017-10-24,09:00,,6,16,17,,,15,,1.2
2017-10-24,10:00,,7,15,17,,,9,,1.4
2017-10-24,11:00,,10,17,27,,,11,,1.9
2017-10-24,12:00,,,,43,,,11,,2.3
2017-10-24,13:00,,,,49,,,12,,2.6
2017-10-24,14:00,,,,57,,,8,,2.5
2017-10-24,15:00,,2,39,48,,,11,,2.3
2017-10-24,16:00,,1,19,38,,,8,,2.0
2017-10-24,17:00,,2,18,31,,,10,,1.9
2017-10-24,18:00,,3,23,19,,,10,,1.6
2017-10-24,19:00,,1,19,22,,,18,,1.8
2017-10-24,20:00,,1,14,27,,,14,,2.0
2017-10-24,21:00,,1,12,29,,,15,,2.2
2017-10-24,22:00,,1,14,26,,,15,,2.1
2017-10-24,23:00,,1,14,26,,,14,,2.5
2017-10-25,00:00,,1,14,25,,,13,,2.8
2017-10-25,01:00,,1,15,22,,,13,,2.5
2017-10-25,02:00,,1,14,21,,,14,,2.1
2017-10-25,03:00,,1,12,23,,,13,,1.9
2017-10-25,04:00,,1,11,21,,,12,,1.6
2017-10-25,05:00,,1,10,23,,,12,,1.6
2017-10-25,06:00,,2,13,19,,,12,,1.4
2017-10-25,07:00,,2,10,21,,,12,,1.4
2017-10-25,08:00,,3,15,18,,,10,,1.4
2017-10-25,09:00,,4,13,17,,,10,,1.2
2017-10-25,10:00,,11,13,19,,,9,,1.6
2017-10-25,11:00,,8,12,19,,,11,,1.7
2017-10-25,12:00,,7,13,17,,,12,,1.6
2017-10-25,13:00,,6,12,18,,,15,,1.8
2017-10-25,14:00,,6,15,18,,,10,,2.3
2017-10-25,15:00,,4,15,17,,,7,,2.2
2017-10-25,16:00,,3,14,22,,,6,,2.8
