Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_HVS,PM10_TEOM,PM2.5,SO2
2017-10-20,10:00,1.7,94,59,,,,36,,3.1
2017-10-20,11:00,2.2,129,73,,,,38,,3.2
2017-10-20,12:00,2.6,123,73,,,,38,,3.0
2017-10-20,13:00,2.7,126,74,,,,33,,2.9
2017-10-20,14:00,3.1,97,64,,,,34,,2.6
2017-10-20,15:00,2.9,107,73,,,,35,,2.7
2017-10-20,16:00,3.7,120,76,,,,39,,2.4
2017-10-20,17:00,3.3,82,63,,,,35,,1.8
2017-10-20,18:00,3.0,81,62,,,,29,,2.0
2017-10-20,19:00,2.7,85,65,,,,30,,1.9
2017-10-20,20:00,2.3,42,43,,,,28,,1.6
2017-10-20,21:00,0.8,32,33,,,,12,,1.4
2017-10-20,22:00,1.0,37,40,,,,8,,1.2
2017-10-20,23:00,1.0,37,34,,,,8,,1.1
2017-10-21,00:00,0.8,34,35,,,,7,,1.1
2017-10-21,01:00,0.7,23,30,,,,10,,0.5
2017-10-21,02:00,0.4,18,21,,,,13,,0.5
2017-10-21,03:00,0.3,9,17,,,,13,,1.1
2017-10-21,04:00,0.3,18,25,,,,11,,1.3
2017-10-21,05:00,0.4,19,21,,,,13,,1.3
2017-10-21,06:00,0.5,22,28,,,,11,,1.6
2017-10-21,07:00,0.5,34,37,,,,13,,1.4
2017-10-21,08:00,0.8,54,41,,,,15,,1.8
2017-10-21,09:00,0.8,61,46,,,,16,,2.1
2017-10-21,10:00,1.6,104,54,,,,20,,2.2
2017-10-21,11:00,2.2,90,59,,,,22,,3.2
2017-10-21,12:00,1.6,86,54,,,,21,,3.5
2017-10-21,13:00,1.4,74,53,,,,20,,3.5
2017-10-21,14:00,1.6,74,60,,,,20,,3.6
2017-10-21,15:00,3.3,80,67,,,,21,,2.5
2017-10-21,16:00,2.0,74,59,,,,18,,2.1
2017-10-21,17:00,2.1,94,65,,,,13,,1.7
2017-10-21,18:00,2.6,68,59,,,,14,,1.3
2017-10-21,19:00,1.3,36,44,,,,12,,1.3
2017-10-21,20:00,0.9,44,43,,,,12,,1.2
2017-10-21,21:00,1.3,46,43,,,,12,,1.2
2017-10-21,22:00,1.2,62,48,,,,16,,1.0
2017-10-21,23:00,2.4,41,38,,,,17,,0.5
2017-10-22,00:00,1.0,31,32,,,,14,,1.0
2017-10-22,01:00,0.9,24,30,,,,9,,0.5
2017-10-22,02:00,0.7,21,25,,,,7,,0.5
2017-10-22,03:00,0.4,11,14,,,,7,,0.5
2017-10-22,04:00,0.3,10,15,,,,5,,0.5
2017-10-22,05:00,0.3,12,14,,,,5,,1.1
2017-10-22,06:00,0.3,9,11,,,,5,,0.5
2017-10-22,07:00,0.3,10,13,,,,6,,1.0
2017-10-22,08:00,0.3,20,20,,,,6,,1.2
2017-10-22,09:00,0.4,29,28,,,,7,,1.1
2017-10-22,10:00,0.6,29,22,,,,7,,1.5
2017-10-22,11:00,0.5,22,16,,,,7,,1.4
2017-10-22,12:00,0.6,24,21,,,,9,,1.2
2017-10-22,13:00,0.7,32,27,,,,11,,1.3
2017-10-22,14:00,0.6,36,27,,,,7,,1.1
2017-10-22,15:00,0.6,31,27,,,,6,,1.1
2017-10-22,16:00,1.3,45,34,,,,6,,1.1
2017-10-22,17:00,1.0,34,28,,,,8,,1.1
2017-10-22,18:00,0.5,31,32,,,,5,,0.5
2017-10-22,19:00,0.7,27,26,,,,6,,0.5
2017-10-22,20:00,0.6,23,23,,,,5,,0.5
2017-10-22,21:00,0.5,14,17,,,,4,,0.5
2017-10-22,22:00,0.4,16,18,,,,3,,0.5
2017-10-22,23:00,,10,14,,,,3,,0.5
2017-10-23,00:00,,7,11,,,,2,,1.2
2017-10-23,01:00,,9,13,,,,2,,1.0
2017-10-23,02:00,,3,11,,,,5,,1.2
2017-10-23,03:00,,10,15,,,,6,,1.8
2017-10-23,04:00,0.4,17,18,,,,6,,2.5
2017-10-23,05:00,0.4,30,28,,,,9,,2.3
2017-10-23,06:00,0.6,53,37,,,,10,,3.1
2017-10-23,07:00,0.8,84,52,,,,11,,2.2
2017-10-23,08:00,1.3,82,53,,,,12,,2.2
2017-10-23,09:00,1.1,67,47,,,,14,,1.7
2017-10-23,10:00,0.9,77,47,,,,12,,1.9
2017-10-23,11:00,1.0,89,48,,,,9,,2.1
2017-10-23,12:00,0.9,56,39,,,,12,,2.1
2017-10-23,13:00,0.9,58,37,,,,12,,1.5
2017-10-23,14:00,0.9,58,40,,,,9,,1.6
2017-10-23,15:00,1.3,71,46,,,,13,,1.7
2017-10-23,16:00,1.6,85,58,,,,17,,1.5
2017-10-23,17:00,1.7,73,55,,,,16,,1.6
2017-10-23,18:00,1.8,94,60,,,,17,,2.5
2017-10-23,19:00,2.2,101,62,,,,21,,1.7
2017-10-23,20:00,2.5,60,47,,,,20,,1.2
2017-10-23,21:00,1.4,31,33,,,,14,,1.1
2017-10-23,22:00,0.7,21,27,,,,12,,0.5
2017-10-23,23:00,0.8,13,21,,,,11,,0.5
2017-10-24,00:00,0.6,11,20,,,,10,,0.5
2017-10-24,01:00,0.4,10,19,,,,10,,1.2
2017-10-24,02:00,0.5,10,18,,,,11,,1.6
2017-10-24,03:00,0.4,6,18,,,,12,,1.6
2017-10-24,04:00,0.4,18,22,,,,12,,1.4
2017-10-24,05:00,0.5,29,31,,,,14,,1.1
2017-10-24,06:00,0.8,95,60,,,,16,,1.4
2017-10-24,07:00,1.6,142,67,,,,22,,2.1
2017-10-24,08:00,1.9,175,70,,,,24,,2.2
2017-10-24,09:00,1.7,119,56,,,,26,,2.0
2017-10-24,10:00,2.1,89,45,,,,28,,1.8
2017-10-24,11:00,1.1,67,42,,,,22,,1.9
2017-10-24,12:00,1.2,77,47,,,,21,,2.1
2017-10-24,13:00,1.0,79,41,,,,21,,2.8
2017-10-24,14:00,1.2,67,38,,,,18,,2.8
2017-10-24,15:00,1.2,72,45,,,,15,,2.1
2017-10-24,16:00,1.6,102,55,,,,14,,2.3
2017-10-24,17:00,2.7,108,59,,,,18,,1.9
2017-10-24,18:00,2.2,113,56,,,,16,,2.1
2017-10-24,19:00,3.1,62,41,,,,13,,1.5
2017-10-24,20:00,1.8,37,31,,,,11,,1.4
2017-10-24,21:00,1.2,26,25,,,,10,,1.3
2017-10-24,22:00,0.7,21,19,,,,8,,1.1
2017-10-24,23:00,0.5,17,20,,,,6,,1.3
2017-10-25,00:00,0.5,12,19,,,,7,,1.6
2017-10-25,01:00,0.4,8,13,,,,8,,1.4
2017-10-25,02:00,0.5,11,16,,,,6,,1.0
2017-10-25,03:00,0.4,8,15,,,,5,,1.1
2017-10-25,04:00,0.3,13,15,,,,4,,1.2
2017-10-25,05:00,0.4,26,20,,,,5,,1.4
2017-10-25,06:00,0.6,61,36,,,,6,,1.4
2017-10-25,07:00,1.4,130,56,,,,8,,1.9
2017-10-25,08:00,2.0,125,52,,,,12,,1.9
2017-10-25,09:00,1.5,108,45,,,,14,,1.9
2017-10-25,10:00,1.5,101,42,,,,16,,2.1
2017-10-25,11:00,1.4,78,37,,,,14,,2.0
2017-10-25,12:00,1.0,56,30,,,,11,,1.5
2017-10-25,13:00,1.0,55,31,,,,10,,1.4
2017-10-25,14:00,1.2,74,39,,,,9,,2.0
2017-10-25,15:00,1.1,62,41,,,,13,,3.1
2017-10-25,16:00,1.1,54,42,,,,12,,3.8
2017-10-25,17:00,1.0,52,44,,,,10,,2.7
2017-10-25,18:00,1.2,46,42,,,,11,,2.5
2017-10-25,19:00,1.3,54,51,,,,12,,4.3
2017-10-25,20:00,2.1,42,44,,,,16,,3.3
2017-10-25,21:00,1.5,25,31,,,,15,,1.7
2017-10-25,22:00,0.8,23,27,,,,11,,1.3
2017-10-25,23:00,0.7,24,26,,,,14,,1.2
2017-10-26,00:00,0.8,64,54,,,,18,,1.1
2017-10-26,01:00,1.0,32,37,,,,20,,1.1
2017-10-26,02:00,0.4,18,28,,,,18,,0.5
2017-10-26,03:00,0.4,20,27,,,,17,,1.1
2017-10-26,04:00,0.5,25,26,,,,14,,2.2
2017-10-26,05:00,0.6,49,36,,,,20,,1.6
2017-10-26,06:00,0.7,107,52,,,,21,,1.4
2017-10-26,07:00,1.5,150,66,,,,27,,2.0
2017-10-26,08:00,2.4,170,72,,,,33,,2.8
2017-10-26,09:00,2.2,122,59,,,,31,,2.4
2017-10-26,10:00,1.4,100,50,,,,30,,2.3
2017-10-26,11:00,1.1,76,41,,,,22,,4.1
2017-10-26,12:00,1.0,65,37,,,,23,,4.0
2017-10-26,13:00,1.3,62,40,,,,22,,3.0
2017-10-26,14:00,1.1,58,42,,,,20,,3.9
2017-10-26,15:00,1.1,65,43,,,,20,,3.8
2017-10-26,16:00,1.4,75,53,,,,22,,3.4
2017-10-26,17:00,1.8,66,51,,,,20,,2.3
2017-10-26,18:00,1.5,102,66,,,,19,,2.5
2017-10-26,19:00,,103,65,,,,24,,2.3
2017-10-26,20:00,,70,55,,,,22,,2.3
2017-10-26,21:00,,43,46,,,,19,,2.5
2017-10-26,22:00,,36,42,,,,17,,2.4
2017-10-26,23:00,,26,33,,,,15,,2.6
2017-10-27,00:00,0.8,11,26,,,,14,,2.8
2017-10-27,01:00,0.6,13,28,,,,12,,1.8
2017-10-27,02:00,0.6,7,21,,,,14,,1.4
2017-10-27,03:00,0.5,10,20,,,,16,,1.1
2017-10-27,04:00,0.3,11,20,,,,15,,0.5
2017-10-27,05:00,0.5,23,27,,,,14,,1.1
2017-10-27,06:00,0.5,73,46,,,,12,,1.3
2017-10-27,07:00,1.2,102,62,,,,15,,1.6
2017-10-27,08:00,1.2,71,53,,,,15,,1.4
2017-10-27,09:00,0.8,85,52,,,,9,,1.5
2017-10-27,10:00,1.0,71,45,,,,10,,1.4
2017-10-27,11:00,1.0,81,46,,,,13,,1.6
2017-10-27,12:00,1.1,52,34,,,,17,,1.4
2017-10-27,13:00,1.3,61,42,,,,12,,1.4
2017-10-27,14:00,1.4,64,45,,,,13,,1.3
2017-10-27,15:00,1.2,61,46,,,,11,,1.3
2017-10-27,16:00,1.3,62,46,,,,7,,1.3
2017-10-27,17:00,1.2,70,48,,,,8,,1.3
2017-10-27,18:00,1.4,72,51,,,,11,,1.3
2017-10-27,19:00,1.8,56,46,,,,12,,1.3
2017-10-27,20:00,1.3,58,41,,,,11,,1.3
2017-10-27,21:00,1.1,33,36,,,,12,,1.0
2017-10-27,22:00,1.0,41,37,,,,15,,1.1
2017-10-27,23:00,0.9,19,26,,,,12,,1.2
2017-10-28,00:00,0.7,19,22,,,,9,,1.1
2017-10-28,01:00,0.6,16,17,,,,7,,0.5
2017-10-28,02:00,0.4,8,14,,,,6,,1.0
2017-10-28,03:00,0.3,7,12,,,,6,,0.5
2017-10-28,04:00,0.3,8,11,,,,6,,0.5
2017-10-28,05:00,0.3,6,11,,,,5,,0.5
2017-10-28,06:00,0.4,12,17,,,,3,,1.5
2017-10-28,07:00,0.4,12,18,,,,9,,1.5
2017-10-28,08:00,0.4,16,19,,,,8,,1.8
2017-10-28,09:00,0.5,25,27,,,,7,,2.3
2017-10-28,10:00,0.7,33,28,,,,7,,2.4
2017-10-28,11:00,0.6,41,35,,,,8,,1.6
2017-10-28,12:00,0.9,45,38,,,,6,,2.3
2017-10-28,13:00,1.1,54,40,,,,9,,3.5
2017-10-28,14:00,1.3,50,42,,,,12,,3.4
2017-10-28,15:00,1.4,56,47,,,,13,,1.8
2017-10-28,16:00,1.4,51,43,,,,19,,1.9
2017-10-28,17:00,1.1,39,36,,,,16,,1.4
2017-10-28,18:00,1.0,42,35,,,,14,,4.3
2017-10-28,19:00,1.1,28,29,,,,16,,5.2
2017-10-28,20:00,1.2,22,23,,,,13,,1.7
2017-10-28,21:00,0.6,12,20,,,,15,,1.2
2017-10-28,22:00,0.5,14,19,,,,14,,1.1
2017-10-28,23:00,0.6,9,15,,,,10,,1.0
2017-10-29,00:00,0.4,9,14,,,,6,,0.5
2017-10-29,01:00,0.5,9,12,,,,3,,0.5
2017-10-29,02:00,0.4,7,11,,,,4,,0.5
2017-10-29,03:00,0.3,4,9,,,,1,,0.5
2017-10-29,04:00,0.3,5,8,,,,0,,0.5
2017-10-29,05:00,0.3,5,9,,,,0,,2.4
2017-10-29,06:00,0.2,2,4,,,,4,,1.6
2017-10-29,07:00,0.1,1,4,,,,2,,1.3
2017-10-29,08:00,0.2,2,5,,,,8,,1.2
2017-10-29,09:00,0.1,4,5,,,,14,,1.1
2017-10-29,10:00,0.2,8,8,,,,15,,1.0
2017-10-29,11:00,0.2,15,11,,,,11,,1.1
2017-10-29,12:00,0.4,16,14,,,,9,,1.2
2017-10-29,13:00,0.5,16,14,,,,9,,1.1
2017-10-29,14:00,0.5,14,12,,,,9,,1.1
2017-10-29,15:00,0.4,23,18,,,,9,,1.1
2017-10-29,16:00,0.4,24,23,,,,11,,1.1
2017-10-29,17:00,0.6,35,36,,,,8,,1.0
2017-10-29,18:00,1.4,44,50,,,,5,,1.0
2017-10-29,19:00,1.3,42,45,,,,7,,1.1
2017-10-29,20:00,1.1,35,35,,,,10,,1.1
2017-10-29,21:00,1.0,20,26,,,,9,,0.5
2017-10-29,22:00,0.6,21,22,,,,10,,0.5
2017-10-29,23:00,0.5,17,19,,,,12,,0.5
2017-10-30,00:00,0.5,9,13,,,,13,,0.5
2017-10-30,01:00,0.4,7,12,,,,15,,0.5
2017-10-30,02:00,0.3,6,13,,,,14,,0.5
2017-10-30,03:00,0.3,4,11,,,,12,,0.5
2017-10-30,04:00,0.2,6,11,,,,9,,0.5
2017-10-30,05:00,0.3,10,12,,,,8,,1.0
2017-10-30,06:00,0.2,16,18,,,,9,,0.5
2017-10-30,07:00,0.5,34,29,,,,11,,0.5
2017-10-30,08:00,0.7,45,39,,,,12,,1.1
2017-10-30,09:00,0.7,53,39,,,,15,,1.2
2017-10-30,10:00,0.6,69,41,,,,12,,1.4
2017-10-30,11:00,1.0,63,39,,,,15,,1.6
2017-10-30,12:00,1.1,70,43,,,,13,,1.6
2017-10-30,13:00,1.1,59,39,,,,13,,1.5
2017-10-30,14:00,1.2,58,37,,,,13,,1.5
2017-10-30,15:00,,61,41,,,,14,,1.4
2017-10-30,16:00,,60,45,,,,15,,1.4
2017-10-30,17:00,,95,63,,,,13,,1.6
2017-10-30,18:00,,142,86,,,,15,,1.9
2017-10-30,19:00,,118,77,,,,22,,1.8
2017-10-30,20:00,2.3,88,64,,,,22,,1.8
2017-10-30,21:00,2.2,48,46,,,,22,,1.3
2017-10-30,22:00,1.2,29,39,,,,17,,1.0
2017-10-30,23:00,1.0,25,31,,,,13,,0.5
2017-10-31,00:00,1.0,21,25,,,,11,,0.5
2017-10-31,01:00,0.7,17,22,,,,10,,0.5
2017-10-31,02:00,0.6,13,21,,,,8,,0.5
2017-10-31,03:00,0.5,8,15,,,,10,,0.5
2017-10-31,04:00,0.4,10,16,,,,8,,0.5
2017-10-31,05:00,1.0,7,12,,,,7,,0.5
2017-10-31,06:00,0.3,7,14,,,,7,,0.5
2017-10-31,07:00,0.6,6,11,,,,6,,0.5
2017-10-31,08:00,0.3,9,12,,,,7,,0.5
2017-10-31,09:00,0.3,12,15,,,,8,,0.5
2017-10-31,10:00,0.5,20,20,,,,9,,1.1
2017-10-31,11:00,0.7,27,25,,,,9,,1.8
