Datum Zeit,Brockau WINDGE
01-12-18 21:00,4.7
01-12-18 20:00,4.1
01-12-18 19:00,3.0
01-12-18 18:00,3.5
01-12-18 17:00,3.4
01-12-18 16:00,3.9
01-12-18 15:00,4.8
01-12-18 14:00,4.2
01-12-18 13:00,5.4
01-12-18 12:00,3.7
01-12-18 11:00,4.2
01-12-18 10:00,4.5
01-12-18 09:00,4.4
01-12-18 08:00,4.6
01-12-18 07:00,4.8
01-12-18 06:00,4.5
01-12-18 05:00,4.8
01-12-18 04:00,4.6
01-12-18 03:00,4.7
01-12-18 02:00,4.3
01-12-18 01:00,4.1

