Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2016-12-18,13:00,,19,33,,,
2016-12-18,14:00,,20,30,,,
2016-12-18,15:00,,30,36,,,
2016-12-18,16:00,,10,32,,,
2016-12-18,17:00,,10,31,,,
2016-12-18,18:00,,9,29,,,
2016-12-18,19:00,,18,32,,,
2016-12-18,20:00,,25,38,,,
2016-12-18,21:00,,25,34,,,
2016-12-18,22:00,,17,34,,,
2016-12-18,23:00,,8,31,,,
2016-12-19,00:00,,4,26,,,
2016-12-19,01:00,,3,26,,,
2016-12-19,02:00,,1,21,,,
2016-12-19,03:00,,2,20,,,
2016-12-19,04:00,,2,19,,,
2016-12-19,05:00,,10,29,,,
2016-12-19,06:00,,45,37,,,
2016-12-19,07:00,,55,44,,,
2016-12-19,08:00,,65,46,,,
2016-12-19,09:00,,54,45,,,
2016-12-19,10:00,,53,44,,,
2016-12-19,11:00,,46,42,,,
2016-12-19,12:00,,36,35,,,
2016-12-19,13:00,,34,33,,,
2016-12-19,14:00,,35,31,,,
2016-12-19,15:00,,50,40,,,
2016-12-19,16:00,,61,48,,,
2016-12-19,17:00,,68,50,,,
2016-12-19,18:00,,39,40,,,
2016-12-19,19:00,,47,46,,,
2016-12-19,20:00,,32,36,,,
2016-12-19,21:00,,15,29,,,
2016-12-19,22:00,,26,40,,,
2016-12-19,23:00,,16,39,,,
2016-12-20,00:00,,2,24,,,
2016-12-20,01:00,,2,21,,,
2016-12-20,02:00,,1,15,,,
2016-12-20,03:00,,3,21,,,
2016-12-20,04:00,,7,34,,,
2016-12-20,05:00,,42,43,,,
2016-12-20,06:00,,98,51,,,
2016-12-20,07:00,,35,35,,,
2016-12-20,08:00,,52,41,,,
2016-12-20,09:00,,48,42,,,
2016-12-20,10:00,,41,33,,,
2016-12-20,11:00,,47,31,,,
2016-12-20,12:00,,47,28,,,
2016-12-20,13:00,,40,25,,,
2016-12-20,14:00,,37,25,,,
2016-12-20,15:00,,42,31,,,
2016-12-20,16:00,,59,39,,,
2016-12-20,17:00,,53,38,,,
2016-12-20,18:00,,54,38,,,
2016-12-20,19:00,,38,32,,,
2016-12-20,20:00,,87,52,,,
2016-12-20,21:00,,127,56,,,
2016-12-20,22:00,,61,46,,,
2016-12-20,23:00,,8,33,,,
2016-12-21,00:00,,11,32,,,
2016-12-21,01:00,,1,29,,,
2016-12-21,02:00,,1,26,,,
2016-12-21,03:00,,1,18,,,
2016-12-21,04:00,,2,19,,,
2016-12-21,05:00,,6,20,,,
2016-12-21,06:00,,36,31,,,
2016-12-21,07:00,,49,37,,,
2016-12-21,08:00,,189,71,,,
2016-12-21,09:00,,121,55,,,
2016-12-21,10:00,,71,46,,,
2016-12-21,11:00,,87,48,,,
2016-12-21,12:00,,71,42,,,
2016-12-21,13:00,,61,37,,,
2016-12-21,14:00,,64,39,,,
2016-12-21,15:00,,70,42,,,
2016-12-21,16:00,,104,52,,,
2016-12-21,17:00,,57,44,,,
2016-12-21,18:00,,49,41,,,
2016-12-21,19:00,,35,35,,,
2016-12-21,20:00,,44,40,,,
2016-12-21,21:00,,21,33,,,
2016-12-21,22:00,,12,32,,,
2016-12-21,23:00,,12,34,,,
2016-12-22,00:00,,4,28,,,
2016-12-22,01:00,,2,24,,,
2016-12-22,02:00,,1,21,,,
2016-12-22,03:00,,1,19,,,
2016-12-22,04:00,,1,19,,,
2016-12-22,05:00,,3,19,,,
2016-12-22,06:00,,28,29,,,
2016-12-22,07:00,,32,31,,,
2016-12-22,08:00,,37,37,,,
2016-12-22,09:00,,50,43,,,
2016-12-22,10:00,,38,35,,,
2016-12-22,11:00,,57,36,,,
2016-12-22,12:00,,55,35,,,
2016-12-22,13:00,,51,36,,,
2016-12-22,14:00,,48,35,,,
2016-12-22,15:00,,43,35,,,
2016-12-22,16:00,,81,49,,,
2016-12-22,17:00,,106,58,,,
2016-12-22,18:00,,71,52,,,
2016-12-22,19:00,,62,48,,,
2016-12-22,20:00,,42,42,,,
2016-12-22,21:00,,48,48,,,
2016-12-22,22:00,,18,34,,,
2016-12-22,23:00,,10,36,,,
2016-12-23,00:00,,4,33,,,
2016-12-23,01:00,,5,34,,,
2016-12-23,02:00,,4,31,,,
2016-12-23,03:00,,5,31,,,
2016-12-23,04:00,,6,32,,,
2016-12-23,05:00,,13,37,,,
2016-12-23,06:00,,21,40,,,
2016-12-23,07:00,,39,42,,,
2016-12-23,08:00,,50,43,,,
2016-12-23,09:00,,40,42,,,
2016-12-23,10:00,,33,40,,,
2016-12-23,11:00,,60,47,,,
2016-12-23,12:00,,31,38,,,
2016-12-23,13:00,,41,37,,,
2016-12-23,14:00,,53,44,,,
2016-12-23,15:00,,68,50,,,
2016-12-23,16:00,,102,68,,,
2016-12-23,17:00,,183,83,,,
2016-12-23,18:00,,148,73,,,
2016-12-23,19:00,,95,62,,,
2016-12-23,20:00,,53,49,,,
2016-12-23,21:00,,34,40,,,
2016-12-23,22:00,,9,32,,,
2016-12-23,23:00,,8,35,,,
2016-12-24,00:00,,7,37,,,
2016-12-24,01:00,,1,26,,,
2016-12-24,02:00,,3,24,,,
2016-12-24,03:00,,2,18,,,
2016-12-24,04:00,,2,15,,,
2016-12-24,05:00,,4,16,,,
2016-12-24,06:00,,4,15,,,
2016-12-24,07:00,,6,17,,,
2016-12-24,08:00,,8,16,,,
2016-12-24,09:00,,15,19,,,
2016-12-24,10:00,,22,25,,,
2016-12-24,11:00,,24,27,,,
2016-12-24,12:00,,18,21,,,
2016-12-24,13:00,,14,20,,,
2016-12-24,14:00,,16,20,,,
2016-12-24,15:00,,13,21,,,
2016-12-24,16:00,,9,20,,,
2016-12-24,17:00,,9,18,,,
2016-12-24,18:00,,7,17,,,
2016-12-24,19:00,,5,16,,,
2016-12-24,20:00,,3,13,,,
2016-12-24,21:00,,2,11,,,
2016-12-24,22:00,,6,13,,,
2016-12-24,23:00,,4,11,,,
2016-12-25,00:00,,2,8,,,
2016-12-25,01:00,,1,6,,,
2016-12-25,02:00,,1,5,,,
2016-12-25,03:00,,1,6,,,
2016-12-25,04:00,,1,6,,,
2016-12-25,05:00,,1,6,,,
2016-12-25,06:00,,1,7,,,
2016-12-25,07:00,,1,6,,,
2016-12-25,08:00,,1,7,,,
2016-12-25,09:00,,2,9,,,
2016-12-25,10:00,,4,12,,,
2016-12-25,11:00,,6,14,,,
2016-12-25,12:00,,9,14,,,
2016-12-25,13:00,,9,14,,,
2016-12-25,14:00,,3,11,,,
2016-12-25,15:00,,3,10,,,
2016-12-25,16:00,,4,12,,,
2016-12-25,17:00,,3,12,,,
2016-12-25,18:00,,3,9,,,
2016-12-25,19:00,,1,8,,,
2016-12-25,20:00,,4,13,,,
2016-12-25,21:00,,4,13,,,
2016-12-25,22:00,,3,11,,,
2016-12-25,23:00,,3,10,,,
