Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2016-12-06,04:00,,7,40,2,,
2016-12-06,05:00,,7,39,2,,
2016-12-06,06:00,,7,37,4,,
2016-12-06,07:00,,12,39,2,,
2016-12-06,08:00,,10,39,2,,
2016-12-06,09:00,,15,38,5,,
2016-12-06,10:00,,15,35,10,,
2016-12-06,11:00,,10,29,16,,
2016-12-06,12:00,,7,25,22,,
2016-12-06,13:00,,7,26,23,,
2016-12-06,14:00,,6,31,23,,
2016-12-06,15:00,,6,38,20,,
2016-12-06,16:00,,2,36,21,,
2016-12-06,17:00,,1,33,21,,
2016-12-06,18:00,,1,36,14,,
2016-12-06,19:00,,1,34,20,,
2016-12-06,20:00,,1,32,23,,
2016-12-06,21:00,,3,42,11,,
2016-12-06,22:00,,2,42,14,,
2016-12-06,23:00,,1,39,15,,
2016-12-07,00:00,,7,51,6,,
2016-12-07,01:00,,10,53,4,,
2016-12-07,02:00,,8,48,5,,
2016-12-07,03:00,,5,44,5,,
2016-12-07,04:00,,7,40,5,,
2016-12-07,05:00,,2,31,15,,
2016-12-07,06:00,,2,22,27,,
2016-12-07,07:00,,3,32,10,,
2016-12-07,08:00,,16,40,2,,
2016-12-07,09:00,,26,44,4,,
2016-12-07,10:00,,30,44,9,,
2016-12-07,11:00,,17,38,19,,
2016-12-07,12:00,,9,31,32,,
2016-12-07,13:00,,6,24,43,,
2016-12-07,14:00,,4,24,43,,
2016-12-07,15:00,,6,35,27,,
2016-12-07,16:00,,6,47,11,,
2016-12-07,17:00,,4,48,6,,
2016-12-07,18:00,,3,47,6,,
2016-12-07,19:00,,4,46,5,,
2016-12-07,20:00,,5,47,4,,
2016-12-07,21:00,,3,44,6,,
2016-12-07,22:00,,3,45,4,,
2016-12-07,23:00,,2,42,6,,
2016-12-08,00:00,,2,40,8,,
2016-12-08,01:00,,1,36,15,,
2016-12-08,02:00,,2,36,10,,
2016-12-08,03:00,,1,30,17,,
2016-12-08,04:00,,1,26,27,,
2016-12-08,05:00,,1,17,43,,
2016-12-08,06:00,,1,25,29,,
2016-12-08,07:00,,2,30,24,,
2016-12-08,08:00,,2,36,23,,
2016-12-08,09:00,,4,37,28,,
2016-12-08,10:00,,12,37,21,,
2016-12-08,11:00,,13,38,26,,
2016-12-08,12:00,,8,32,40,,
2016-12-08,13:00,,4,20,61,,
2016-12-08,14:00,,3,19,63,,
2016-12-08,15:00,,1,18,65,,
2016-12-08,16:00,,1,21,62,,
2016-12-08,17:00,,1,26,52,,
2016-12-08,18:00,,1,26,49,,
2016-12-08,19:00,,1,24,49,,
2016-12-08,20:00,,1,29,45,,
2016-12-08,21:00,,1,24,49,,
2016-12-08,22:00,,1,17,53,,
2016-12-08,23:00,,1,18,52,,
2016-12-09,00:00,,1,22,41,,
2016-12-09,01:00,,1,22,40,,
2016-12-09,02:00,,1,19,44,,
2016-12-09,03:00,,1,23,39,,
2016-12-09,04:00,,1,23,38,,
2016-12-09,05:00,,1,23,37,,
2016-12-09,06:00,,1,21,40,,
2016-12-09,07:00,,1,21,38,,
2016-12-09,08:00,,1,21,37,,
2016-12-09,09:00,,1,23,33,,
2016-12-09,10:00,,1,21,33,,
2016-12-09,11:00,,1,20,34,,
2016-12-09,12:00,,1,19,32,,
2016-12-09,13:00,,2,20,31,,
2016-12-09,14:00,,2,21,29,,
2016-12-09,15:00,,1,21,27,,
2016-12-09,16:00,,1,22,27,,
2016-12-09,17:00,,1,22,27,,
2016-12-09,18:00,,1,25,22,,
2016-12-09,19:00,,2,27,25,,
2016-12-09,20:00,,2,19,38,,
2016-12-09,21:00,,1,18,40,,
2016-12-09,22:00,,1,17,39,,
2016-12-09,23:00,,1,15,42,,
2016-12-10,00:00,,1,12,44,,
2016-12-10,01:00,,1,10,45,,
2016-12-10,02:00,,1,11,44,,
2016-12-10,03:00,,1,9,47,,
2016-12-10,04:00,,1,7,48,,
2016-12-10,05:00,,1,6,51,,
2016-12-10,06:00,,1,6,54,,
2016-12-10,07:00,,1,7,56,,
2016-12-10,08:00,,1,7,55,,
2016-12-10,09:00,,1,8,55,,
2016-12-10,10:00,,1,8,56,,
2016-12-10,11:00,,1,8,58,,
2016-12-10,12:00,,2,10,59,,
2016-12-10,13:00,,1,6,66,,
2016-12-10,14:00,,1,7,66,,
2016-12-10,15:00,,1,7,66,,
2016-12-10,16:00,,1,10,60,,
2016-12-10,17:00,,1,11,55,,
2016-12-10,18:00,,1,12,52,,
2016-12-10,19:00,,1,15,49,,
2016-12-10,20:00,,1,14,50,,
2016-12-10,21:00,,1,16,46,,
2016-12-10,22:00,,1,19,42,,
2016-12-10,23:00,,1,16,45,,
2016-12-11,00:00,,1,13,48,,
2016-12-11,01:00,,1,11,50,,
2016-12-11,02:00,,1,10,51,,
2016-12-11,03:00,,1,8,53,,
2016-12-11,04:00,,1,7,50,,
2016-12-11,05:00,,1,6,54,,
2016-12-11,06:00,,1,4,66,,
2016-12-11,07:00,,1,4,66,,
2016-12-11,08:00,,1,4,64,,
2016-12-11,09:00,,1,5,59,,
2016-12-11,10:00,,1,6,54,,
2016-12-11,11:00,,1,7,49,,
2016-12-11,12:00,,1,14,30,,
2016-12-11,13:00,,1,10,47,,
2016-12-11,14:00,,1,3,68,,
2016-12-11,15:00,,1,3,71,,
2016-12-11,16:00,,1,4,67,,
2016-12-11,17:00,,1,6,66,,
2016-12-11,18:00,,1,5,64,,
2016-12-11,19:00,,1,5,61,,
2016-12-11,20:00,,1,5,61,,
2016-12-11,21:00,,1,6,57,,
2016-12-11,22:00,,1,5,57,,
2016-12-11,23:00,,1,5,55,,
2016-12-12,00:00,,1,4,56,,
2016-12-12,01:00,,1,4,55,,
2016-12-12,02:00,,1,4,55,,
2016-12-12,03:00,,1,4,54,,
2016-12-12,04:00,,1,3,55,,
2016-12-12,05:00,,1,3,57,,
2016-12-12,06:00,,1,3,56,,
2016-12-12,07:00,,1,5,53,,
2016-12-12,08:00,,1,5,53,,
2016-12-12,09:00,,1,6,53,,
2016-12-12,10:00,,1,4,57,,
2016-12-12,11:00,,1,3,57,,
2016-12-12,12:00,,1,4,57,,
2016-12-12,13:00,,1,3,57,,
2016-12-12,14:00,,1,5,52,,
2016-12-12,15:00,,1,5,47,,
2016-12-12,16:00,,1,9,46,,
2016-12-12,17:00,,1,8,46,,
2016-12-12,18:00,,1,13,42,,
2016-12-12,19:00,,1,13,45,,
2016-12-12,20:00,,1,19,34,,
2016-12-12,21:00,,1,16,38,,
2016-12-12,22:00,,1,11,47,,
2016-12-12,23:00,,1,11,44,,
2016-12-13,00:00,,1,16,37,,
2016-12-13,01:00,,1,14,37,,
2016-12-13,02:00,,1,12,35,,
2016-12-13,03:00,,1,12,33,,
2016-12-13,04:00,,1,15,31,,
2016-12-13,05:00,,1,15,33,,
2016-12-13,06:00,,1,17,30,,
2016-12-13,07:00,,1,21,25,,
2016-12-13,08:00,,2,33,14,,
2016-12-13,09:00,,6,38,9,,
2016-12-13,10:00,,7,32,14,,
2016-12-13,11:00,,8,31,14,,
2016-12-13,12:00,,11,32,12,,
2016-12-13,13:00,,15,36,9,,
2016-12-13,14:00,,13,34,10,,
2016-12-13,15:00,,11,36,9,,
2016-12-13,16:00,,10,38,6,,
2016-12-13,17:00,,8,41,3,,
2016-12-13,18:00,,9,42,3,,
2016-12-13,19:00,,6,41,5,,
2016-12-13,20:00,,8,42,5,,
2016-12-13,21:00,,5,38,6,,
2016-12-13,22:00,,4,37,6,,
2016-12-13,23:00,,3,34,7,,
2016-12-14,00:00,,5,35,7,,
2016-12-14,01:00,,6,35,5,,
2016-12-14,02:00,,3,32,7,,
2016-12-14,03:00,,2,30,8,,
2016-12-14,04:00,,1,20,16,,
2016-12-14,05:00,,1,17,20,,
2016-12-14,06:00,,1,15,22,,
2016-12-14,07:00,,1,15,21,,
2016-12-14,08:00,,1,17,17,,
2016-12-14,09:00,,1,18,15,,
2016-12-14,10:00,,2,20,12,,
2016-12-14,11:00,,4,20,11,,
2016-12-14,12:00,,5,22,9,,
2016-12-14,13:00,,7,24,7,,
2016-12-14,14:00,,7,27,4,,
2016-12-14,15:00,,3,23,11,,
2016-12-14,16:00,,2,26,11,,
2016-12-14,17:00,,5,32,5,,
2016-12-14,18:00,,3,30,11,,
2016-12-14,19:00,,1,24,15,,
2016-12-14,20:00,,1,20,23,,
2016-12-14,21:00,,1,14,35,,
2016-12-14,22:00,,1,13,36,,
2016-12-14,23:00,,1,12,40,,
2016-12-15,00:00,,1,10,40,,
2016-12-15,01:00,,1,11,37,,
2016-12-15,02:00,,1,10,39,,
2016-12-15,03:00,,1,12,37,,
2016-12-15,04:00,,1,13,35,,
2016-12-15,05:00,,1,11,34,,
2016-12-15,06:00,,1,12,37,,
2016-12-15,07:00,,1,20,29,,
2016-12-15,08:00,,1,30,19,,
2016-12-15,09:00,,1,21,27,,
2016-12-15,10:00,,1,20,28,,
2016-12-15,11:00,,2,17,31,,
2016-12-15,12:00,,1,11,44,,
2016-12-15,13:00,,1,6,53,,
2016-12-15,14:00,,1,7,53,,
2016-12-15,15:00,,1,9,48,,
2016-12-15,16:00,,1,11,45,,
2016-12-15,17:00,,1,15,39,,
2016-12-15,18:00,,1,18,36,,
2016-12-15,19:00,,1,20,33,,
2016-12-15,20:00,,1,22,32,,
2016-12-15,21:00,,1,18,36,,
2016-12-15,22:00,,1,17,38,,
2016-12-15,23:00,,1,16,37,,
2016-12-16,00:00,,1,14,42,,
2016-12-16,01:00,,1,13,44,,
2016-12-16,02:00,,1,13,42,,
2016-12-16,03:00,,1,12,43,,
2016-12-16,04:00,,1,10,46,,
2016-12-16,05:00,,1,11,44,,
2016-12-16,06:00,,1,14,40,,
2016-12-16,07:00,,1,19,33,,
2016-12-16,08:00,,1,27,24,,
2016-12-16,09:00,,5,38,16,,
2016-12-16,10:00,,9,29,24,,
2016-12-16,11:00,,12,29,29,,
2016-12-16,12:00,,3,13,44,,
2016-12-16,13:00,,3,14,43,,
2016-12-16,14:00,,4,17,40,,
2016-12-16,15:00,,3,19,38,,
2016-12-16,16:00,,2,24,32,,
2016-12-16,17:00,,1,38,20,,
2016-12-16,18:00,,3,46,11,,
2016-12-16,19:00,,4,45,8,,
2016-12-16,20:00,,2,37,12,,
2016-12-16,21:00,,2,36,12,,
2016-12-16,22:00,,9,43,6,,
2016-12-16,23:00,,5,42,6,,
2016-12-17,00:00,,10,45,3,,
2016-12-17,01:00,,4,38,7,,
2016-12-17,02:00,,1,31,13,,
2016-12-17,03:00,,1,27,14,,
2016-12-17,04:00,,2,28,12,,
2016-12-17,05:00,,2,28,10,,
2016-12-17,06:00,,2,26,10,,
2016-12-17,07:00,,2,26,10,,
2016-12-17,08:00,,2,25,11,,
2016-12-17,09:00,,5,28,11,,
2016-12-17,10:00,,12,28,11,,
2016-12-17,11:00,,17,27,15,,
2016-12-17,12:00,,16,26,18,,
2016-12-17,13:00,,12,23,22,,
2016-12-17,14:00,,6,19,26,,
2016-12-17,15:00,,4,19,27,,
2016-12-17,16:00,,2,19,25,,
2016-12-17,17:00,,1,23,21,,
2016-12-17,18:00,,5,39,10,,
2016-12-17,19:00,,3,33,13,,
2016-12-17,20:00,,8,38,10,,
2016-12-17,21:00,,4,41,6,,
2016-12-17,22:00,,2,37,10,,
2016-12-17,23:00,,2,34,14,,
2016-12-18,00:00,,1,28,20,,
2016-12-18,01:00,,1,24,20,,
2016-12-18,02:00,,1,22,18,,
2016-12-18,03:00,,1,21,16,,
2016-12-18,04:00,,1,21,14,,
2016-12-18,05:00,,1,20,14,,
2016-12-18,06:00,,1,20,13,,
2016-12-18,07:00,,1,21,10,,
2016-12-18,08:00,,1,24,9,,
2016-12-18,09:00,,2,24,11,,
2016-12-18,10:00,,2,24,11,,
2016-12-18,11:00,,3,21,12,,
2016-12-18,12:00,,3,20,14,,
2016-12-18,13:00,,3,19,15,,
2016-12-18,14:00,,3,19,16,,
2016-12-18,15:00,,2,19,17,,
2016-12-18,16:00,,1,20,17,,
2016-12-18,17:00,,1,19,18,,
2016-12-18,18:00,,1,19,17,,
2016-12-18,19:00,,1,21,16,,
2016-12-18,20:00,,1,21,17,,
2016-12-18,21:00,,1,18,19,,
2016-12-18,22:00,,1,21,15,,
2016-12-18,23:00,,1,22,12,,
2016-12-19,00:00,,2,24,11,,
2016-12-19,01:00,,19,36,1,,
2016-12-19,02:00,,10,32,1,,
2016-12-19,03:00,,2,26,4,,
2016-12-19,04:00,,4,27,2,,
2016-12-19,05:00,,5,26,3,,
2016-12-19,06:00,,9,28,2,,
2016-12-19,07:00,,8,30,2,,
2016-12-19,08:00,,17,31,1,,
2016-12-19,09:00,,19,30,2,,
2016-12-19,16:00,,3,32,14,,
2016-12-19,17:00,,2,33,12,,
2016-12-19,18:00,,1,27,18,,
2016-12-19,19:00,,1,26,20,,
2016-12-19,20:00,,1,26,22,,
2016-12-19,21:00,,1,25,22,,
2016-12-19,22:00,,1,28,20,,
2016-12-19,23:00,,1,29,19,,
2016-12-20,00:00,,1,24,23,,
2016-12-20,01:00,,1,17,32,,
2016-12-20,02:00,,1,16,35,,
2016-12-20,03:00,,1,10,40,,
2016-12-20,04:00,,1,9,41,,
2016-12-20,05:00,,1,10,40,,
2016-12-20,06:00,,1,10,39,,
2016-12-20,07:00,,1,13,37,,
2016-12-20,08:00,,1,13,39,,
2016-12-20,09:00,,1,14,37,,
2016-12-20,10:00,,1,12,36,,
2016-12-20,11:00,,2,12,35,,
2016-12-20,12:00,,3,13,35,,
2016-12-20,13:00,,3,10,38,,
2016-12-20,14:00,,3,10,35,,
2016-12-20,15:00,,2,12,32,,
2016-12-20,16:00,,1,15,28,,
2016-12-20,17:00,,1,18,26,,
2016-12-20,18:00,,1,21,25,,
2016-12-20,19:00,,1,22,25,,
2016-12-20,20:00,,1,21,25,,
2016-12-20,21:00,,1,22,25,,
2016-12-20,22:00,,1,22,24,,
2016-12-20,23:00,,1,22,24,,
2016-12-21,00:00,,1,20,26,,
2016-12-21,01:00,,1,17,29,,
2016-12-21,02:00,,1,18,26,,
2016-12-21,03:00,,1,16,28,,
2016-12-21,04:00,,1,13,31,,
2016-12-21,05:00,,1,14,29,,
2016-12-21,06:00,,1,17,25,,
2016-12-21,07:00,,1,21,20,,
2016-12-21,08:00,,3,31,10,,
2016-12-21,09:00,,9,36,7,,
2016-12-21,10:00,,16,32,10,,
2016-12-21,11:00,,37,37,8,,
2016-12-21,12:00,,14,24,19,,
2016-12-21,13:00,,15,26,18,,
2016-12-21,14:00,,12,26,18,,
2016-12-21,15:00,,7,24,17,,
2016-12-21,16:00,,5,28,12,,
2016-12-21,17:00,,5,34,5,,
2016-12-21,18:00,,5,34,5,,
2016-12-21,19:00,,5,33,5,,
2016-12-21,20:00,,2,28,8,,
2016-12-21,21:00,,2,27,8,,
2016-12-21,22:00,,2,26,9,,
2016-12-21,23:00,,1,24,10,,
2016-12-22,00:00,,1,24,9,,
2016-12-22,01:00,,1,25,8,,
2016-12-22,02:00,,1,25,8,,
2016-12-22,03:00,,1,25,8,,
2016-12-22,04:00,,1,23,9,,
2016-12-22,05:00,,1,24,9,,
2016-12-22,06:00,,1,22,9,,
2016-12-22,07:00,,2,24,8,,
2016-12-22,08:00,,3,25,7,,
2016-12-22,09:00,,6,25,8,,
2016-12-22,10:00,,8,21,13,,
2016-12-22,11:00,,10,19,16,,
2016-12-22,12:00,,10,18,18,,
2016-12-22,13:00,,11,19,18,,
2016-12-22,14:00,,12,20,16,,
2016-12-22,15:00,,11,23,12,,
2016-12-22,16:00,,8,27,7,,
2016-12-22,17:00,,8,31,3,,
2016-12-22,18:00,,7,32,2,,
2016-12-22,19:00,,5,32,3,,
2016-12-22,20:00,,4,32,3,,
2016-12-22,21:00,,5,32,3,,
2016-12-22,22:00,,6,32,2,,
2016-12-22,23:00,,8,32,2,,
