Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
2019-01-10,20:00,,1023,83.2,,,32,,,,1,0.2,1.8,286
2019-01-10,21:00,,1023,83.4,,,34,,,,1,0.1,1.7,283
2019-01-10,22:00,,1023,85.1,,,34,,,,1,0.1,1.7,273
2019-01-10,23:00,,1023,83.1,,,41,,,,1,0.0,2.1,273
2019-01-11,00:00,,1023,80.9,,,43,,,,1,0.1,1.5,258
2019-01-11,01:00,,1023,78.1,,,50,,,,1,0.1,2.0,250
2019-01-11,02:00,,1023,79.5,,,51,,,,1,,2.3,252
2019-01-11,03:00,,1022,79.8,,,51,,,,1,,1.8,231
2019-01-11,04:00,,1022,82.3,,,45,,,,1,,2.1,224
2019-01-11,05:00,,1022,87.2,,,40,,,,1,,2.4,227
2019-01-11,06:00,,1021,93.6,,,37,,,,1,,2.3,225
2019-01-11,07:00,,1020,95.7,,,33,,,,1,,2.3,220
2019-01-11,08:00,,1020,97.7,,,33,,,,1,,2.6,212
2019-01-11,09:00,,1019,98.5,,,37,,,,3,,2.6,215
2019-01-11,10:00,,1019,99.3,,,41,,,,13,,3.0,221
2019-01-11,11:00,,1019,100.0,,,42,,,,23,,3.5,229
2019-01-11,12:00,,1018,100.0,,,39,,,,33,0.0,3.3,224
2019-01-11,13:00,,1017,99.7,,,37,,,,45,0.4,3.1,224
2019-01-11,14:00,,1016,99.4,,,32,,,,46,0.9,4.0,230
2019-01-11,15:00,,1015,99.2,,,30,,,,31,1.4,4.2,241
2019-01-11,16:00,,1015,98.2,,,27,,,,12,1.7,4.5,244
2019-01-11,17:00,,1015,96.5,,,24,,,,3,2.0,4.7,245
2019-01-11,18:00,,1015,97.4,,,22,,,,1,2.1,5.0,247
2019-01-11,19:00,,1014,97.6,,,21,,,,1,2.4,4.4,246
2019-01-11,20:00,,1014,95.4,,,22,,,,1,3.1,4.5,246
2019-01-11,21:00,,1014,94.0,,,24,,,,1,3.5,3.8,248
2019-01-11,22:00,,1015,93.4,,,28,,,,1,3.9,3.4,249
2019-01-11,23:00,,1015,91.9,,,33,,,,1,4.2,2.8,253
2019-01-12,00:00,,1015,89.4,,,48,,,,1,4.5,3.3,263
2019-01-12,01:00,,1015,86.8,,,62,,,,1,4.9,4.0,272
2019-01-12,02:00,,1015,86.6,,,60,,,,1,5.0,3.3,266
2019-01-12,03:00,,1015,86.3,,,62,,,,1,5.0,3.6,278
2019-01-12,04:00,,1016,87.0,,,60,,,,1,5.0,3.1,274
2019-01-12,05:00,,1015,84.4,,,66,,,,1,5.2,3.5,280
2019-01-12,06:00,,1015,84.5,,,61,,,,1,5.1,2.7,259
2019-01-12,07:00,,1015,83.6,,,64,,,,1,5.1,3.4,264
2019-01-12,08:00,,1015,84.0,,,64,,,,1,5.0,2.9,249
2019-01-12,09:00,,1015,85.7,,,66,,,,4,4.8,3.7,251
2019-01-12,10:00,,1015,88.1,,,65,,,,41,5.0,3.4,247
2019-01-12,11:00,,1015,90.3,,,62,,,,96,5.3,3.5,244
2019-01-12,12:00,,1014,85.4,,,65,,,,99,5.9,4.5,246
2019-01-12,13:00,,1013,86.2,,,66,,,,95,5.8,4.4,242
2019-01-12,14:00,,1012,81.7,,,66,,,,66,5.9,5.1,246
2019-01-12,15:00,,1011,82.1,,,63,,,,21,5.6,5.2,239
2019-01-12,16:00,,1010,89.0,,,59,,,,6,4.8,5.6,239
2019-01-12,17:00,,1009,88.1,,,57,,,,1,4.7,5.3,236
2019-01-12,18:00,,1008,86.7,,,57,,,,1,4.8,6.1,239
2019-01-12,19:00,,1007,87.0,,,53,,,,1,4.8,5.7,241
2019-01-12,20:00,,1007,87.0,,,50,,,,1,4.9,5.5,249
2019-01-12,21:00,,1007,89.3,,,46,,,,1,4.8,4.5,253
2019-01-12,22:00,,1006,88.7,,,45,,,,1,4.8,4.4,246
2019-01-12,23:00,,1006,87.4,,,46,,,,1,5.0,4.2,245
