Datum Zeit,Chemnitz-Leipziger Str. PM10_TEOM
25-01-18 05:00,5
25-01-18 04:00,7
25-01-18 03:00,6
25-01-18 02:00,6
25-01-18 01:00,6
25-01-18 00:00,10
24-01-18 23:00,9
24-01-18 22:00,7
24-01-18 21:00,8
24-01-18 20:00,9
24-01-18 19:00,10
24-01-18 18:00,9
24-01-18 17:00,10
24-01-18 16:00,10
24-01-18 15:00,7
24-01-18 14:00,8
24-01-18 13:00,7
24-01-18 12:00,8
24-01-18 11:00,7
24-01-18 10:00,7
24-01-18 09:00,11
24-01-18 08:00,14
24-01-18 07:00,10
24-01-18 06:00,9
24-01-18 05:00,7
24-01-18 04:00,6
24-01-18 03:00,8
24-01-18 02:00,9
24-01-18 01:00,9
24-01-18 00:00,10
23-01-18 23:00,12
23-01-18 22:00,17
23-01-18 21:00,20
23-01-18 20:00,20
23-01-18 19:00,19
23-01-18 18:00,18
23-01-18 17:00,17
23-01-18 16:00,16
23-01-18 15:00,15
23-01-18 14:00,16
23-01-18 13:00,16
23-01-18 12:00,15
23-01-18 11:00,14
23-01-18 10:00,13
23-01-18 09:00,15
23-01-18 08:00,14
23-01-18 07:00,15
23-01-18 06:00,14
23-01-18 05:00,13
23-01-18 04:00,10
23-01-18 03:00,10
23-01-18 02:00,9
23-01-18 01:00,13
23-01-18 00:00,12
22-01-18 23:00,12
22-01-18 22:00,15
22-01-18 21:00,17
22-01-18 20:00,25
22-01-18 19:00,29
22-01-18 18:00,
22-01-18 17:00,
22-01-18 16:00,
22-01-18 15:00,
22-01-18 14:00,
22-01-18 13:00,
22-01-18 12:00,
22-01-18 11:00,17
22-01-18 10:00,19
22-01-18 09:00,21
22-01-18 08:00,21
22-01-18 07:00,15
22-01-18 06:00,9
22-01-18 05:00,8
22-01-18 04:00,7
22-01-18 03:00,13
22-01-18 02:00,21
22-01-18 01:00,21
22-01-18 00:00,26
21-01-18 23:00,31
21-01-18 22:00,37
21-01-18 21:00,36
21-01-18 20:00,36
21-01-18 19:00,37
21-01-18 18:00,36
21-01-18 17:00,35
21-01-18 16:00,34
21-01-18 15:00,29
21-01-18 14:00,28
21-01-18 13:00,35
21-01-18 12:00,34
21-01-18 11:00,33
21-01-18 10:00,23
21-01-18 09:00,20
21-01-18 08:00,16
21-01-18 07:00,13
21-01-18 06:00,14
21-01-18 05:00,14
21-01-18 04:00,13
21-01-18 03:00,13
21-01-18 02:00,15
21-01-18 01:00,14
21-01-18 00:00,14
20-01-18 23:00,17
20-01-18 22:00,15
20-01-18 21:00,13
20-01-18 20:00,12
20-01-18 19:00,14
20-01-18 18:00,15
20-01-18 17:00,14
20-01-18 16:00,13
20-01-18 15:00,11
20-01-18 14:00,8
20-01-18 13:00,11
20-01-18 12:00,12
20-01-18 11:00,12
20-01-18 10:00,12
20-01-18 09:00,10
20-01-18 08:00,10
20-01-18 07:00,9
20-01-18 06:00,11
20-01-18 05:00,10
20-01-18 04:00,9
20-01-18 03:00,8
20-01-18 02:00,10
20-01-18 01:00,10
20-01-18 00:00,13
19-01-18 23:00,15
19-01-18 22:00,16
19-01-18 21:00,16
19-01-18 20:00,18
19-01-18 19:00,15
19-01-18 18:00,12
19-01-18 17:00,12
19-01-18 16:00,19
19-01-18 15:00,19
19-01-18 14:00,21
19-01-18 13:00,21
19-01-18 12:00,35
19-01-18 11:00,30
19-01-18 10:00,20
19-01-18 09:00,20
19-01-18 08:00,19
19-01-18 07:00,18
19-01-18 06:00,13
19-01-18 05:00,8
19-01-18 04:00,6
19-01-18 03:00,4
19-01-18 02:00,3
19-01-18 01:00,6
19-01-18 00:00,5
18-01-18 23:00,4
18-01-18 22:00,7
18-01-18 21:00,5
18-01-18 20:00,4
18-01-18 19:00,7
18-01-18 18:00,12
18-01-18 17:00,6
18-01-18 16:00,6
18-01-18 15:00,6
18-01-18 14:00,4
18-01-18 13:00,3
18-01-18 12:00,7
18-01-18 11:00,8
18-01-18 10:00,16
18-01-18 09:00,21
18-01-18 08:00,21
18-01-18 07:00,20
18-01-18 06:00,12
18-01-18 05:00,10
18-01-18 04:00,10
18-01-18 03:00,6
18-01-18 02:00,5
18-01-18 01:00,8
18-01-18 00:00,8
17-01-18 23:00,6
17-01-18 22:00,5
17-01-18 21:00,6
17-01-18 20:00,11
17-01-18 19:00,12
17-01-18 18:00,14
17-01-18 17:00,11
17-01-18 16:00,8
17-01-18 15:00,6
17-01-18 14:00,6
17-01-18 13:00,6
17-01-18 12:00,4
17-01-18 11:00,6
17-01-18 10:00,11
17-01-18 09:00,12
17-01-18 08:00,12
17-01-18 07:00,12
17-01-18 06:00,6
17-01-18 05:00,3
17-01-18 04:00,6
17-01-18 03:00,6
17-01-18 02:00,5
17-01-18 01:00,5
17-01-18 00:00,4
16-01-18 23:00,7
16-01-18 22:00,6
16-01-18 21:00,6
16-01-18 20:00,4
16-01-18 19:00,4
16-01-18 18:00,6
16-01-18 17:00,3
16-01-18 16:00,4
16-01-18 15:00,7
16-01-18 14:00,7
16-01-18 13:00,9
16-01-18 12:00,5
16-01-18 11:00,10
16-01-18 10:00,12
16-01-18 09:00,15
16-01-18 08:00,6
16-01-18 07:00,5
16-01-18 06:00,5
16-01-18 05:00,3
16-01-18 04:00,1
16-01-18 03:00,3
16-01-18 02:00,8
16-01-18 01:00,10
16-01-18 00:00,14
15-01-18 23:00,17
15-01-18 22:00,19
15-01-18 21:00,19
15-01-18 20:00,24
15-01-18 19:00,23
15-01-18 18:00,25
15-01-18 17:00,31
15-01-18 16:00,23
15-01-18 15:00,24
15-01-18 14:00,23
15-01-18 13:00,24
15-01-18 12:00,22
15-01-18 11:00,26
15-01-18 10:00,26
15-01-18 09:00,25
15-01-18 08:00,22
15-01-18 07:00,19
15-01-18 06:00,16
15-01-18 05:00,14
15-01-18 04:00,10
15-01-18 03:00,10
15-01-18 02:00,13
15-01-18 01:00,15
15-01-18 00:00,15
14-01-18 23:00,14
14-01-18 22:00,17
14-01-18 21:00,17
14-01-18 20:00,19
14-01-18 19:00,21
14-01-18 18:00,24
14-01-18 17:00,22
14-01-18 16:00,19
14-01-18 15:00,17
14-01-18 14:00,20
14-01-18 13:00,25
14-01-18 12:00,25
14-01-18 11:00,28
14-01-18 10:00,29
14-01-18 09:00,31
14-01-18 08:00,30
14-01-18 07:00,29
14-01-18 06:00,26
14-01-18 05:00,21
14-01-18 04:00,18
14-01-18 03:00,15
14-01-18 02:00,14
14-01-18 01:00,15
14-01-18 00:00,15
13-01-18 23:00,16
13-01-18 22:00,18
13-01-18 21:00,18
13-01-18 20:00,19
13-01-18 19:00,20
13-01-18 18:00,31
13-01-18 17:00,27
13-01-18 16:00,26
13-01-18 15:00,30
13-01-18 14:00,31
13-01-18 13:00,32
13-01-18 12:00,26
13-01-18 11:00,26
13-01-18 10:00,23
13-01-18 09:00,21
13-01-18 08:00,18
13-01-18 07:00,17
13-01-18 06:00,19
13-01-18 05:00,22
13-01-18 04:00,25
13-01-18 03:00,27
13-01-18 02:00,29
13-01-18 01:00,31
13-01-18 00:00,33
12-01-18 23:00,37
12-01-18 22:00,39
12-01-18 21:00,38
12-01-18 20:00,38
12-01-18 19:00,33
12-01-18 18:00,31
12-01-18 17:00,25
12-01-18 16:00,22
12-01-18 15:00,28
12-01-18 14:00,35
12-01-18 13:00,33
12-01-18 12:00,33
12-01-18 11:00,36
12-01-18 10:00,34
12-01-18 09:00,33
12-01-18 08:00,35
12-01-18 07:00,35
12-01-18 06:00,36
12-01-18 05:00,30
12-01-18 04:00,30
12-01-18 03:00,31
12-01-18 02:00,32
12-01-18 01:00,34
12-01-18 00:00,39
11-01-18 23:00,43
11-01-18 22:00,44
11-01-18 21:00,45
11-01-18 20:00,47
11-01-18 19:00,50
11-01-18 18:00,44
11-01-18 17:00,37
11-01-18 16:00,36
11-01-18 15:00,31
11-01-18 14:00,31
11-01-18 13:00,34
11-01-18 12:00,33
11-01-18 11:00,32
11-01-18 10:00,34
11-01-18 09:00,35
11-01-18 08:00,29
11-01-18 07:00,23
11-01-18 06:00,22
11-01-18 05:00,22
11-01-18 04:00,22
11-01-18 03:00,25
11-01-18 02:00,25
11-01-18 01:00,29
11-01-18 00:00,33
10-01-18 23:00,32
10-01-18 22:00,31
10-01-18 21:00,30
10-01-18 20:00,33
10-01-18 19:00,54
10-01-18 18:00,72
10-01-18 17:00,62
10-01-18 16:00,42
10-01-18 15:00,44
10-01-18 14:00,38
10-01-18 13:00,40
10-01-18 12:00,39
10-01-18 11:00,36
10-01-18 10:00,31
10-01-18 09:00,31
10-01-18 08:00,31
10-01-18 07:00,24
10-01-18 06:00,22
10-01-18 05:00,22
10-01-18 04:00,19
10-01-18 03:00,21
10-01-18 02:00,20
10-01-18 01:00,19
10-01-18 00:00,19
09-01-18 23:00,19
09-01-18 22:00,22
09-01-18 21:00,23
09-01-18 20:00,27
09-01-18 19:00,25
09-01-18 18:00,26
09-01-18 17:00,27
09-01-18 16:00,31
09-01-18 15:00,28
09-01-18 14:00,24
09-01-18 13:00,24
09-01-18 12:00,24
09-01-18 11:00,23
09-01-18 10:00,22
09-01-18 09:00,23
09-01-18 08:00,24
09-01-18 07:00,19
09-01-18 06:00,15
09-01-18 05:00,14
09-01-18 04:00,15
09-01-18 03:00,15
09-01-18 02:00,16
09-01-18 01:00,14
09-01-18 00:00,12
08-01-18 23:00,12
08-01-18 22:00,13
08-01-18 21:00,15
08-01-18 20:00,19
08-01-18 19:00,19
08-01-18 18:00,19
08-01-18 17:00,20
08-01-18 16:00,21
08-01-18 15:00,19
08-01-18 14:00,18
08-01-18 13:00,15
08-01-18 12:00,18
08-01-18 11:00,20
08-01-18 10:00,20
08-01-18 09:00,20
08-01-18 08:00,18
08-01-18 07:00,20
08-01-18 06:00,20
08-01-18 05:00,21
08-01-18 04:00,18
08-01-18 03:00,21
08-01-18 02:00,21
08-01-18 01:00,16
08-01-18 00:00,13
07-01-18 23:00,12
07-01-18 22:00,12
07-01-18 21:00,11
07-01-18 20:00,9
07-01-18 19:00,10
07-01-18 18:00,7
07-01-18 17:00,6
07-01-18 16:00,4
07-01-18 15:00,4
07-01-18 14:00,3
07-01-18 13:00,5
07-01-18 12:00,2
07-01-18 11:00,2
07-01-18 10:00,2
07-01-18 09:00,4
07-01-18 08:00,6
07-01-18 07:00,6
07-01-18 06:00,4
07-01-18 05:00,4
07-01-18 04:00,7
07-01-18 03:00,12
07-01-18 02:00,15
07-01-18 01:00,11
07-01-18 00:00,12
06-01-18 23:00,15
06-01-18 22:00,17
06-01-18 21:00,19
06-01-18 20:00,22
06-01-18 19:00,23
06-01-18 18:00,22
06-01-18 17:00,26
06-01-18 16:00,21
06-01-18 15:00,18
06-01-18 14:00,14
06-01-18 13:00,13
06-01-18 12:00,17
06-01-18 11:00,15
06-01-18 10:00,14
06-01-18 09:00,13
06-01-18 08:00,9
06-01-18 07:00,10
06-01-18 06:00,7
06-01-18 05:00,6
06-01-18 04:00,3
06-01-18 03:00,5
06-01-18 02:00,6
06-01-18 01:00,11
06-01-18 00:00,10
05-01-18 23:00,8
05-01-18 22:00,8
05-01-18 21:00,9
05-01-18 20:00,8
05-01-18 19:00,8
05-01-18 18:00,15
05-01-18 17:00,15
05-01-18 16:00,10
05-01-18 15:00,7
05-01-18 14:00,7
05-01-18 13:00,15
05-01-18 12:00,13
05-01-18 11:00,12
05-01-18 10:00,12
05-01-18 09:00,13
05-01-18 08:00,14
05-01-18 07:00,12
05-01-18 06:00,10
05-01-18 05:00,11
05-01-18 04:00,8
05-01-18 03:00,8
05-01-18 02:00,4
05-01-18 01:00,5
05-01-18 00:00,3
04-01-18 23:00,5
04-01-18 22:00,7
04-01-18 21:00,8
04-01-18 20:00,8
04-01-18 19:00,17
04-01-18 18:00,28
04-01-18 17:00,28
04-01-18 16:00,26
04-01-18 15:00,23
04-01-18 14:00,22
04-01-18 13:00,20
04-01-18 12:00,19
04-01-18 11:00,15
04-01-18 10:00,12
04-01-18 09:00,9
04-01-18 08:00,7
04-01-18 07:00,8
04-01-18 06:00,5
04-01-18 05:00,6
04-01-18 04:00,3
04-01-18 03:00,2
04-01-18 02:00,5
04-01-18 01:00,3
04-01-18 00:00,4
03-01-18 23:00,8
03-01-18 22:00,7
03-01-18 21:00,4
03-01-18 20:00,6
03-01-18 19:00,6
03-01-18 18:00,7
03-01-18 17:00,5
03-01-18 16:00,6
03-01-18 15:00,5
03-01-18 14:00,7
03-01-18 13:00,0
03-01-18 12:00,0
03-01-18 11:00,4
03-01-18 10:00,6
03-01-18 09:00,4
03-01-18 08:00,6
03-01-18 07:00,3
03-01-18 06:00,5
03-01-18 05:00,7
03-01-18 04:00,11
03-01-18 03:00,11
03-01-18 02:00,9
03-01-18 01:00,7
03-01-18 00:00,6
02-01-18 23:00,6
02-01-18 22:00,7
02-01-18 21:00,7
02-01-18 20:00,10
02-01-18 19:00,13
02-01-18 18:00,11
02-01-18 17:00,11
02-01-18 16:00,12
02-01-18 15:00,11
02-01-18 14:00,8
02-01-18 13:00,7
02-01-18 12:00,3
02-01-18 11:00,
02-01-18 10:00,
02-01-18 09:00,
02-01-18 08:00,3
02-01-18 07:00,1
02-01-18 06:00,2
02-01-18 05:00,3
02-01-18 04:00,1
02-01-18 03:00,1
02-01-18 02:00,1
02-01-18 01:00,4
02-01-18 00:00,8
01-01-18 23:00,9
01-01-18 22:00,12
01-01-18 21:00,12
01-01-18 20:00,15
01-01-18 19:00,13
01-01-18 18:00,11
01-01-18 17:00,9
01-01-18 16:00,4
01-01-18 15:00,4
01-01-18 14:00,4
01-01-18 13:00,3
01-01-18 12:00,5
01-01-18 11:00,3
01-01-18 10:00,5
01-01-18 09:00,7
01-01-18 08:00,8
01-01-18 07:00,9
01-01-18 06:00,10
01-01-18 05:00,10
01-01-18 04:00,14
01-01-18 03:00,39
01-01-18 02:00,671
01-01-18 01:00,603

