Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
2019-02-06,10:00,,1025,91.3,3,13,,17,,,117,,5.1,207
2019-02-06,11:00,,1024,87.6,4,12,,15,,,259,,6.3,211
2019-02-06,12:00,,1024,85.5,,,,15,,,328,,6.6,209
2019-02-06,13:00,,1023,81.4,,,,14,,,394,0.6,6.5,213
2019-02-06,14:00,,1022,76.5,,,,,,,406,1.2,6.1,209
2019-02-06,15:00,,1022,71.7,,,,,,,298,1.5,6.0,210
2019-02-06,16:00,,1021,72.5,3,12,,9,,,197,1.4,5.7,207
2019-02-06,17:00,,1021,76.3,2,15,,11,,,72,0.4,6.7,208
2019-02-06,18:00,,1020,78.6,1,16,,11,,,0,,6.8,214
2019-02-06,19:00,,1020,78.1,1,15,,12,,,0,,7.2,218
2019-02-06,20:00,,1020,82.8,1,16,,13,,,0,,6.8,216
2019-02-06,21:00,,1020,83.1,1,17,,16,,,0,,7.0,218
2019-02-06,22:00,,1019,80.1,1,18,,17,,,0,,6.4,215
2019-02-06,23:00,,1018,78.2,1,15,,15,,,0,,5.6,213
2019-02-07,00:00,,1018,77.0,1,15,,12,,,0,,5.8,213
2019-02-07,01:00,,1017,81.2,1,17,,13,,,0,,5.7,211
2019-02-07,02:00,,1016,83.4,1,19,,12,,,0,,5.7,214
2019-02-07,03:00,,1015,85.6,1,19,,11,,,0,,5.8,213
2019-02-07,04:00,,1014,84.2,1,18,,12,,,0,,5.6,212
2019-02-07,05:00,,1014,84.6,1,19,,9,,,0,,5.9,210
2019-02-07,06:00,,1013,83.1,1,18,,8,,,0,,5.7,212
2019-02-07,07:00,,1012,82.5,1,21,,8,,,0,,5.6,212
2019-02-07,08:00,,1012,77.3,1,16,,9,,,1,,5.7,212
2019-02-07,09:00,,1011,76.9,2,15,,9,,,45,,6.9,210
2019-02-07,10:00,,1011,76.5,3,12,,9,,,97,,7.7,206
2019-02-07,11:00,,1011,80.5,4,10,,8,,,141,,9.1,214
2019-02-07,12:00,,1011,82.6,5,12,,10,,,161,,8.1,211
2019-02-07,13:00,,1010,79.9,7,15,,12,,,159,,7.9,213
2019-02-07,14:00,,1010,79.9,7,18,,14,,,119,,6.8,210
2019-02-07,15:00,,1010,82.3,6,21,,20,,,78,,6.6,209
2019-02-07,16:00,,1010,82.8,5,26,,23,,,45,,6.7,209
2019-02-07,17:00,,1010,89.1,3,30,,22,,,15,,6.2,207
2019-02-07,18:00,,1010,90.1,1,34,,23,,,0,,5.5,213
2019-02-07,19:00,,1011,92.3,1,35,,23,,,0,,5.3,207
2019-02-07,20:00,,1011,94.1,1,37,,22,,,0,,5.4,203
2019-02-07,21:00,,1012,94.8,1,37,,24,,,0,,4.7,208
2019-02-07,22:00,,1012,95.1,1,35,,23,,,0,,3.4,191
2019-02-07,23:00,,1013,94.4,1,30,,21,,,0,0.3,4.7,204
2019-02-08,00:00,,1013,93.5,1,24,,16,,,0,0.9,5.6,212
2019-02-08,01:00,,1013,93.9,1,21,,16,,,0,1.0,4.8,207
2019-02-08,02:00,,1014,92.6,1,17,,15,,,0,1.6,4.9,209
2019-02-08,03:00,,1014,89.8,1,14,,15,,,0,2.3,6.6,216
2019-02-08,04:00,,1014,87.6,1,9,,11,,,0,2.3,6.3,222
2019-02-08,05:00,,1014,88.0,1,8,,10,,,0,1.9,4.6,212
2019-02-08,06:00,,1015,89.0,1,9,,11,,,0,2.0,4.5,211
2019-02-08,07:00,,1015,91.2,1,10,,11,,,0,2.0,3.6,200
2019-02-08,08:00,,1015,90.4,1,11,,11,,,1,2.3,4.3,200
2019-02-08,09:00,,1015,88.8,1,11,,11,,,29,2.5,4.9,209
2019-02-08,10:00,,1015,86.4,2,10,,9,,,113,2.9,6.4,215
2019-02-08,11:00,,1015,84.3,3,8,,10,,,184,3.2,7.5,219
2019-02-08,12:00,,1015,81.3,3,7,,9,,,268,3.8,7.8,218
2019-02-08,13:00,,1015,80.2,3,8,,7,,,234,3.9,6.9,216
2019-02-08,14:00,,1014,76.2,3,8,,7,,,275,4.5,6.4,215
2019-02-08,15:00,,1013,76.4,2,8,,6,,,147,4.4,5.4,205
2019-02-08,16:00,,1013,75.4,2,10,,7,,,125,4.7,5.6,210
2019-02-08,17:00,,1012,79.4,1,11,,6,,,54,4.0,5.1,202
