Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2017-06-05,08:00,,2,8,,,
2017-06-05,09:00,,5,9,,,
2017-06-05,10:00,,4,10,,,
2017-06-05,11:00,,7,12,,,
2017-06-05,12:00,,4,7,,,
2017-06-05,13:00,,3,7,,,
2017-06-05,14:00,,3,6,,,
2017-06-05,15:00,,5,11,,,
2017-06-05,16:00,,4,11,,,
2017-06-05,17:00,,2,9,,,
2017-06-05,18:00,,4,15,,,
2017-06-05,19:00,,5,14,,,
2017-06-05,20:00,,4,11,,,
2017-06-05,21:00,,3,11,,,
2017-06-05,22:00,,1,7,,,
2017-06-05,23:00,,1,6,,,
2017-06-06,00:00,,1,5,,,
2017-06-06,01:00,,1,8,,,
2017-06-06,02:00,,3,10,,,
2017-06-06,03:00,,2,11,,,
2017-06-06,04:00,,6,12,,,
2017-06-06,05:00,,16,19,,,
2017-06-06,06:00,,65,31,,,
2017-06-06,07:00,,70,31,,,
2017-06-06,08:00,,43,26,,,
2017-06-06,09:00,,40,28,,,
2017-06-06,10:00,,29,25,,,
2017-06-06,11:00,,26,26,,,
2017-06-06,12:00,,16,21,,,
2017-06-06,13:00,,13,18,,,
2017-06-06,14:00,,16,20,,,
2017-06-06,15:00,,19,23,,,
2017-06-06,16:00,,14,18,,,
2017-06-06,17:00,,9,14,,,
2017-06-06,18:00,,7,12,,,
2017-06-06,19:00,,2,6,,,
2017-06-06,20:00,,2,5,,,
2017-06-06,21:00,,1,6,,,
2017-06-06,22:00,,1,6,,,
2017-06-06,23:00,,1,3,,,
2017-06-07,00:00,,1,1,,,
2017-06-07,01:00,,1,1,,,
2017-06-07,02:00,,1,2,,,
2017-06-07,03:00,,1,5,,,
2017-06-07,04:00,,2,8,,,
2017-06-07,05:00,,3,7,,,
2017-06-07,06:00,,16,14,,,
2017-06-07,07:00,,28,21,,,
2017-06-07,08:00,,15,12,,,
2017-06-07,09:00,,16,14,,,
2017-06-07,10:00,,10,10,,,
2017-06-07,11:00,,12,11,,,
2017-06-07,14:00,,6,8,,,
2017-06-07,15:00,,10,9,,,
2017-06-07,16:00,,10,10,,,
2017-06-07,17:00,,10,10,,,
2017-06-07,18:00,,5,7,,,
2017-06-07,19:00,,2,6,,,
2017-06-07,20:00,,1,4,,,
2017-06-07,21:00,,1,3,,,
2017-06-07,22:00,,1,4,,,
2017-06-07,23:00,,1,7,,,
2017-06-08,00:00,,1,6,,,
2017-06-08,01:00,,1,7,,,
2017-06-08,02:00,,1,6,,,
2017-06-08,03:00,,1,10,,,
2017-06-08,04:00,,2,10,,,
2017-06-08,05:00,,6,13,,,
2017-06-08,06:00,,18,18,,,
2017-06-08,07:00,,33,22,,,
2017-06-08,08:00,,18,17,,,
2017-06-08,09:00,,24,18,,,
2017-06-08,10:00,,20,17,,,
2017-06-08,11:00,,14,13,,,
2017-06-08,12:00,,14,13,,,
2017-06-08,13:00,,16,16,,,
2017-06-08,14:00,,12,13,,,
2017-06-08,15:00,,21,19,,,
2017-06-08,16:00,,17,19,,,
2017-06-08,17:00,,16,17,,,
2017-06-08,18:00,,9,15,,,
2017-06-08,19:00,,5,17,,,
2017-06-08,20:00,,8,20,,,
2017-06-08,21:00,,3,13,,,
2017-06-08,22:00,,1,12,,,
2017-06-08,23:00,,1,13,,,
2017-06-09,00:00,,1,11,,,
2017-06-09,01:00,,1,13,,,
2017-06-09,02:00,,2,15,,,
2017-06-09,03:00,,1,12,,,
2017-06-09,04:00,,6,17,,,
2017-06-09,05:00,,14,23,,,
2017-06-09,06:00,,36,30,,,
2017-06-09,07:00,,42,32,,,
2017-06-09,08:00,,33,30,,,
2017-06-09,09:00,,25,28,,,
2017-06-09,10:00,,20,25,,,
2017-06-09,11:00,,15,21,,,
2017-06-09,12:00,,17,25,,,
2017-06-09,13:00,,26,27,,,
2017-06-09,14:00,,17,22,,,
2017-06-09,15:00,,16,21,,,
2017-06-09,16:00,,10,17,,,
2017-06-09,17:00,,6,13,,,
2017-06-09,18:00,,4,12,,,
2017-06-09,19:00,,2,9,,,
2017-06-09,20:00,,2,10,,,
2017-06-09,21:00,,1,9,,,
2017-06-09,22:00,,1,1,,,
2017-06-09,23:00,,1,4,,,
2017-06-10,00:00,,1,4,,,
2017-06-10,01:00,,1,4,,,
2017-06-10,02:00,,1,4,,,
2017-06-10,03:00,,1,4,,,
2017-06-10,04:00,,1,6,,,
2017-06-10,05:00,,6,10,,,
2017-06-10,06:00,,6,11,,,
2017-06-10,07:00,,4,9,,,
2017-06-10,08:00,,11,13,,,
2017-06-10,09:00,,9,11,,,
2017-06-10,10:00,,10,11,,,
2017-06-10,11:00,,6,8,,,
2017-06-10,12:00,,2,5,,,
2017-06-10,13:00,,3,6,,,
2017-06-10,14:00,,3,5,,,
2017-06-10,15:00,,4,6,,,
2017-06-10,16:00,,2,5,,,
2017-06-10,17:00,,4,6,,,
2017-06-10,18:00,,1,4,,,
2017-06-10,19:00,,1,3,,,
2017-06-10,20:00,,1,3,,,
2017-06-10,21:00,,4,16,,,
2017-06-10,22:00,,4,16,,,
2017-06-10,23:00,,3,15,,,
2017-06-11,00:00,,1,11,,,
2017-06-11,01:00,,1,13,,,
2017-06-11,02:00,,2,14,,,
2017-06-11,03:00,,1,16,,,
2017-06-11,04:00,,1,21,,,
2017-06-11,05:00,,1,14,,,
2017-06-11,06:00,,3,11,,,
2017-06-11,07:00,,2,7,,,
2017-06-11,08:00,,2,6,,,
2017-06-11,09:00,,4,7,,,
2017-06-11,10:00,,4,7,,,
2017-06-11,11:00,,2,4,,,
2017-06-11,12:00,,3,5,,,
2017-06-11,13:00,,3,6,,,
2017-06-11,14:00,,4,8,,,
2017-06-11,15:00,,2,6,,,
2017-06-11,16:00,,4,8,,,
2017-06-11,17:00,,5,10,,,
2017-06-11,18:00,,3,8,,,
2017-06-11,19:00,,4,14,,,
2017-06-11,20:00,,5,19,,,
2017-06-11,21:00,,3,22,,,
2017-06-11,22:00,,1,12,,,
2017-06-11,23:00,,2,13,,,
2017-06-12,00:00,,1,14,,,
2017-06-12,01:00,,1,14,,,
2017-06-12,02:00,,1,10,,,
2017-06-12,03:00,,1,7,,,
2017-06-12,04:00,,1,9,,,
2017-06-12,05:00,,5,18,,,
2017-06-12,06:00,,20,35,,,
2017-06-12,07:00,,27,33,,,
2017-06-12,08:00,,14,21,,,
2017-06-12,09:00,,17,18,,,
2017-06-12,10:00,,18,16,,,
2017-06-12,11:00,,13,13,,,
2017-06-12,12:00,,7,8,,,
2017-06-12,13:00,,9,12,,,
2017-06-12,14:00,,6,9,,,
2017-06-12,15:00,,11,13,,,
2017-06-12,16:00,,10,13,,,
2017-06-12,17:00,,5,10,,,
2017-06-12,18:00,,3,8,,,
2017-06-12,19:00,,1,6,,,
2017-06-12,20:00,,2,8,,,
2017-06-12,21:00,,1,6,,,
2017-06-12,22:00,,1,6,,,
2017-06-12,23:00,,1,6,,,
2017-06-13,00:00,,1,8,,,
2017-06-13,01:00,,1,8,,,
2017-06-13,02:00,,1,9,,,
2017-06-13,03:00,,3,11,,,
2017-06-13,04:00,,3,12,,,
2017-06-13,05:00,,3,13,,,
2017-06-13,06:00,,9,17,,,
2017-06-13,07:00,,22,24,,,
2017-06-13,08:00,,17,18,,,
2017-06-13,09:00,,17,17,,,
2017-06-13,10:00,,13,14,,,
2017-06-13,11:00,,10,10,,,
2017-06-13,12:00,,8,9,,,
2017-06-13,13:00,,13,13,,,
2017-06-13,14:00,,10,12,,,
2017-06-13,15:00,,11,12,,,
2017-06-13,16:00,,14,17,,,
2017-06-13,17:00,,12,15,,,
2017-06-13,18:00,,7,12,,,
2017-06-13,19:00,,2,7,,,
2017-06-13,20:00,,1,7,,,
2017-06-13,21:00,,1,4,,,
2017-06-13,22:00,,1,5,,,
2017-06-13,23:00,,1,12,,,
2017-06-14,00:00,,1,8,,,
2017-06-14,01:00,,2,9,,,
2017-06-14,02:00,,1,11,,,
2017-06-14,03:00,,2,18,,,
2017-06-14,04:00,,5,17,,,
2017-06-14,05:00,,19,15,,,
2017-06-14,06:00,,47,27,,,
2017-06-14,07:00,,33,22,,,
2017-06-14,08:00,,18,17,,,
2017-06-14,09:00,,16,17,,,
2017-06-14,10:00,,10,16,,,
2017-06-14,11:00,,10,13,,,
2017-06-14,12:00,,5,11,,,
2017-06-14,13:00,,10,18,,,
2017-06-14,14:00,,8,16,,,
2017-06-14,15:00,,9,16,,,
2017-06-14,16:00,,4,11,,,
2017-06-14,17:00,,4,9,,,
2017-06-14,18:00,,1,5,,,
2017-06-14,19:00,,1,7,,,
2017-06-14,20:00,,1,5,,,
2017-06-14,21:00,,1,10,,,
2017-06-14,22:00,,2,22,,,
2017-06-14,23:00,,3,15,,,
2017-06-15,00:00,,3,22,,,
2017-06-15,01:00,,1,24,,,
2017-06-15,02:00,,1,24,,,
2017-06-15,03:00,,7,23,,,
2017-06-15,04:00,,7,21,,,
2017-06-15,05:00,,22,22,,,
2017-06-15,06:00,,48,31,,,
2017-06-15,07:00,,71,40,,,
2017-06-15,08:00,,50,34,,,
2017-06-15,09:00,,26,30,,,
2017-06-15,10:00,,26,32,,,
2017-06-15,11:00,,19,25,,,
2017-06-15,12:00,,21,29,,,
2017-06-15,13:00,,16,25,,,
2017-06-15,14:00,,17,30,,,
2017-06-15,15:00,,21,36,,,
2017-06-15,16:00,,23,43,,,
2017-06-15,17:00,,10,25,,,
2017-06-15,18:00,,3,13,,,
2017-06-15,19:00,,1,5,,,
2017-06-15,20:00,,1,7,,,
2017-06-15,21:00,,2,18,,,
2017-06-15,22:00,,1,12,,,
2017-06-15,23:00,,1,8,,,
2017-06-16,00:00,,1,6,,,
2017-06-16,01:00,,1,4,,,
2017-06-16,02:00,,1,6,,,
2017-06-16,03:00,,1,4,,,
2017-06-16,04:00,,1,5,,,
2017-06-16,05:00,,2,10,,,
2017-06-16,06:00,,9,16,,,
2017-06-16,07:00,,19,21,,,
2017-06-16,08:00,,11,16,,,
2017-06-16,09:00,,12,15,,,
2017-06-16,10:00,,10,11,,,
2017-06-16,11:00,,12,13,,,
2017-06-16,12:00,,5,7,,,
2017-06-16,13:00,,9,11,,,
2017-06-16,14:00,,11,12,,,
2017-06-16,15:00,,14,15,,,
2017-06-16,16:00,,10,11,,,
2017-06-16,17:00,,11,13,,,
2017-06-16,18:00,,9,14,,,
2017-06-16,19:00,,3,8,,,
2017-06-16,20:00,,3,10,,,
2017-06-16,21:00,,2,12,,,
2017-06-16,22:00,,1,5,,,
2017-06-16,23:00,,1,7,,,
2017-06-17,00:00,,1,10,,,
2017-06-17,01:00,,1,4,,,
2017-06-17,02:00,,1,4,,,
2017-06-17,03:00,,1,5,,,
2017-06-17,04:00,,1,3,,,
2017-06-17,05:00,,1,6,,,
2017-06-17,06:00,,2,6,,,
2017-06-17,07:00,,4,6,,,
2017-06-17,08:00,,7,8,,,
2017-06-17,09:00,,8,8,,,
2017-06-17,10:00,,8,8,,,
2017-06-17,11:00,,11,8,,,
2017-06-17,12:00,,5,6,,,
2017-06-17,13:00,,4,4,,,
2017-06-17,14:00,,5,6,,,
2017-06-17,15:00,,3,6,,,
2017-06-17,16:00,,1,3,,,
2017-06-17,17:00,,1,3,,,
2017-06-17,18:00,,2,4,,,
2017-06-17,19:00,,1,4,,,
2017-06-17,20:00,,2,7,,,
2017-06-17,21:00,,1,6,,,
2017-06-17,22:00,,1,7,,,
2017-06-17,23:00,,1,7,,,
2017-06-18,00:00,,1,6,,,
2017-06-18,01:00,,1,6,,,
2017-06-18,02:00,,1,7,,,
2017-06-18,03:00,,1,8,,,
2017-06-18,04:00,,1,12,,,
