Datum Zeit,Glauchau BEN
23-05-00 02:00,0.6
23-05-00 01:00,0.8
23-05-00 00:00,1.1
22-05-00 23:00,0.9
22-05-00 22:00,1.8
22-05-00 21:00,0.9
22-05-00 20:00,1.5
22-05-00 19:00,1.4
22-05-00 18:00,2.0
22-05-00 17:00,2.1
22-05-00 16:00,1.8
22-05-00 15:00,1.3
22-05-00 14:00,1.6
22-05-00 13:00,1.2
22-05-00 12:00,1.6
22-05-00 11:00,1.7
22-05-00 10:00,1.3
22-05-00 09:00,1.6
22-05-00 08:00,1.3
22-05-00 07:00,1.5
22-05-00 06:00,1.4
22-05-00 05:00,0.6
22-05-00 04:00,0.5
22-05-00 03:00,0.5
22-05-00 02:00,0.7
22-05-00 01:00,0.8
22-05-00 00:00,0.8
21-05-00 23:00,1.1
21-05-00 22:00,1.1
21-05-00 21:00,1.4
21-05-00 20:00,1.2
21-05-00 19:00,0.7
21-05-00 18:00,0.5
21-05-00 17:00,0.5
21-05-00 16:00,0.5
21-05-00 15:00,0.5
21-05-00 14:00,0.5
21-05-00 13:00,0.5
21-05-00 12:00,0.5
21-05-00 11:00,0.5
21-05-00 10:00,0.5
21-05-00 09:00,0.5
21-05-00 08:00,0.5
21-05-00 07:00,0.5
21-05-00 06:00,0.6
21-05-00 05:00,
21-05-00 04:00,
21-05-00 03:00,
21-05-00 02:00,
21-05-00 01:00,
21-05-00 00:00,0.9
20-05-00 23:00,1.6
20-05-00 22:00,1.1
20-05-00 21:00,0.9
20-05-00 20:00,1.0
20-05-00 19:00,0.5
20-05-00 18:00,0.8
20-05-00 17:00,0.7
20-05-00 16:00,0.8
20-05-00 15:00,0.8
20-05-00 14:00,0.7
20-05-00 13:00,0.8
20-05-00 12:00,0.9
20-05-00 11:00,1.0
20-05-00 10:00,0.9
20-05-00 09:00,0.9
20-05-00 08:00,0.5
20-05-00 07:00,0.5
20-05-00 06:00,0.6
20-05-00 05:00,0.5
20-05-00 04:00,0.5
20-05-00 03:00,0.6
20-05-00 02:00,0.7
20-05-00 01:00,0.9
20-05-00 00:00,1.0
19-05-00 23:00,0.9
19-05-00 22:00,1.2
19-05-00 21:00,0.7
19-05-00 20:00,0.7
19-05-00 19:00,0.8
19-05-00 18:00,0.8
19-05-00 17:00,0.7
19-05-00 16:00,1.2
19-05-00 15:00,1.2
19-05-00 14:00,1.5
19-05-00 13:00,1.2
19-05-00 12:00,1.2
19-05-00 11:00,1.2
19-05-00 10:00,1.4
19-05-00 09:00,1.4
19-05-00 08:00,1.4
19-05-00 07:00,1.8
19-05-00 06:00,1.6
19-05-00 05:00,1.0
19-05-00 04:00,0.7
19-05-00 03:00,0.5
19-05-00 02:00,0.7
19-05-00 01:00,0.7
19-05-00 00:00,1.1
18-05-00 23:00,1.0
18-05-00 22:00,1.6
18-05-00 21:00,1.1
18-05-00 20:00,1.0
18-05-00 19:00,1.5
18-05-00 18:00,1.4
18-05-00 17:00,1.3
18-05-00 16:00,1.3
18-05-00 15:00,1.4
18-05-00 14:00,1.3
18-05-00 13:00,0.8
18-05-00 12:00,1.4
18-05-00 11:00,1.3
18-05-00 10:00,1.2
18-05-00 09:00,1.5
18-05-00 08:00,1.2
18-05-00 07:00,1.8
18-05-00 06:00,1.3
18-05-00 05:00,0.8
18-05-00 04:00,0.8
18-05-00 03:00,0.7
18-05-00 02:00,0.6
18-05-00 01:00,0.7
18-05-00 00:00,0.6
17-05-00 23:00,0.7
17-05-00 22:00,1.2
17-05-00 21:00,1.2
17-05-00 20:00,1.0
17-05-00 19:00,0.9
17-05-00 18:00,1.0
17-05-00 17:00,1.3
17-05-00 16:00,1.4
17-05-00 15:00,1.9
17-05-00 14:00,1.7
17-05-00 13:00,1.2
17-05-00 12:00,1.8
17-05-00 11:00,1.7
17-05-00 10:00,
17-05-00 09:00,
17-05-00 08:00,
17-05-00 07:00,
17-05-00 06:00,
17-05-00 05:00,1.4
17-05-00 04:00,1.7
17-05-00 03:00,1.3
17-05-00 02:00,1.4
17-05-00 01:00,1.6
17-05-00 00:00,2.5
16-05-00 23:00,2.8
16-05-00 22:00,3.1
16-05-00 21:00,1.5
16-05-00 20:00,0.8
16-05-00 19:00,0.8
16-05-00 18:00,2.0
16-05-00 17:00,1.0
16-05-00 16:00,1.2
16-05-00 15:00,1.3
16-05-00 14:00,1.0
16-05-00 13:00,1.0
16-05-00 12:00,1.2
16-05-00 11:00,1.8
16-05-00 10:00,2.4
16-05-00 09:00,1.9
16-05-00 08:00,2.7
16-05-00 07:00,2.8
16-05-00 06:00,3.3
16-05-00 05:00,4.2
16-05-00 04:00,1.5
16-05-00 03:00,1.4
16-05-00 02:00,1.6
16-05-00 01:00,1.5
16-05-00 00:00,2.2
15-05-00 23:00,2.7
15-05-00 22:00,3.8
15-05-00 21:00,1.4
15-05-00 20:00,0.8
15-05-00 19:00,0.9
15-05-00 18:00,0.8
15-05-00 17:00,0.9
15-05-00 16:00,1.0
15-05-00 15:00,1.7
15-05-00 14:00,1.1
15-05-00 13:00,0.9
15-05-00 12:00,1.1
15-05-00 11:00,1.3
15-05-00 10:00,2.1
15-05-00 09:00,3.3
15-05-00 08:00,3.0
15-05-00 07:00,2.9
15-05-00 06:00,2.3
15-05-00 05:00,1.4
15-05-00 04:00,1.5
15-05-00 03:00,1.3
15-05-00 02:00,1.5
15-05-00 01:00,1.6
15-05-00 00:00,1.5
14-05-00 23:00,2.2
14-05-00 22:00,1.8
14-05-00 21:00,1.3
14-05-00 20:00,0.6
14-05-00 19:00,0.5
14-05-00 18:00,0.5
14-05-00 17:00,0.5
14-05-00 16:00,0.5
14-05-00 15:00,0.6
14-05-00 14:00,0.6
14-05-00 13:00,0.6
14-05-00 12:00,0.8
14-05-00 11:00,0.9
14-05-00 10:00,0.7
14-05-00 09:00,1.0
14-05-00 08:00,0.9
14-05-00 07:00,1.2
14-05-00 06:00,2.3
14-05-00 05:00,2.0
14-05-00 04:00,1.7
14-05-00 03:00,1.8
14-05-00 02:00,2.1
14-05-00 01:00,2.4
14-05-00 00:00,2.5
13-05-00 23:00,1.6
13-05-00 22:00,1.1
13-05-00 21:00,0.7
13-05-00 20:00,0.6
13-05-00 19:00,0.7
13-05-00 18:00,0.6
13-05-00 17:00,0.5
13-05-00 16:00,0.5
13-05-00 15:00,
13-05-00 14:00,
13-05-00 13:00,
13-05-00 12:00,
13-05-00 11:00,
13-05-00 10:00,0.6
13-05-00 09:00,0.5
13-05-00 08:00,0.6
13-05-00 07:00,1.1
13-05-00 06:00,1.5
13-05-00 05:00,1.0
13-05-00 04:00,1.0
13-05-00 03:00,0.8
13-05-00 02:00,1.0
13-05-00 01:00,1.0
13-05-00 00:00,1.2
12-05-00 23:00,1.5
12-05-00 22:00,1.1
12-05-00 21:00,0.9
12-05-00 20:00,0.8
12-05-00 19:00,0.6
12-05-00 18:00,0.6
12-05-00 17:00,0.6
12-05-00 16:00,0.6
12-05-00 15:00,0.8
12-05-00 14:00,0.8
12-05-00 13:00,0.9
12-05-00 12:00,1.2
12-05-00 11:00,1.4
12-05-00 10:00,1.1
12-05-00 09:00,1.0
12-05-00 08:00,1.1
12-05-00 07:00,1.7
12-05-00 06:00,3.1
12-05-00 05:00,1.8
12-05-00 04:00,1.5
12-05-00 03:00,1.7
12-05-00 02:00,1.7
12-05-00 01:00,2.0
12-05-00 00:00,2.7
11-05-00 23:00,2.9
11-05-00 22:00,2.2
11-05-00 21:00,1.8
11-05-00 20:00,1.3
11-05-00 19:00,1.2
11-05-00 18:00,0.9
11-05-00 17:00,1.2
11-05-00 16:00,1.1
11-05-00 15:00,1.4
11-05-00 14:00,1.5
11-05-00 13:00,2.1
11-05-00 12:00,1.6
11-05-00 11:00,1.6
11-05-00 10:00,2.2
11-05-00 09:00,2.3
11-05-00 08:00,2.3
11-05-00 07:00,2.6
11-05-00 06:00,3.9
11-05-00 05:00,2.0
11-05-00 04:00,2.1
11-05-00 03:00,1.9
11-05-00 02:00,1.9
11-05-00 01:00,2.8
11-05-00 00:00,2.8
10-05-00 23:00,2.6
10-05-00 22:00,1.9
10-05-00 21:00,1.6
10-05-00 20:00,1.7
10-05-00 19:00,0.8
10-05-00 18:00,0.8
10-05-00 17:00,0.9
10-05-00 16:00,1.2
10-05-00 15:00,1.2
10-05-00 14:00,1.4
10-05-00 13:00,1.1
10-05-00 12:00,1.5
10-05-00 11:00,1.4
10-05-00 10:00,1.7
10-05-00 09:00,2.0
10-05-00 08:00,2.4
10-05-00 07:00,3.3
10-05-00 06:00,4.0
10-05-00 05:00,2.3
10-05-00 04:00,1.5
10-05-00 03:00,1.6
10-05-00 02:00,1.8
10-05-00 01:00,1.9
10-05-00 00:00,2.0
09-05-00 23:00,2.3
09-05-00 22:00,1.8
09-05-00 21:00,1.7
09-05-00 20:00,
09-05-00 19:00,
09-05-00 18:00,
09-05-00 17:00,
09-05-00 16:00,
09-05-00 15:00,1.6
09-05-00 14:00,1.3
09-05-00 13:00,1.4
09-05-00 12:00,1.8
09-05-00 11:00,2.2
09-05-00 10:00,2.1
09-05-00 09:00,1.7
09-05-00 08:00,2.1
09-05-00 07:00,3.7
09-05-00 06:00,2.6
09-05-00 05:00,1.9
09-05-00 04:00,0.9
09-05-00 03:00,1.2
09-05-00 02:00,1.5
09-05-00 01:00,1.2
09-05-00 00:00,1.4
08-05-00 23:00,2.2
08-05-00 22:00,1.1
08-05-00 21:00,1.9
08-05-00 20:00,1.9
08-05-00 19:00,1.4
08-05-00 18:00,2.3
08-05-00 17:00,2.5
08-05-00 16:00,2.4
08-05-00 15:00,2.8
08-05-00 14:00,1.9
08-05-00 13:00,1.9
08-05-00 12:00,2.2
08-05-00 11:00,1.8
08-05-00 10:00,2.1
08-05-00 09:00,2.4
08-05-00 08:00,2.8
08-05-00 07:00,4.2
08-05-00 06:00,3.6
08-05-00 05:00,2.5
08-05-00 04:00,2.0
08-05-00 03:00,1.8
08-05-00 02:00,1.9
08-05-00 01:00,1.8
08-05-00 00:00,1.6
07-05-00 23:00,1.4
07-05-00 22:00,1.6
07-05-00 21:00,1.4
07-05-00 20:00,1.1
07-05-00 19:00,0.9
07-05-00 18:00,0.8
07-05-00 17:00,0.7
07-05-00 16:00,0.6
07-05-00 15:00,0.6
07-05-00 14:00,0.7
07-05-00 13:00,0.8
07-05-00 12:00,0.8
07-05-00 11:00,0.8
07-05-00 10:00,0.9
07-05-00 09:00,0.9
07-05-00 08:00,1.2
07-05-00 07:00,1.3
07-05-00 06:00,1.9
07-05-00 05:00,2.1
07-05-00 04:00,2.3
07-05-00 03:00,2.7
07-05-00 02:00,2.8
07-05-00 01:00,3.1
07-05-00 00:00,2.9
06-05-00 23:00,2.5
06-05-00 22:00,2.3
06-05-00 21:00,3.0
06-05-00 20:00,1.7
06-05-00 19:00,1.1
06-05-00 18:00,1.0
06-05-00 17:00,0.9
06-05-00 16:00,0.9
06-05-00 15:00,3.8
06-05-00 14:00,0.8
06-05-00 13:00,0.7
06-05-00 12:00,0.8
06-05-00 11:00,0.9
06-05-00 10:00,0.9
06-05-00 09:00,1.0
06-05-00 08:00,1.9
06-05-00 07:00,2.3
06-05-00 06:00,3.2
06-05-00 05:00,1.7
06-05-00 04:00,1.3
06-05-00 03:00,1.8
06-05-00 02:00,2.8
06-05-00 01:00,
06-05-00 00:00,
05-05-00 23:00,
05-05-00 22:00,
05-05-00 21:00,
05-05-00 20:00,1.4
05-05-00 19:00,1.1
05-05-00 18:00,0.9
05-05-00 17:00,1.1
05-05-00 16:00,1.0
05-05-00 15:00,2.0
05-05-00 14:00,1.6
05-05-00 13:00,1.4
05-05-00 12:00,2.2
05-05-00 11:00,2.7
05-05-00 10:00,1.9
05-05-00 09:00,2.8
05-05-00 08:00,2.3
05-05-00 07:00,3.5
05-05-00 06:00,4.1
05-05-00 05:00,2.3
05-05-00 04:00,2.3
05-05-00 03:00,2.1
05-05-00 02:00,2.4
05-05-00 01:00,2.6
05-05-00 00:00,2.4
04-05-00 23:00,3.3
04-05-00 22:00,4.1
04-05-00 21:00,1.7
04-05-00 20:00,1.4
04-05-00 19:00,1.0
04-05-00 18:00,1.2
04-05-00 17:00,1.3
04-05-00 16:00,1.3
04-05-00 15:00,1.3
04-05-00 14:00,1.5
04-05-00 13:00,1.6
04-05-00 12:00,2.1
04-05-00 11:00,1.9
04-05-00 10:00,2.1
04-05-00 09:00,1.9
04-05-00 08:00,2.2
04-05-00 07:00,2.9
04-05-00 06:00,2.9
04-05-00 05:00,2.1
04-05-00 04:00,1.6
04-05-00 03:00,1.9
04-05-00 02:00,1.9
04-05-00 01:00,1.8
04-05-00 00:00,2.5
03-05-00 23:00,2.9
03-05-00 22:00,3.4
03-05-00 21:00,1.7
03-05-00 20:00,1.2
03-05-00 19:00,1.0
03-05-00 18:00,1.0
03-05-00 17:00,0.8
03-05-00 16:00,1.2
03-05-00 15:00,1.4
03-05-00 14:00,1.5
03-05-00 13:00,1.4
03-05-00 12:00,1.4
03-05-00 11:00,1.7
03-05-00 10:00,1.6
03-05-00 09:00,2.6
03-05-00 08:00,3.5
03-05-00 07:00,2.6
03-05-00 06:00,2.8
03-05-00 05:00,2.0
03-05-00 04:00,1.7
03-05-00 03:00,1.6
03-05-00 02:00,1.8
03-05-00 01:00,1.4
03-05-00 00:00,1.3
02-05-00 23:00,1.2
02-05-00 22:00,1.0
02-05-00 21:00,1.1
02-05-00 20:00,0.9
02-05-00 19:00,1.1
02-05-00 18:00,1.0
02-05-00 17:00,1.1
02-05-00 16:00,1.7
02-05-00 15:00,3.2
02-05-00 14:00,1.9
02-05-00 13:00,1.5
02-05-00 12:00,2.4
02-05-00 11:00,2.0
02-05-00 10:00,2.3
02-05-00 09:00,3.2
02-05-00 08:00,2.1
02-05-00 07:00,1.6
02-05-00 06:00,
02-05-00 05:00,
02-05-00 04:00,
02-05-00 03:00,
02-05-00 02:00,
02-05-00 01:00,1.1
02-05-00 00:00,0.9
01-05-00 23:00,1.2
01-05-00 22:00,1.3
01-05-00 21:00,1.2
01-05-00 20:00,1.8
01-05-00 19:00,1.2
01-05-00 18:00,1.1
01-05-00 17:00,1.0
01-05-00 16:00,1.1
01-05-00 15:00,1.2
01-05-00 14:00,1.3
01-05-00 13:00,1.1
01-05-00 12:00,1.0
01-05-00 11:00,1.0
01-05-00 10:00,1.1
01-05-00 09:00,5.6
01-05-00 08:00,10.3
01-05-00 07:00,12.9
01-05-00 06:00,13.4
01-05-00 05:00,10.2
01-05-00 04:00,11.7
01-05-00 03:00,10.7
01-05-00 02:00,9.5
01-05-00 01:00,7.9

